kir_black_male_mean_se
0.010431321
0.016728632
0.042720579
0.0056335051
0.0042917472
0.0096816849
0.0027018741
0.021437511
0.031589419
0.0045932489
0.0050705029
0.0021997951
0.049192656
0.016554197
0.0060110851
""
""
0.0085528772
0.03740206
0.0070458115
0.0027805835
0.0027006634
0.0046306346
0.0041958443
0.0023607027
0.0074164025
0.0048382194
0.0032991737
0.0021751216
0.0067564519
0.0054005976
0.0062694559
0.0023300645
0.00299441
0.0047454578
0.0040537841
0.005914696
0.0056348583
0.0081749083
0.0072201784
0.002379657
0.0058341301
0.0098377531
0.020208472
0.0069680437
0.0054944428
0.0018108423
0.0054975799
0.0025279308
0.0050821416
0.0045212368
0.0034675431
0.0037948901
0.012956244
0.013069527
0.0026908696
0.0084870979
0.023323586
0.016588215
0.0045844284
0.0070434744
0.0032152422
0.011712431
0.014266723
0.039055452
0.02022537
""
0.032514457
0.027681151
0.039208643
0.0055915918
0.0044794888
0.0037191871
0.0048557767
0.0072093578
0.02135382
0.0053099138
0.0098081538
0.010924127
0.001681208
0.0046580476
0.01083435
0.023250036
0.0093740104
0.0028151427
0.013823264
0.012601438
0.0052771084
0.0042573223
0.008862217
0.0091124298
0.030045426
0.026705462
0.0047021243
0.034035768
""
0.013512101
0.0068221702
0.0024252171
0.0040500141
0.0052067717
0.0013888966
0.0024712656
0.0054515144
0.0049919575
0.0023606929
0.0049946075
0.0024023524
0.0075891577
0.0065669315
0.005282707
0.0039274432
0.002399365
0.0065087285
0.0028159528
0.0031791192
0.002725234
0.0099973502
0.011611681
0.0086039258
0.0042189728
0.0078649456
0.0077481936
0.0055879066
0.0065255254
0.0033202106
0.0032885887
0.0076721618
0.0066626766
0.0067822686
0.0012341751
0.0058202869
0.0058591147
0.0097061321
0.00945572
0.0063520893
0.0037007572
0.0032501947
0.0073201372
0.0057066227
0.0036438333
0.0076725222
0.010109205
0.0080084288
0.0039954102
0.0075079738
0.0052117761
0.0050462252
0.0056256456
0.0056765238
0.013952266
0.0024247817
0.0039447173
0.0069553466
0.0038254708
0.0030382362
0.0082853371
0.0032180818
0.0092546288
0.01701919
0.032896645
0.041421533
0.0062093623
0.0017419463
0.012185326
0.0013468266
0.039777689
0.05248905
""
0.011792109
0.0014093211
0.006723823
0.042037189
0.0060444246
0.031503052
0.05075153
0.0060637905
0.0043147504
0.048654933
""
0.065762438
0.050448414
0.0033105011
0.019185675
0.019529093
0.0026839303
0.027400367
0.043663744
0.005437504
0.03674338
0.020518683
0.0077976845
0.0032538115
0.061154861
0.016823934
0.015687812
0.016765269
0.0099007161
0.004555291
0.030362114
0.0043265657
0.010008706
0.034401048
0.013906749
0.0078591043
0.0056439256
0.0026324694
0.028406272
0.015335933
0.011352097
0.019655151
0.009464859
""
0.054997653
0.0034817781
0.0070333336
0.0067170584
0.0019767536
0.025656322
0.018451944
0.017681623
0.021938719
0.019940048
0.027385736
0.0027994253
0.0095695928
0.02232182
0.017129099
0.0031595915
0.0049734437
0.0088547682
0.006468324
""
0.020599714
""
0.012775043
""
0.010000559
""
0.041740127
0.016148012
0.020600423
0.011370922
0.0091413306
0.02556661
0.015296207
0.0063465633
0.0054929252
0.032364611
0.015943849
0.0028695795
0.014487496
0.02212858
""
0.012733666
0.036285505
0.039174378
0.0062714387
0.036224931
0.0087338081
0.015827486
0.0093446383
0.0074464683
0.0049078828
0.0055933762
0.0010122419
0.005231373
0.0016059366
0.0013958059
0.0039916616
0.0042134197
0.0078032729
0.011527196
0.034834325
""
0.07113567
0.016372224
0.029267613
""
0.029922223
0.0058084959
""
""
0.0028009801
0.012193298
0.034947451
0.0070923823
0.0025965923
0.026015984
""
""
""
""
0.043226007
""
""
""
0.03534355
0.037369356
0.028290886
0.0033683858
""
0.066274568
0.021482186
0.037291273
0.052883971
""
0.039654013
0.011109347
""
0.017167348
0.016998209
0.047854364
0.035409022
0.021682205
0.025126588
""
0.03484828
0.028751699
0.027315855
0.041640755
0.0085155815
0.032082509
0.033201948
0.042825945
0.010974087
0.0060461657
0.017368456
0.021408791
0.007961398
0.039431587
0.0068254881
0.0058886888
0.0025096626
0.0086157592
0.0011162804
0.0058614952
0.012926286
0.030124966
0.0018592478
0.02793736
0.022211142
0.0078066997
0.0080290968
0.017869271
""
""
""
""
0.032420672
0.012490885
0.010974132
0.013221431
0.031639446
0.016697435
0.0095474822
0.037476115
0.0093828505
0.026513141
0.006909776
0.012479156
""
0.024524512
""
""
0.022010081
0.031311534
0.055662289
""
""
""
""
0.05468744
""
""
""
""
""
""
0.028249286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02207827
""
""
""
""
""
""
""
""
""
0.025462013
0.035610087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039980404
""
0.036746334
""
""
""
0.028838478
0.0089999121
""
""
""
0.020658256
""
""
""
""
""
0.021644639
""
""
0.039400399
""
""
""
0.04437378
0.019939786
""
0.01353476
""
""
0.0045502414
""
""
""
""
""
""
0.0058033955
""
""
0.027073493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023808854
0.0037630177
""
""
0.049979132
0.038603708
0.024200587
""
""
""
""
""
""
0.026404556
""
""
0.0086285863
0.0087376731
0.0055814758
0.034745466
0.031720158
0.040552415
0.040167145
0.01671339
0.012071453
0.0026499869
0.01692001
0.022760663
""
""
0.0084433192
0.054842487
0.014513161
0.043005146
0.019138338
""
0.025477752
0.010276095
0.011257476
0.018323995
0.026230793
0.004633036
0.017647989
""
0.022420779
0.0068350472
0.018061044
""
""
""
0.028671138
""
0.019622367
0.0078944564
0.018669032
0.041629251
0.010436738
0.027395077
""
0.05341173
""
0.025157267
0.059582341
""
""
0.034562156
""
""
0.043247003
0.012836208
0.017083202
0.035268895
0.0038520384
0.056513458
0.0035976181
0.030581089
0.040387157
""
0.010629931
0.040779438
""
""
""
""
0.061089162
0.020327406
0.0092713423
0.0074634794
0.0074300119
0.0014897011
0.0039637177
0.0072908513
0.0091274763
0.014859764
0.057325676
""
""
0.045549646
""
0.026479213
0.042965256
0.039878238
0.010990201
0.042918462
""
0.010200939
0.052376729
""
0.028986121
0.026997834
0.074932061
0.0056580827
0.010195878
0.0043465844
0.0026586845
0.0017130369
0.0082918257
0.0051992377
0.0053966586
0.0056863078
0.0069762957
0.016581943
0.031428162
0.016161807
0.03160204
0.023948042
0.0035403955
0.037454229
0.01285878
0.0072341617
0.016214715
""
0.0090558538
""
""
""
""
""
""
""
""
""
""
""
""
0.013897821
""
""
0.028749065
""
""
""
""
""
""
""
""
0.041026544
""
""
""
""
""
""
""
0.059235208
0.045005355
""
""
0.041444115
""
0.0065942644
""
0.040698841
""
0.043485969
""
""
""
0.0091313329
""
0.0037222973
0.078401223
0.0068724658
0.039529327
""
0.040189177
0.024127206
""
0.042847287
0.045990914
0.060702156
""
0.020020029
""
""
0.05721432
""
""
""
""
0.031915698
0.010498383
0.061336592
0.034346752
""
""
""
""
""
0.068760708
0.033430085
""
""
0.032734901
0.045316115
0.038017079
""
0.037292242
0.0086508188
0.0073396363
0.0057463367
0.015266877
0.0033170516
0.0053180545
""
""
""
0.012436293
0.015600109
0.0022790213
0.0035178657
""
""
0.003419104
0.017746001
0.011900031
0.0013658084
""
0.071516767
0.058067072
0.056834217
0.014067901
""
0.03833377
0.0057711131
""
0.015093621
0.052295852
0.025162727
0.02013918
""
""
0.047792967
""
""
""
0.038611759
0.066553071
0.0032437916
