kir_native_asian_female_p50
""
""
""
0.35448563
""
""
0.35328999
""
""
""
""
0.55849004
""
""
0.37393337
""
""
""
""
""
""
0.48094341
""
""
0.52002758
""
""
""
0.46665722
""
""
""
0.4623915
0.34974128
""
""
""
""
""
""
""
""
""
""
""
""
0.50661069
""
0.56372523
""
""
0.40323901
""
""
""
""
""
""
""
""
""
0.41595694
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51347435
""
""
""
""
0.42308512
""
""
""
0.51419783
""
""
""
""
""
""
""
""
""
0.43787286
""
0.53500164
0.53228772
0.42829254
0.50402015
0.34942445
0.47761309
0.38765702
0.43607041
""
""
""
""
0.6381579
""
0.43243599
0.47799414
0.53019762
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49574462
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47108635
""
""
0.43052882
""
""
""
""
""
""
""
""
0.50358647
""
0.54935104
""
""
""
""
0.47304869
0.48845127
""
0.47379187
""
""
0.46880648
0.40245682
""
""
""
""
0.39488149
""
""
0.51962256
""
""
""
""
""
""
0.61430573
""
""
""
""
""
0.48726144
""
0.41649705
""
""
""
""
0.36792356
0.36907074
""
""
""
""
""
""
""
0.46844849
0.4484888
0.42074248
0.54655111
""
""
""
""
""
""
0.55005592
0.41871315
0.40296993
""
0.46841013
0.50016421
0.45642385
""
""
""
""
""
""
""
""
""
""
""
""
0.37769693
""
""
""
0.50524193
""
""
0.47446522
0.57490551
""
""
""
""
""
0.4471218
""
0.5014118
""
0.64430022
0.48996252
0.5741564
0.49581224
0.58663249
0.48384765
0.55045605
0.52348447
0.56487375
0.55070478
""
""
""
""
""
0.48521137
""
""
""
0.46707836
""
""
0.57030082
0.48152995
""
0.56384581
0.54021156
""
""
""
""
""
""
""
""
""
0.62703347
0.66205412
0.4993597
0.5557943
""
""
0.57435673
""
""
""
""
""
""
0.60582483
""
""
0.54370308
0.59632295
0.47701839
""
0.40934172
0.37495545
0.4116309
""
0.43034872
""
""
""
""
""
""
""
0.44274062
""
0.50758058
0.42949089
0.47209337
""
0.49579981
0.54088074
""
""
0.5086211
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38271743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50302696
""
""
""
""
""
""
""
0.63904446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54384494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51279169
""
""
""
""
""
""
0.35590166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54782808
0.4971045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57673585
0.47183412
""
""
""
""
""
""
0.48347235
""
""
""
""
""
""
""
""
""
""
""
0.58683836
""
""
""
0.47495213
""
""
""
0.61276889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53553325
""
0.51422477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61649013
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51263601
0.51281476
""
""
""
""
""
""
""
""
""
""
0.52565008
""
""
""
""
""
0.55383754
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54871017
0.56356633
0.60068309
""
""
""
""
""
0.46078506
""
0.52744061
""
0.57234573
""
""
""
""
""
""
0.56391072
""
""
0.43645915
""
""
""
""
""
""
""
0.45129591
0.42573753
""
""
""
""
""
""
""
""
""
""
""
0.42659295
0.63021642
""
""
""
0.50039488
0.50361973
0.43458074
0.49990082
0.52617538
0.5694406
""
""
""
0.37156579
0.47546318
0.60012954
0.42910719
""
""
0.5449335
""
0.48535067
0.54354703
""
""
""
""
0.5042482
""
""
0.51977235
""
0.36223304
""
""
0.5599938
""
""
""
""
""
""
""
""
0.52072167
