kfr_imm_other_male_mean
""
""
""
""
""
""
0.45727232
""
""
""
""
0.5894928
""
""
""
""
""
""
""
""
""
0.44980201
""
""
0.57941139
""
""
0.37460756
0.50319266
""
""
""
0.55558413
0.52051562
""
0.55309105
""
""
""
""
""
""
""
""
""
""
0.47493157
""
""
""
0.53248399
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53882021
""
""
""
""
0.57210845
""
""
0.47484422
0.51833141
""
""
""
""
""
""
""
""
""
0.48913741
0.52550161
0.49871609
0.4410637
0.52210295
0.46929568
0.47770095
0.46736938
0.53283447
0.48145035
""
""
""
""
0.54477477
""
0.50477254
""
0.57616073
""
""
""
""
""
""
0.48779389
""
""
0.55648917
""
""
""
0.52174973
""
""
""
""
""
""
0.39020792
""
""
""
""
""
""
""
""
0.47309896
""
""
""
""
""
""
""
0.52233559
""
""
""
""
""
""
""
""
0.62260127
""
0.61259812
""
""
""
""
0.5274815
0.60424048
""
""
""
""
""
0.49633482
""
""
""
""
0.51168936
""
""
0.52971697
""
""
""
""
""
0.49771729
0.57194811
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48179242
""
""
""
""
""
""
""
""
""
""
0.54761922
""
""
""
""
""
""
0.51880568
""
""
""
0.56864864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52424729
""
""
0.54869252
""
""
""
""
""
""
0.50342435
""
""
""
""
0.56976712
0.54087597
0.55972689
0.52836996
0.56520033
0.58132124
0.53350723
0.56431299
""
""
""
""
""
""
""
""
""
""
0.42860568
""
""
0.50471485
""
""
0.48398697
0.57973641
""
""
""
""
""
""
""
""
""
""
""
""
0.53468704
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73816347
""
""
""
""
""
""
""
""
""
""
0.49598154
0.55819583
""
0.58217055
""
""
""
0.55089551
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58250064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4811604
""
""
""
""
""
""
0.46813464
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5093925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39179707
""
0.55485213
""
""
""
""
""
""
0.54081362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55763143
""
""
""
0.53972661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62224644
""
0.558209
""
""
""
""
""
""
""
""
""
""
""
0.60664314
""
""
0.58677614
""
""
""
""
""
""
""
""
""
""
""
""
0.48851597
""
""
""
""
""
""
""
""
""
""
0.51895082
0.49515185
0.55958194
""
""
""
""
0.52438873
""
""
""
""
""
0.55212033
""
""
""
""
""
0.49909505
""
""
""
""
""
""
""
""
""
""
""
""
0.46340305
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5334481
""
0.53246772
""
""
""
""
""
0.50722158
""
0.537431
""
0.50441211
""
""
""
""
""
""
0.54500788
""
""
0.39200154
""
""
""
""
""
""
""
0.51714873
0.53690618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47423002
0.55586845
0.53051621
0.49506378
0.52653712
0.59166932
""
""
""
0.52916616
0.53620547
0.58545285
0.48425025
""
""
0.48261791
""
0.55416638
0.53892672
""
""
""
""
0.58584547
""
""
0.54796547
""
0.59350127
""
""
""
""
""
""
""
""
""
""
""
0.5226692
