comcoll_other_pooled_mean_se
""
""
""
""
""
""
""
0.084983006
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072366454
""
0.051840644
""
""
""
""
""
""
""
0.057700891
""
""
""
0.071687266
""
0.076808982
""
""
""
""
""
""
""
0.090091944
""
""
""
""
""
""
""
""
""
""
0.029082596
""
""
""
""
0.054061454
""
""
0.088526815
0.083273962
""
""
""
""
0.070732377
""
""
""
""
""
0.08713311
""
""
""
""
""
""
""
0.065536812
0.092427775
""
""
""
""
0.018408608
0.05910483
""
0.034596276
""
""
0.076839678
0.10162713
""
""
""
0.067442931
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055975527
""
""
""
""
""
0.077445835
""
""
""
""
""
0.083535068
""
""
""
0.017299458
""
""
0.052109703
""
""
0.022660723
""
0.067180067
0.033694502
""
0.063846439
""
""
0.033640429
0.082645565
""
""
0.009430428
0.089112975
0.050337821
""
0.088389069
0.049593266
""
""
0.036441572
0.068285063
0.0912861
0.016224597
0.048093129
""
0.021241134
0.018382048
0.11610702
0.019717215
0.014593448
0.027279828
0.027570609
0.068055734
0.022392113
0.041985068
0.017505361
0.054630432
0.051456925
""
0.087827407
0.026322681
0.037557673
0.03640043
0.060785074
0.11906241
""
0.051553693
""
0.028986599
0.056090415
0.072759166
0.042139325
""
0.034788694
""
""
""
0.06301032
""
""
""
""
""
""
""
""
""
0.041587818
""
0.067742057
""
""
0.028807154
""
""
""
""
""
""
""
""
0.040984917
""
""
""
""
0.075070657
""
""
""
0.10035574
""
""
""
""
""
""
""
""
""
""
""
0.095612474
""
""
""
""
""
""
""
""
""
""
0.070770539
""
0.041561387
0.043989629
0.11074434
0.089221708
0.042312708
0.053204242
""
""
0.070635982
0.050422832
0.074617058
0.050548505
0.077790789
""
0.061161794
""
0.046942543
0.027934035
""
""
""
0.073865794
0.10222893
""
""
""
0.035330929
0.052300632
""
""
""
""
""
""
""
""
""
0.098493874
""
0.034980241
""
0.1094276
""
""
""
0.083249629
0.074877195
0.092326686
""
""
""
0.072782561
0.08054927
0.088823199
0.032765843
""
""
0.0514757
""
0.034423072
0.067523241
0.040279958
0.065248989
0.037622057
0.060342714
""
""
0.068898194
0.085759893
0.064899713
0.051172104
""
""
""
""
0.065651432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065605901
""
""
0.1180886
""
""
0.05985368
""
0.050238438
""
""
0.082603112
""
""
""
""
""
""
""
0.042995475
""
""
""
0.088550664
""
""
""
""
""
""
""
0.094126128
""
""
""
0.047356598
""
""
""
""
""
""
0.04537864
""
0.099952735
""
""
""
""
""
0.092002377
0.084638476
""
""
""
""
""
""
""
""
""
""
""
""
0.082409576
""
""
0.10227645
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06801527
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053754672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
