hs_black_female_mean
0.80824864
0.8281458
""
0.81166333
0.84549707
0.90489715
0.8335911
""
""
0.78207701
0.82428378
0.81160963
""
0.83419502
0.77124631
""
""
0.81132478
""
0.78669786
0.80735534
0.83680755
0.82826644
0.81069827
0.8135702
0.77190977
0.86831945
0.82972562
0.83458036
0.81708646
0.87751025
0.8910675
0.84138429
0.86332232
0.83340907
0.80483192
0.82291734
0.77503413
0.79255801
0.73959446
0.82036632
0.81678188
0.83948672
0.6550225
0.7931487
0.80626947
0.83258098
0.7472502
0.81408983
0.80132574
0.82609683
0.75228584
0.75962055
0.7068463
0.78799927
0.78719014
0.74388701
0.78087384
0.82866704
0.88164651
0.84004194
0.82422507
0.78336781
0.80623376
""
0.73641825
""
""
""
""
0.7688486
0.74984831
0.75125629
0.84523427
0.81457776
0.88759708
0.80511147
0.82349926
0.81017029
0.80667198
0.81405485
0.82193035
0.94786298
0.86723453
0.81924987
0.73321545
0.83175319
0.85859728
0.80385673
0.85017252
0.80623996
""
""
0.77444082
""
""
0.81261468
0.77503031
0.81059313
0.80414009
0.77954137
0.83856797
0.78000629
0.80379683
0.77086705
0.8137235
0.820822
0.79320323
0.81101507
0.84990293
0.77056748
0.84284794
0.84610701
0.83155519
0.82075131
0.78133547
0.79350293
0.78063768
0.76869464
0.72571963
0.76335603
0.73815727
0.78948528
0.83092445
0.8120808
0.85588837
0.76015532
0.79712254
0.78294939
0.81359053
0.83929884
0.74856395
0.72845912
0.74490821
0.80567455
0.78330171
0.78954518
0.81997907
0.80218595
0.75279754
0.85113692
0.85780156
0.81874079
0.70810139
0.7922489
0.74289393
0.76245552
0.80948865
0.80032295
0.77975798
0.85464925
0.83990186
0.77193761
0.84623712
0.7974329
0.77663547
0.80512482
0.76018167
0.77660078
0.91658974
""
""
0.88438654
0.83696282
0.93322378
0.89064956
""
""
""
0.87372029
0.8526274
0.86137092
""
0.80055773
0.83012336
""
0.85055095
0.83463234
""
""
""
""
0.83063972
""
0.76022804
0.80682331
""
""
0.81649911
""
0.94155997
0.90686405
0.81738049
""
0.88557237
0.87871408
0.95452267
0.78788018
0.81571335
""
0.79565507
0.74882221
""
0.82103974
0.80169499
0.83734494
0.80309618
""
0.79710686
0.86111033
0.75737357
0.82177335
""
""
0.85875332
0.8206054
0.83158016
0.81822795
0.93255818
0.8386417
0.90809411
0.88077515
0.80585384
""
0.80887908
0.78901374
""
0.89079952
0.89675474
0.83297038
0.82583529
0.83556378
""
0.90431958
""
0.84011084
""
0.91436023
""
""
0.890405
0.82144898
0.80080712
0.79047704
0.83608603
0.78029621
0.80017698
0.77030087
""
0.81436718
0.84440267
0.84367853
0.91950673
""
0.88032103
""
""
0.84181458
""
0.88067532
0.81771135
0.80065793
0.80255961
0.7850126
0.87916845
0.85587418
0.89507872
0.87254161
0.86171293
0.84945607
0.85011929
0.81844461
0.77795589
""
""
""
0.76588106
""
""
""
0.88334686
""
""
0.87873918
0.89986539
""
0.91065562
0.87525052
""
""
""
""
""
""
""
""
""
""
""
""
0.83010966
""
""
0.95724982
""
""
""
""
0.79572785
""
0.81426668
0.84556663
""
""
0.79740626
