coll_white_male_p50
0.22251816
0.20716542
0.24719785
0.22077586
0.24531339
0.1879236
0.20791787
0.16689165
0.20242757
0.21669962
0.15712686
0.20954962
0.25769061
0.19433698
0.17954472
0.24327359
0.23197566
0.25005761
0.26783141
0.18909921
0.2393447
0.19099867
0.22252935
0.24643835
0.27220806
0.1723132
0.21178712
0.22648339
0.22676569
0.20272464
0.21881866
0.24101183
0.2472319
0.2534788
0.19210963
0.21089545
0.24528827
0.29238772
0.25238714
0.40132576
0.27835858
0.15710486
0.22639954
0.14155895
0.18975531
0.27431923
0.28300866
0.18022995
0.25207797
0.21859148
0.17527053
0.21798864
0.25416622
0.28757322
0.33384255
0.21027039
0.19879583
0.17721105
0.17265569
0.23814592
0.23585013
0.21996018
0.26642555
0.20532125
0.22232053
0.22030562
0.21525502
0.21152759
0.25007081
0.20723203
0.27307561
0.27005091
0.29180551
0.19323835
0.18604957
0.19082662
0.19703943
0.21450992
0.17395996
0.21628685
0.15146357
0.22995819
0.19739574
0.1582514
0.22205614
0.18757735
0.19850361
0.20477256
0.21503812
0.21265028
0.22853951
0.18209432
0.21223289
0.20985493
0.20247339
0.15368064
0.22330077
0.16857834
0.2126524
0.17929322
0.23855647
0.27962863
0.24694097
0.22442897
0.22161977
0.23082249
0.22715899
0.18381615
0.12487129
0.18496001
0.25490388
0.17704695
0.26201168
0.25709212
0.21029033
0.22726011
0.21938126
0.19406155
0.1577308
0.14001849
0.18507078
0.20429331
0.24560171
0.17993915
0.23414442
0.25242019
0.2311419
0.20333332
0.17713541
0.14831263
0.26006106
0.16701137
0.26536384
0.17416324
0.17322938
0.21599759
0.18574916
0.20772894
0.16703764
0.27225292
0.22570036
0.1869093
0.15367682
0.23149988
0.17893082
0.25927776
0.20487191
0.23605892
0.215128
0.28392509
0.22007561
0.21545817
0.17454736
0.19597486
0.22424062
0.2339547
0.2003468
0.23209864
0.18895231
0.27453998
0.16765414
0.21866822
0.15563832
0.23483677
0.16093358
0.31799114
0.26572987
0.25016686
0.2558426
0.1855243
0.21628118
0.22942589
0.16188918
0.19004366
0.17550981
0.20919859
0.17732482
0.20107815
0.19884346
0.23998648
0.20239936
0.16629401
0.19630574
0.19756727
0.16524488
0.22763702
0.17779759
0.18384545
0.23782991
0.22593051
0.20339957
0.1688668
0.2249642
0.22025926
0.15907905
0.18750197
0.22738832
0.25582328
0.20343201
0.20972456
0.20746712
0.17470297
0.21308735
0.20765154
0.19456503
0.21684524
0.20944357
0.17925957
0.19544446
0.18654066
0.19104481
0.20371926
0.23445517
0.1804263
0.24127202
0.22537665
0.24486186
0.28117546
0.22093002
0.21806236
0.2495968
0.2832461
0.18745886
0.20923208
0.23709881
0.20996813
0.24347214
0.26842257
0.3064993
0.27024594
0.23938693
0.22465734
0.31464842
0.28056064
0.31398714
0.2432023
