married_white_female_mean
0.61970943
0.57315767
0.61062241
0.57761675
0.63322526
0.63202178
0.57805341
0.57761639
0.50799704
0.54415929
0.56974131
0.67219514
0.58730966
0.60249358
0.59885031
0.58933663
0.60968721
0.56455988
0.4826569
0.5908739
0.59868366
0.61766863
0.60763037
0.57349825
0.59147495
0.5975877
0.57626754
0.58437347
0.67896527
0.62333184
0.60475194
0.56247914
0.63285327
0.60452062
0.59812331
0.60638571
0.61870581
0.62324309
0.6407339
0.59157246
0.59452486
0.60304731
0.64788699
0.38928625
0.60293084
0.65261763
0.60853398
0.56894141
0.56835973
0.59020936
0.61908448
0.61328626
0.55939072
0.68824095
0.60888779
0.55033177
0.51393133
0.5877136
0.64274305
0.59030074
0.55567634
0.55794775
0.63856876
0.55701631
0.64074606
0.57465452
0.59647506
""
""
0.45239705
0.54464167
""
0.63938016
""
0.4653444
0.49076283
0.43697467
0.44857162
0.46084139
0.4400073
0.42761481
""
""
0.41058809
0.45715228
0.57037896
""
0.43036848
0.34562019
0.45547831
""
0.43585229
0.41517287
0.318602
""
0.70383871
0.63167554
0.57671899
0.57716113
0.55089515
0.64811182
0.59475273
0.55012715
0.55598873
0.50217772
0.60989827
0.54096282
0.50869095
0.51744413
0.56248432
0.56072545
0.59021908
0.5662939
0.59138691
0.60171461
0.62800902
0.60230708
0.57246816
0.57538486
0.59079599
0.61246586
0.55860454
0.61774856
0.61958545
0.61455017
0.58233517
0.60580826
0.5726912
0.58235854
0.58673453
0.5953989
0.61064863
0.59127778
0.61529148
0.62451386
0.55752212
0.56775147
0.62522048
0.58827704
0.56379151
0.59325504
0.62984145
0.62032813
0.56968021
0.59278578
0.57081813
0.54264861
0.57429028
0.58750874
0.57326543
0.61658192
0.56954694
0.60035712
0.59732056
0.64162326
0.5579595
0.57929796
0.53500241
0.49948415
0.60948467
0.57192761
0.69194973
0.59761423
0.60879022
0.54857057
0.6626851
0.51183736
0.59223306
0.57703924
0.60541511
0.59724921
0.59351361
0.5958156
0.57023668
0.56390315
0.72088909
0.57474393
0.62041259
0.54230666
0.66689253
0.60576397
0.62563425
0.60280436
0.64411378
0.54789233
0.50570709
0.54331887
0.48135415
0.59603465
0.55201793
0.56115842
0.61635101
0.55770105
0.51172358
0.59269416
0.57804996
0.57856435
0.51983672
0.57427955
0.59102106
0.56540436
0.54859698
0.54011333
0.57332736
0.53709966
0.5713957
0.51169473
0.60754257
0.52948076
0.54493153
0.6158461
0.60537612
0.54037821
0.54146832
0.57098085
0.57567221
0.5992192
0.54017353
0.55196387
0.53919476
0.58174491
0.55158132
0.56975645
0.49920985
0.55536562
0.55750507
0.54371399
0.55899698
0.55683231
0.53714371
0.55278385
0.51681983
0.57726181
0.53391427
0.53979063
0.56555563
0.57542169
0.52487177
0.62051934
0.57522058
0.58041167
0.56777102
0.56128448
0.55723399
0.53840786
0.58324498
0.59276408
0.61108196
0.74193609
0.61186403
0.58323109
0.60673261
0.5967114
0.67663574
0.57201177
0.79238415
""
0.5324713
0.56819618
0.61882287
0.52908301
0.53706962
0.60531354
0.61104757
0.58324718
