hours_wk_natam_pooled_mean_se
""
""
""
""
""
""
4.6057796
""
""
""
""
3.5026028
""
""
""
""
3.7058101
""
""
""
""
1.117498
3.4661851
""
4.1388636
""
""
""
3.4904387
""
""
""
2.8560286
""
""
""
""
""
""
""
""
""
""
""
""
""
4.4544435
3.3998344
""
""
5.3076401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.891293
""
""
""
2.6660788
""
""
""
""
""
""
""
""
""
3.2936349
""
""
3.0234959
3.8776898
""
""
2.6649652
""
4.4149356
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.8157568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.4895577
""
""
""
""
""
""
4.1474457
4.0038652
""
""
""
""
""
""
""
3.1468711
""
2.7293189
4.0341487
""
1.8818281
""
1.8033485
""
4.0896182
4.5185699
""
""
3.559937
2.4261346
""
3.8878326
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.434175
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.0556653
""
""
2.4744573
""
2.9751942
""
""
""
""
""
""
""
""
""
""
""
""
2.4982886
""
3.1729805
2.9831326
""
""
""
""
""
""
""
""
""
""
""
3.911854
""
""
2.5883565
""
""
""
2.1123867
""
3.0247073
4.2698445
""
""
3.1250131
""
""
""
""
""
4.4557605
1.6555588
""
2.2141521
""
""
""
""
4.6926808
""
""
""
""
""
""
2.5245326
2.5730989
2.4926972
3.7962575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.5375845
""
2.4436202
""
""
""
2.8066685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.0735881
""
""
""
""
""
""
""
""
""
4.0135999
""
""
""
3.1238976
""
2.3877888
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.1832426
""
""
3.2886689
3.1554501
""
""
1.8695195
""
""
""
3.8729699
""
""
""
""
""
""
""
""
""
""
""
""
""
4.3171968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.4814498
3.936825
""
""
3.5123019
""
""
""
3.1360435
""
""
""
""
""
3.9967475
2.9387252
""
""
""
3.6706371
""
""
""
""
""
""
4.6302147
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.6909592
2.1386409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.4675181
3.0163875
""
""
""
""
1.9856052
""
2.9480174
""
""
""
""
""
""
""
""
1.9146783
""
""
1.3617626
0.98279798
1.603372
2.6921661
0.687581
2.2708213
""
3.3323402
3.7970591
3.4447055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3964896
3.7936065
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.7592254
2.1468768
""
""
""
""
2.0992651
""
""
1.999558
""
2.5584369
0.96302801
1.7420756
2.7733963
""
2.0916076
""
1.7232492
""
""
2.3834949
1.5967327
2.2086709
""
""
4.129776
3.2397318
0.96930522
2.0465944
""
2.0413246
2.4802854
3.056644
""
""
""
""
3.3363743
3.2504077
""
""
""
3.4191852
""
""
""
""
""
""
""
2.931262
""
""
""
""
""
""
""
""
""
2.2462354
""
""
""
1.1001382
""
1.0697029
4.0580058
1.7178371
""
""
0.94390827
1.3383085
3.889694
0.82502633
""
""
""
4.2806501
""
""
3.7740633
""
""
""
""
""
2.1775911
""
3.345176
""
""
""
""
""
""
3.0149295
""
""
3.2775321
2.7200491
""
""
3.7431605
3.2644949
3.3856144
2.3540156
3.2464805
1.788311
2.675647
3.1670551
""
""
2.0205147
3.11761
2.294605
2.1011252
""
3.603811
2.3617952
3.4258041
""
1.2434945
""
""
""
""
3.1094446
2.5452573
3.2487462
2.1167407
""
2.4827044
""
2.7736425
2.7684557
""
""
""
""
""
""
2.6754744
3.3412452
1.1307621
