work_32_pooled_male_p100
0.814165
0.88791704
0.83335125
0.85885775
0.85778451
0.82056749
0.84204829
0.77989668
0.84239179
0.85484445
0.87517852
0.79005265
0.85867995
0.78525376
0.81581014
0.82676089
0.88781166
0.90257543
0.86019963
0.8529411
0.82398486
0.84899306
0.80792636
0.80717957
0.75700736
0.9007628
0.77794939
0.84984648
0.79451203
0.78142571
0.84278542
0.83310246
0.83310246
0.73098564
0.74938983
0.814924
0.81020075
0.74449068
0.85753298
0.80255848
0.74408478
0.83946609
0.7442736
0.82569087
0.69338459
0.91171885
0.86172646
0.88357264
0.81476235
0.83755046
0.91563487
0.83802235
0.84285086
0.84677184
0.83000451
0.90573102
0.86256629
0.87296867
0.86939442
0.78622097
0.89225841
0.8332122
0.86260998
0.76078331
0.83186251
0.80637425
0.82977843
0.90043759
0.87039149
0.85339236
0.92825186
0.85306901
0.90400457
0.79368597
0.8481636
0.86539274
0.74982059
0.90732479
0.86751813
0.85229778
0.83059496
0.75122482
0.81054419
0.880247
0.82833743
0.79842716
0.83179998
0.79466224
0.87112081
0.86718595
0.84348726
0.875597
0.86920851
0.83856779
0.83746451
0.81336242
0.58842623
0.82362193
0.81518865
0.81355387
0.86458015
0.89229727
0.84057337
0.79466915
0.79622066
""
0.83095157
0.83431709
0.78821027
0.82462066
0.89027554
0.78992039
0.88376504
0.82526296
0.83101577
0.67749995
0.67268348
0.8252418
0.84743768
0.86820996
0.75524986
0.85920584
0.7744236
0.69989133
0.83595997
0.82274044
0.87801725
0.86594468
0.86878097
0.82187563
0.74463385
0.84866524
0.84623915
1.0450557
0.90798575
0.84347749
0.82088614
0.71009076
0.83556575
0.85160774
0.88228852
0.98074996
0.88218242
0.85896933
0.85537553
0.86554146
0.80980474
0.75121647
0.86320782
0.81018072
0.87527984
0.75210243
0.68179393
0.8315106
0.90016252
0.84324443
0.8639645
0.9475742
0.78780025
0.69839883
0.71297687
0.78703421
0.84339648
0.85939771
0.80676854
0.77591991
0.84011286
0.73598897
0.88744813
0.90367502
0.7736972
0.79428411
0.84855133
0.83752918
0.86464328
0.79495257
0.87200892
0.85158527
0.89319223
0.80147445
0.75676703
0.9315232
0.8925879
0.91507602
0.8597464
0.84940875
0.81999946
0.93496454
0.83069789
0.88266629
0.83479756
0.88959527
0.86137408
0.85806113
0.88356757
0.79677165
1.0394536
0.76157665
0.82905573
0.94129372
0.85234928
0.84630799
0.64499295
0.94265842
0.93335623
0.94640607
0.89936054
0.74508202
0.8575744
0.88771492
0.85032839
0.80031902
0.8177529
0.78081965
0.83788556
0.8540051
0.86880404
0.74986023
0.73927122
0.81395751
0.76527381
0.82499778
0.81817693
0.77801698
0.84881485
0.84181535
0.86108619
0.97237653
0.86256194
0.93934232
0.8554365
0.84533417
0.88984782
0.86375636
0.80222303
0.82040721
0.91279358
0.93834072
0.89607537
0.80330348
0.85936832
0.82392049
0.89387673
0.77079487
0.68872678
0.79828966
0.86808574
0.82241434
0.87376904
0.82953387
0.88729036
0.88632709
0.69792539
0.84520024
0.90299988
0.86610174
0.85273445
0.87778813
0.74999529
0.81265956
0.82045597
0.83811831
0.76127142
0.83653194
0.87346363
0.80272299
0.80444998
0.88413864
0.87257773
0.81409931
0.8576982
0.82111591
0.87946224
0.75029063
0.80590224
0.81053483
0.81268018
0.80481201
0.88274163
0.81837261
0.75494581
0.91074735
0.81857342
0.89890468
0.76911211
0.86490923
0.83836317
0.93562597
0.79876095
0.89220053
0.90519631
0.90410107
0.81480885
0.85369545
0.78820676
0.68889719
0.79225802
0.70476794
0.59837306
0.75643212
0.83871055
0.82488722
0.79309416
0.74581754
0.77914435
0.8187291
0.7585088
0.82701719
0.86206585
0.88597494
0.85372788
0.85958755
0.83922654
0.85034084
0.85427588
0.73416764
0.8125543
0.83910596
0.83478165
0.72221112
0.8495509
0.90541661
0.74749124
0.95641136
0.8035146
0.85271853
0.87646532
0.84415317
0.85720497
0.80513978
0.85380989
0.93671221
0.97588354
0.90604436
0.99030453
0.91696006
0.8546955
0.95094132
0.85093445
0.84198165
0.81371546
0.91555762
0.79254258
0.84947413
0.78447413
0.8647815
0.82881618
0.93446791
0.86369938
0.89670348
0.63966113
0.81441689
0.80305159
0.81986833
0.86816025
0.84931529
0.90815187
0.83264899
0.88779998
0.83147275
0.89232665
0.8509081
0.90490705
0.83980662
0.77223837
0.76828289
0.87930268
0.86727875
0.7588551
0.73918635
0.81193447
0.7419132
0.83872283
0.89338195
0.81864297
0.95288658
0.82134861
0.79243201
0.86947936
0.85785866
0.86112213
0.83793747
0.77483255
0.81983179
