hs_asian_female_mean
""
""
""
0.90507275
0.95844656
""
0.82309437
""
""
0.82382607
0.89083523
0.82609457
""
0.74781328
0.80917025
""
""
0.94333661
""
""
0.91065592
0.93952399
""
""
0.93409055
""
0.84409291
0.93997949
0.94247359
""
""
""
0.91625816
0.92726213
""
0.94171053
""
""
""
""
0.99973679
""
""
""
""
""
0.92873454
0.87088931
0.89970654
""
0.89751983
0.8450948
""
""
""
0.9991582
""
""
""
""
""
1.000398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83762473
""
""
""
""
0.88707578
""
""
0.88917208
0.85858643
""
""
""
""
0.93611985
""
""
""
""
0.88341528
0.91269898
0.89776123
0.90591848
0.90290207
0.89469725
0.89225978
0.92864597
0.81644112
0.92055315
""
0.86701643
0.89482534
""
0.88241291
""
0.96007055
0.85246021
0.92425615
""
""
""
""
""
""
""
""
0.88185507
0.88225955
""
""
""
0.89573926
""
0.93969101
""
0.93413663
""
0.73472226
0.86637497
""
""
0.96297294
0.94902706
""
""
""
""
""
""
""
""
""
0.85801333
1.0036075
""
0.89489102
0.88324308
""
0.89762706
""
""
""
""
0.96175784
0.94932413
""
0.94113034
""
""
""
""
0.93169022
0.86577421
""
0.9018957
""
""
0.90923631
0.93638468
""
""
""
""
0.92565578
""
""
0.9171195
""
""
0.92957169
""
""
0.90440702
0.91796613
""
""
""
""
""
0.87799317
""
0.86475992
0.79624003
""
""
""
0.84641552
0.9009043
""
""
0.98040956
""
0.92650253
""
""
0.97278523
0.87358552
0.99587488
0.96670747
""
""
""
""
""
""
0.93292171
0.89747822
0.83260345
""
0.95348406
0.88168383
0.91200244
0.92374885
""
0.94966602
""
""
""
0.85879701
""
""
""
""
""
0.94666892
""
""
0.8093223
0.91824156
""
0.89131796
0.94523996
0.96905494
""
""
""
""
""
0.95582736
""
0.8972789
""
0.92940849
0.86635053
0.91362602
0.87981886
0.92346793
0.93741578
0.94727045
0.91130579
0.94289881
0.94727683
""
""
""
""
""
0.93462431
0.87930834
""
0.99276966
0.90107495
""
""
0.92292309
0.94030464
""
0.93000883
0.90908527
0.96887219
""
""
""
""
""
""
""
""
""
0.87502694
0.91968358
0.89874613
""
""
0.89185637
""
""
""
""
0.83239567
""
0.85217285
0.89002472
""
0.8246308
0.88756686
0.89190423
""
0.87283468
0.89651734
0.92353219
""
0.88496351
""
""
""
""
0.9288438
0.97826415
""
0.95262247
""
0.97356296
0.955006
0.8687042
""
0.94724482
0.86056983
""
""
0.91693801
""
""
0.96894449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87101883
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91404659
""
""
""
""
0.94468766
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91160679
""
0.87986982
""
""
0.91425115
""
""
""
""
""
""
0.96958399
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79516333
0.90012205
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98647892
0.83296746
""
""
""
""
""
""
0.90491134
""
""
""
""
0.94778621
""
0.98592585
""
""
""
""
0.88740796
""
0.87350577
""
0.93782079
""
""
""
0.97832149
""
""
""
""
""
""
""
""
""
""
0.90656948
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95388079
""
0.89578557
""
""
""
0.90020138
""
""
""
""
""
""
0.91973585
0.77359605
0.96297503
0.92532778
0.92585605
0.87004656
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99260956
""
""
""
""
""
""
""
0.97350281
0.93235445
0.93481457
""
""
""
""
0.8859129
""
""
""
""
""
0.89248842
""
""
""
""
""
0.92859334
""
""
""
""
""
""
""
""
""
""
""
""
0.8163296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95485401
0.94234824
0.94620889
""
""
""
""
""
0.91552883
""
0.90697807
""
0.90356559
""
""
""
""
""
""
0.97981679
""
""
0.8611083
""
""
""
""
""
""
""
0.94741285
0.92005318
""
""
""
""
""
""
""
""
""
""
""
0.82022399
""
""
""
""
0.91439301
0.9104355
0.90016234
0.87629867
0.92899597
0.95017129
""
""
""
0.92990345
0.89766306
0.95012492
0.90838015
""
""
0.94427592
0.88482779
0.92580557
0.94695234
""
""
""
""
0.98575079
""
0.89774907
0.91591775
""
0.84496146
""
0.9498257
0.8912521
""
""
""
""
""
""
0.8923558
""
0.90662658
