two_par_other_female_p25_se
0.046167266
0.062917218
0.11968396
0.035985984
0.046764415
0.10359457
0.026517479
0.1334646
0.15660051
0.053432487
0.042925533
0.023346364
0.1713213
0.07735654
0.048215248
""
0.10962962
0.049789619
0.10793224
0.094627343
0.037075534
0.022906853
0.052287079
0.049799103
0.024948515
0.10386067
0.05590149
0.030118905
0.018654533
0.076564848
0.078855075
0.060821205
0.023513013
0.024869407
0.0761052
0.036830403
0.13751079
0.071150027
""
""
0.040809229
0.095253982
""
""
0.13935046
0.078363493
0.020705516
0.046320304
0.03686342
0.053182766
0.03950033
0.0403939
0.049255311
""
""
0.031875774
0.13493443
0.10991921
""
0.080936685
0.096311748
0.034407947
""
0.08236213
0.076924898
0.096393771
""
""
0.099781223
0.092184745
0.081996806
0.10181808
0.060972575
0.067970358
0.10917422
""
0.087645896
0.1043151
0.16074367
0.022850852
0.07288792
0.072527237
0.10351928
0.080224171
0.025034243
0.086850397
0.06993553
0.036521979
0.038934216
0.05520989
0.07439401
0.10746468
0.11999445
0.045768667
0.10031629
0.15653288
0.075831398
0.046385456
0.016124448
0.035169922
0.033689722
0.012581642
0.019105995
0.035049736
0.031874001
0.016954109
0.030002091
0.021974407
0.071726672
0.040040329
0.047857195
0.051083218
0.029366611
0.13846576
0.03021891
0.034999415
0.030749999
0.12516674
""
""
0.060158517
0.074484698
0.095968217
0.051481467
0.069161668
0.042176113
0.048679691
0.11300579
0.14617936
0.099916473
0.013611576
0.093486592
0.051836133
0.12712617
0.065389067
0.072643973
0.037987158
0.035256375
0.13118023
0.099273093
0.035632908
0.042285107
""
0.10269555
0.069584124
""
0.04960198
0.080504723
0.12243132
0.093312897
0.10096304
0.032418955
0.060096245
0.10260177
0.021982061
0.041292939
0.091999315
0.045549802
0.10427409
0.10451919
""
""
0.046857607
0.015558578
0.12648357
0.010977202
0.067941412
0.10395952
0.064678699
0.04442025
0.012471437
0.033476587
0.087963223
0.04069813
0.073792167
0.10199919
0.030439086
0.022296175
0.076446451
0.073756367
0.092754811
0.079956152
0.021591406
0.075984813
0.072716847
0.020638004
