kfr_29_white_pooled_p25_se
0.0075476482
0.0047070999
0.013358372
0.011908593
0.0065255794
0.035501916
0.012674457
0.004645016
0.0096612964
0.0090546217
0.0078010173
0.019267311
0.014209671
0.013731397
0.012632482
0.0083385296
0.0070866123
0.016114064
0.017874455
0.0077768671
0.014953054
0.0048954976
0.0072330227
0.012314202
0.0056044422
0.0066703516
0.0090527115
0.0046490142
0.010992558
0.0088266023
0.0085070208
0.036059137
0.021769989
0.014058163
0.0059245029
0.0064016026
0.0030509927
0.013363867
0.0057457164
0.0086137364
0.0071568829
0.0067051952
0.029429171
0.0231959
0.0041264142
0.018629778
0.0084437225
0.0048286635
0.0032141069
0.016518192
0.0052700625
0.0052723126
0.026592633
0.016996181
0.011998906
0.011055699
0.0071215294
0.0061568618
0.0057856091
0.03830763
0.0060498687
0.0080347089
0.0057048956
0.0058080754
0.017153922
0.031122144
0.0082821883
0.09913329
0.14458658
0.0044898926
0.069665097
0.10316052
0.093877092
0.084171183
0.0069967206
0.054718196
0.069509499
0.014886649
0.010076212
0.021066848
0.019912597
0.12062758
""
0.0085375421
0.070888855
0.065314464
0.11360121
0.052782912
0.033809319
0.025013827
0.090205722
0.0295403
0.026425036
0.053954162
""
0.052800629
0.020354953
0.0057846145
0.0066808565
0.0091010444
0.012962068
0.027333261
0.017432498
0.0013542578
0.003685259
0.0083770594
0.0025047271
0.0048569967
0.02531031
0.0042064809
0.0072472063
0.01169394
0.012695401
0.0068573062
0.0039713606
0.0073287617
0.016119035
0.024992282
0.008297273
0.018892482
0.011290662
0.0090215532
0.0079980604
0.016989186
0.014072523
0.010200606
0.0055874065
0.0055484618
0.0087504983
0.0106512
0.022613067
0.015997671
0.011750169
0.0057816426
0.010314722
0.010765603
0.0047970447
0.012896667
0.0063300584
0.010995305
0.0076919268
0.013642037
0.0069424366
0.012764108
0.011216571
0.0073426357
0.008791782
0.021231165
0.0091776233
0.019392561
0.01483878
0.015344397
0.0083070481
0.0061878744
0.011038668
0.010656342
0.008049095
0.0071692439
0.015608772
0.014851619
0.015452975
0.012498965
0.010636296
0.013445018
0.01332769
0.013704265
0.0079050707
0.008660784
0.005915395
0.017790198
0.0034570992
0.0089124031
0.011706281
0.0050567961
0.012182495
0.013588543
0.0044618924
0.012833731
0.0094554545
0.011970532
0.0089484174
0.0095505351
0.0040716142
0.0054661185
0.017530743
0.0096289627
0.0033225999
0.080211706
0.011380989
0.0038270694
0.01141935
0.018028084
0.0033964815
0.0097262207
0.0054391678
0.0029847168
0.010519408
0.0049257684
0.011536085
0.015260992
0.0028017801
0.0065038688
0.0083952621
0.01238635
0.0012612568
0.0062613343
0.0064056246
0.013101704
0.0060233567
0.0048988317
0.018122621
0.027278608
0.0051951059
0.0073971744
0.00586406
0.0019897777
0.0043463912
0.016449109
0.0020118563
0.002096016
0.013240918
0.0019463039
0.0017314336
0.0057879062
0.0034250186
0.0043155593
0.0049978485
0.004654631
0.0032636065
0.0054302593
0.0037441833
0.042351395
0.0073587685
0.0042205113
0.0035940192
0.003116657
0.0064401175
0.0059357285
0.018306918
0.0038473583
0.0078015425
0.0033512847
0.0062955064
0.0059536602
0.0032975122
0.016125573
0.0032180224
0.01924645
0.019899981
