lpov_nbh_white_female_p50
0.3737129
0.67546004
0.51546115
0.49823955
0.52878869
0.39921784
0.37576529
0.42968181
0.40294242
0.49786898
0.1975649
0.22520775
0.68387514
0.72284073
0.62957239
0.35092235
0.59471554
0.51923859
0.62038851
0.60995448
0.62940198
0.55482239
0.44789928
0.36292058
0.28962854
0.61671895
0.53560746
0.37700531
0.37939548
0.44528261
0.45992666
0.44972715
0.65491384
0.34059176
0.33040833
0.42430088
0.43532127
0.33611056
0.21125962
0.29516447
0.28225803
0.26359713
0.54500306
0.26777616
0.11341085
0.22735672
0.054873936
0.15293583
0.14779608
0.15679674
0.36649907
0.21848063
0.45607135
0.73864228
0.57222575
0.30511788
0.19532476
0.22312827
0.13297753
0.15295531
0.17099665
0.18795818
0.66720009
0.5643751
0.30311635
""
0.29331258
0.23804587
0.43898356
0.45923519
0.24103414
0.26224485
0.23501088
0.28294089
0.21998066
0.24159086
0.10884949
0.25147617
0.26086235
0.1214645
0.06336236
-0.022057466
0.30632403
0.21655899
0.42806494
0.38181964
0.30725399
0.25063974
0.30694118
0.23882005
0.2162772
0.20099413
0.22457339
0.40019181
0.28638315
0.20240566
0.1079707
0.40977064
0.31493533
0.21361266
0.18343788
0.2491972
0.19394094
0.24658233
0.21091758
""
0.13835956
0.23860638
0.17792326
0.21056481
0.13993603
0.050410893
0.19516358
0.2030841
0.15820213
0.23061368
0.11024588
0.23673274
0.11839072
0.094803318
0.13165461
0.19083788
0.17624313
0.22031993
0.13929649
0.16525872
0.21951382
0.10565874
0.15449949
0.18758319
0.29929617
0.24760243
0.090826958
0.17235786
0.13785443
0.22326443
0.17898072
""
0.16875398
0.26600432
0.35234612
""
""
0.16878779
0.24356996
0.21368925
0.1543819
0.054815825
0.21016458
0.15338905
0.064540818
0.22770567
0.1459713
0.30775389
0.25286418
0.23895752
0.30088639
0.16971304
0.49507803
0.3187806
0.33276102
0.36671212
0.57187033
0.43426216
0.4296101
0.24963439
0.20673776
0.32345092
0.31001616
0.31279784
0.3721216
0.39233983
0.38270918
0.4653762
0.27014333
0.22475976
0.15599129
0.18135101
0.21300171
0.17185073
0.2176839
0.11799509
0.22805752
0.21091129
0.20558377
0.26087025
0.27957565
0.20208202
0.10142347
0.16023037
0.31462422
0.20452841
0.25015262
0.14548202
0.39785108
0.27677697
0.25490499
0.15218022
0.36314198
0.17427526
0.18761778
0.19485536
0.56129891
0.2383956
0.23178752
0.12469072
0.12368488
0.13170591
0.22455387
0.21550083
0.22538275
0.14329036
0.43753317
0.17189133
0.1948007
0.23156844
0.26345974
0.155426
0.14333385
0.1534632
0.18619034
0.20512591
0.14100581
0.24334168
0.16664733
0.52339727
0.31676242
0.44758329
0.46681303
0.26300389
0.34435827
0.16962194
0.22171135
0.29963019
0.28842723
0.28464997
0.32626146
0.30484515
0.16767117
0.29999205
0.18659784
0.25533989
0.25051737
""
""
0.29676166
0.47369915
0.45840037
0.26906604
""
""
0.21916674
""
0.22188707
0.16358417
0.09180887
0.1736826
0.14147381
0.071295835
0.15304948
0.22174586
0.13684689
0.19860421
0.16944969
0.1662742
0.19427276
0.2155426
0.1623673
0.32354051
0.51328844
0.47043899
0.2990407
0.31310874
0.44552541
0.5463174
0.52112353
0.42241856
0.53524709
0.48642176
0.53280807
0.39006883
0.3761
0.43011403
0.16337626
0.16006647
0.21083334
0.18236335
0.15680382
0.23979537
0.23651801
0.034442894
0.30580363
0.35426155
""
0.56577307
0.33551997
0.32321697
0.27862114
0.43138969
0.33568853
0.4975763
0.5989545
0.38925958
0.41262415
0.48416731
0.45794189
0.24534088
0.30212739
0.30735067
0.3778964
0.5392468
0.54295921
0.59252822
0.53164452
0.31892967
0.31329697
0.30593643
0.26592928
0.45696282
0.28252566
0.15458402
0.3442837
0.45817244
0.21063471
0.24330875
0.30327469
0.20731744
0.20030645
0.1999837
0.14639419
0.20658807
0.17183784
0.23107256
0.19474395
0.20865758
0.15441027
0.14767872
0.17785332
0.16308653
0.15661019
0.20604682
0.17816867
""
0.24901791
""
0.38450035
0.28395206
0.30901152
0.40202734
0.37687451
""
0.03830336
0.37646699
0.20513211
0.089019448
0.23682745
0.12052881
0.24172798
0.46106806
0.45547417
0.3360894
0.27827519
0.44795954
0.27352574
0.28486827
0.34371966
0.21704666
0.27446511
0.26078874
0.29826349
0.28571486
""
0.41042575
0.133092
0.20886925
0.077277914
0.21305276
0.1531416
0.16507119
0.11411639
0.1655214
0.14256993
0.11737174
0.15041234
0.19756664
0.29054853
0.35352641
0.421018
0.087805927
0.14779575
0.47785434
0.62016129
0.48435253
""
""
""
0.61579955
""
""
""
0.14829074
0.51456428
0.39673892
0.45507506
0.37797168
""
0.54601097
0.56624591
0.36243737
0.53725839
""
""
""
""
""
""
""
0.40241352
0.62774062
0.31025416
0.42909676
""
""
""
""
""
0.55983758
0.49738434
0.57961375
0.45211598
0.36963409
0.42334521
""
""
0.5311752
""
0.43353167
0.30924302
0.6088326
""
""
0.60718971
0.45191437
0.45677936
0.47692284
0.44828627
0.43309236
0.53245151
0.57911426
0.59726959
""
0.71868521
0.56405491
""
0.49982217
0.54863906
0.39377531
0.53737265
""
0.48536772
0.35532096
0.70994502
0.4015263
0.52416444
0.51463372
0.64902347
0.61835164
0.53453147
0.51828372
0.69701415
0.44896761
0.31023234
0.54875183
0.59162563
0.55942184
0.57793933
0.68137842
0.58224458
0.61244541
0.5608573
0.56524855
0.49123189
0.56189233
0.46759051
0.41104528
0.34803095
0.61131829
0.42585221
0.58302635
0.41918802
0.65626329
0.6189307
0.41398856
0.42460895
0.47122094
0.47220877
0.48953468
0.31954366
0.49291971
0.5348506
0.59350228
0.45613745
0.57535565
0.6579476
0.70364517
0.66881704
0.57408828
0.59275645
0.59079289
0.49089518
0.4306359
0.3654305
0.43450841
0.5104655
0.52995288
0.58976579
0.58065271
0.61869228
0.69546223
0.60327858
0.49464566
0.62175184
0.69371957
0.5700826
0.50019056
0.63646156
0.72353131
""
""
0.45283282
0.69135863
0.53462613
0.42549452
0.8358745
0.49821502
0.47278628
0.695678
0.70526922
0.67832744
0.56314296
0.64823329
0.62051111
0.54210263
0.53623021
0.35555211
0.61933446
0.58475971
0.73117739
0.4769277
0.60763258
0.5990802
0.71328145
0.70941162
0.18193461
0.20920008
0.18129595
0.20981863
0.27417156
""
0.3292788
0.37763196
0.46132061
0.28051943
0.31282106
0.31743908
0.2701804
0.35496297
0.20705578
0.13353434
0.17154716
0.49445355
0.21639347
0.23091556
0.47080901
0.3595629
0.52901125
0.65531355
0.75773758
0.28095749
0.1660931
0.13121875
0.22535707
0.23619205
0.38417736
0.24323884
0.2521008
0.097654499
0.35085979
0.42614865
0.32117927
0.50906152
0.16058551
""
0.16625755
""
""
0.31077081
0.46691898
0.33553201
0.26225066
0.46370667
0.31577668
0.32741603
0.26530942
0.19866818
0.16489294
0.39815226
0.57898974
0.48184702
0.52658433
0.34945211
0.37953773
0.3215889
0.46983945
0.28514189
0.26810193
0.22259612
0.25649071
0.47853154
0.25911307
0.20905989
0.39867476
0.32596037
0.3628172
0.49099028
0.54010159
0.53244168
0.38516742
0.24883987
0.53349459
0.37501246
0.21424229
""
0.50897825
0.12649848
0.25861108
""
""
""
""
""
""
""
""
0.51319093
""
""
0.37141234
0.33068404
0.38770083
0.46456593
0.72418422
""
0.18286252
0.51529294
0.38772604
0.13627335
