kir_black_pooled_p75_se
0.11409573
0.060215596
0.062961519
0.078817308
0.044912413
0.087225087
0.17338201
0.10434154
0.060094696
0.079737268
0.08399424
0.060057204
0.15806636
""
0.055892624
0.13626236
0.085942052
0.070042588
0.081210256
0.07078921
0.055434648
0.059756976
0.057241768
0.20779532
""
0.16149676
""
0.14991122
0.11714718
""
0.080342986
0.063302986
""
0.068888761
""
""
""
""
""
0.16593635
0.067001328
""
0.15487619
0.05033813
0.073705718
0.10768873
0.10303346
0.079809017
0.068999939
0.072388113
0.089145303
0.056301076
0.095778488
0.131203
0.11506777
0.087658547
""
""
""
""
""
""
""
""
""
0.05871693
0.045545716
0.1075956
0.071574531
0.19725193
0.086598277
0.14976321
0.07171496
0.052989326
0.24378368
0.19426125
0.34098342
0.069930822
0.044352468
0.036490444
0.067210913
0.052051444
0.036547285
0.078780137
0.08127708
0.043706603
0.069495946
0.087387443
0.086364381
""
0.072693728
0.074645244
0.085778594
0.032807734
0.047383241
0.10642997
""
0.090199053
0.042978533
0.16688956
0.12936342
""
0.07138288
""
0.075438
""
0.07946825
0.046165921
0.047540519
0.061612394
0.048590332
0.058513325
0.087534606
0.072617024
0.053017832
""
""
""
0.098602444
1.0329632
0.098150976
0.067291252
0.10175405
""
""
0.14001818
0.10842953
0.071932323
0.17870373
0.11557702
0.043670945
0.057868537
0.093493156
0.11372064
0.13798395
0.26728463
0.049576357
0.16183245
0.055494003
0.054947149
0.047339376
0.072362617
0.064904571
0.093445092
0.14039557
""
0.16218424
""
0.1869086
0.14088972
""
""
""
0.12233554
0.11678655
0.087820813
""
""
""
0.10420263
0.063500352
0.068825826
0.056122031
0.034585122
0.056496296
0.078738444
0.089740716
0.063923746
""
0.14121091
0.042164747
0.067096412
0.036784519
0.076070279
0.059548441
0.10418171
0.11800972
0.13571078
0.088355668
0.11228947
0.10346366
0.067924239
0.12574266
0.054183945
0.077049635
0.23813646
0.10175713
""
0.21645933
0.076442882
0.23020743
0.1020826
0.37275773
""
""
""
""
0.10480856
""
""
0.22561419
0.15804757
0.21185951
0.23343268
0.99904734
0.20650931
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084342949
""
""
0.03759506
0.14273356
0.19539803
0.1347945
""
0.11443426
0.051860679
0.055109911
0.07312189
0.044514369
0.053303398
0.071735106
0.10609443
0.076807894
0.034665626
0.065538913
0.13429238
0.031095224
0.056474045
0.043299381
0.038325578
0.080117248
0.086335577
0.069483973
0.087262668
0.12583753
0.1504492
0.056570057
0.048188146
""
""
""
""
""
""
""
""
0.11851501
""
""
""
""
""
0.12178639
0.080146417
""
0.098153278
0.11359298
0.067395441
0.090233795
0.15451005
0.060984075
0.04469201
0.10057043
0.05669437
0.086448394
0.10384021
0.065089501
0.069917977
0.071097545
0.061575212
0.07089182
0.11004289
0.11888405
0.066240296
0.062418576
0.084608294
0.038296163
0.045343507
""
""
0.11517705
""
0.05279972
0.091430962
0.077787884
""
0.076116823
0.059187923
0.030276334
0.057816718
0.064045019
0.088382378
0.12181224
0.083307393
""
""
""
""
""
0.064917065
""
""
""
""
""
0.056137849
""
""
0.084435001
0.069511101
""
0.18715408
0.24633561
""
0.080272354
""
""
""
""
""
0.16273329
""
0.078443184
0.12393062
0.14142971
""
0.061806038
0.045752067
0.056884725
0.080415107
0.10919914
0.092574768
0.063927144
0.065265119
0.1530184
0.063885555
0.06582313
0.071584433
0.064059086
0.05357226
0.34380099
0.10466758
0.068159141
0.060566567
0.043192469
0.03909656
0.09557315
0.16770197
0.053984627
0.073352329
0.068684369
0.04519425
0.042530086
0.062836237
0.24809128
0.063762471
0.031096829
0.066537566
""
0.077402972
0.061633542
0.12763734
0.095386364
""
""
0.11599968
""
""
0.074287094
0.10421877
""
""
""
""
0.033812236
0.049827345
0.030277936
0.037874274
0.07093139
0.028294105
0.017868329
0.032143187
0.041115068
0.041455358
0.029938962
0.041062467
0.035612721
0.046406019
0.032651063
0.03106611
0.036353286
0.060270678
0.050074711
0.10888673
0.041461892
0.027398331
0.031911254
0.025607388
0.071884029
0.048065126
0.03301296
0.033290915
0.024129735
0.022792114
0.02155154
0.021873767
0.053343184
0.027877508
0.035216201
0.083621882
0.15713936
""
""
0.11958129
0.080912381
0.074048676
0.072733566
0.032938648
0.04988917
0.024436457
0.035226051
0.047907475
0.099636234
0.033022385
0.028501173
0.057967227
0.035652205
0.042798668
0.047998182
0.052905243
0.028263345
0.016413653
0.033229169
0.067946032
0.047414832
0.055360254
0.04119318
0.031613864
0.035662532
0.045455355
0.050852649
0.02313236
0.02077762
0.050548445
0.083083637
""
0.090202823
0.13209783
0.062941656
""
""
0.022314347
""
0.076319799
0.054440841
0.067560181
0.060713358
0.033096951
0.080224425
0.11942971
""
0.12761624
0.071477532
""
0.090814859
0.040848978
0.15408225
0.037407577
0.043984994
0.15351172
""
0.10448548
""
0.34185082
0.05634129
""
0.064195096
""
0.039150823
0.039554842
0.037419252
0.069613338
0.024688199
0.026231896
0.027820304
0.03552077
0.06473387
""
0.10705858
0.12440912
0.018494621
0.016700407
0.053952951
0.047620781
0.047237758
0.11054646
0.036826193
0.076320611
""
""
0.091261372
""
0.044113524
0.075711392
0.061457504
0.08435367
""
0.048250455
0.053475659
""
0.10302894
0.047862355
0.027872726
0.043269638
0.035145584
0.016635694
0.033382215
0.040766228
0.05271665
0.1097298
""
0.061977386
0.070592441
0.047018509
0.027926169
0.06074179
0.045642141
0.081173129
0.05457278
0.048824016
0.10176883
0.058875669
0.10355265
0.071113765
0.067023769
""
0.040838294
0.13348825
0.11537316
0.14515872
0.078115717
0.084083632
0.091508403
0.10216322
0.10108615
0.11524948
0.057021521
0.057590924
0.041559726
0.08103285
0.053683475
0.068823971
""
""
0.068151347
""
""
""
0.11987919
""
""
0.14280698
0.041129321
0.0389992
""
0.099227302
""
""
0.11683005
""
""
0.069103517
0.12154902
0.082211934
0.050914403
0.062959783
0.22947657
""
""
""
0.062975422
0.058693811
0.064569846
0.047337335
0.059074599
0.059941538
0.036734279
0.049187914
0.043081094
0.080331035
0.064913251
0.069784507
0.14903066
0.06151117
0.067395672
0.10123597
0.061980326
0.042254113
0.077130161
""
0.10511836
0.12837188
""
0.13911143
0.091204301
0.077654585
0.075280726
0.093137585
""
0.074075714
0.085571483
0.056258202
0.040049244
0.049175676
0.056827761
0.065925933
0.075599931
0.080261923
0.089124806
0.070508353
0.0596558
0.051304713
0.055083331
0.095078185
0.082637079
0.058711771
0.046180032
0.056383215
0.065413475
0.059739478
0.07704512
0.057889726
0.036539692
0.028937006
0.022063646
0.038665012
0.033082381
0.043082293
0.051250584
0.052145261
0.035178866
0.039186396
0.09291102
""
""
0.085236646
0.048708193
0.048557196
0.087779269
0.066472717
0.058861397
""
""
""
""
""
""
0.14908922
0.11668128
0.08399374
0.085101403
0.094626106
0.12539782
0.10848619
""
""
""
0.10260861
0.06054813
0.077962562
""
0.13650687
""
0.051685613
1.6829408
0.055859406
0.11811642
0.055339944
0.11584139
0.083991885
0.052390233
0.02735964
0.050351005
0.059637342
0.031199085
0.042101506
0.063988574
0.038946543
0.050163899
0.029685734
0.036665134
0.10102116
0.087621041
0.034016114
0.054115541
0.055816047
0.032838624
0.057041507
0.040862348
0.031713232
0.043957472
""
""
0.043270849
0.054159004
0.067896321
0.072691165
0.069179833
0.057476759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12013066
""
""
""
""
""
""
""
""
""
""
0.07193657
0.087469727
0.11209048
0.056105204
0.036370672
0.038596433
0.035738781
0.027267279
0.063003629
0.11145134
0.051743738
0.10053302
0.061916869
0.031731602
0.045565519
0.037358154
0.039577294
0.062424742
0.062776312
0.0409787
0.044544045
0.048061527
0.064479046
0.040668704
0.048536684
0.036774039
0.034186084
0.031614114
0.12330699
0.071204357
0.039979231
0.039005138
0.052896533
0.061918285
