kfr_imm_hisp_male_p25_se
""
""
""
0.076516896
0.045577679
""
0.032923732
""
""
0.082730219
0.062991045
0.02811975
""
""
0.052282564
""
""
0.060062766
""
""
""
0.025207099
""
0.066594251
0.024997145
""
0.053498987
0.038235355
0.030157711
""
""
""
0.032747537
0.044061545
""
0.057635743
""
""
""
""
""
""
""
""
""
""
0.021091478
""
0.060053706
""
0.075586595
0.095108218
""
""
""
0.08754579
""
""
""
""
""
0.068730235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042638171
""
""
""
""
0.035647195
""
""
0.042868443
0.060358368
""
""
""
""
""
""
""
""
0.030253815
0.0093129771
0.016798625
0.020439073
0.0033022237
0.0096135028
0.015567756
0.024359647
0.007000064
0.02124599
0.023991005
0.07972414
0.030743705
0.053891558
""
0.040824402
""
0.050435301
0.04024205
0.046412963
""
""
""
0.054667581
""
""
0.049635381
""
0.066211917
0.073143192
""
""
""
0.013401786
""
0.076359473
""
0.024793811
""
0.062880792
0.046211541
""
""
0.047318637
0.066084675
""
""
""
""
0.057173427
""
""
""
""
0.059586681
""
""
0.038600069
0.072819106
""
0.07558579
""
""
""
""
0.055027112
0.029585252
""
0.0069902483
""
""
""
""
0.020172242
0.05794435
""
0.05863465
""
""
0.03418228
0.021154113
""
""
""
""
0.054432765
""
""
0.0654772
""
""
""
""
""
0.051335435
0.046905149
""
""
""
""
""
0.045546968
""
0.032630779
0.038583547
""
""
""
0.059372615
0.035859104
""
""
0.048332412
""
""
""
""
0.023622049
""
0.036571905
0.020513607
""
""
""
""
""
""
0.042545788
""
""
""
0.05215665
0.061646305
0.043770228
0.07069464
""
""
""
""
""
""
""
""
""
""
""
0.091889769
""
""
""
0.036832809
""
0.074956425
0.017401392
""
""
""
0.060825985
""
0.062680028
0.040457718
""
0.03883018
""
0.016594771
0.015584179
0.030593416
0.024694899
0.0028728282
0.025852246
0.004599358
0.0084870802
0.030371826
0.04868082
""
""
""
""
""
0.072303884
""
""
""
0.012927859
""
""
0.0080948649
0.040373202
""
0.0150113
0.0074263965
""
""
""
""
""
""
""
""
""
0.052376121
""
""
0.026940854
""
""
""
""
""
""
""
""
""
0.045248769
""
""
0.082184263
0.051701937
""
""
0.081748806
""
""
""
0.049643446
""
""
""
""
0.068206906
""
""
0.03606832
""
0.053972058
0.03297852
0.016714705
0.060338881
0.0044721211
0.029547043
0.079713166
""
0.039968546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080805235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063257761
""
""
0.069022104
""
""
""
""
0.050398894
""
""
""
""
""
""
""
""
0.054256335
""
""
""
0.066087767
0.048563
""
""
0.062525094
0.03910749
""
0.066354878
""
""
0.025574673
0.069975682
""
""
""
""
""
0.029377522
""
""
0.03556988
""
""
""
""
""
""
""
""
""
""
0.060346711
""
""
""
""
0.026053336
0.01070766
""
""
0.048182413
0.073671475
""
""
""
""
""
""
""
""
""
""
0.042664614
0.064339139
0.028821871
""
""
""
0.063423611
""
""
0.023072673
""
""
""
""
""
""
""
""
""
""
0.063020714
0.050738674
""
0.028282221
""
0.030702125
""
""
""
0.0049991915
0.035827108
""
0.029426735
""
0.023200907
""
0.020436577
0.026547793
0.03337967
0.034597259
0.021120336
0.038156215
""
""
""
0.033539839
0.036095958
0.073250875
""
0.034255102
0.053862046
0.053746719
0.035183512
0.032354813
""
0.06164249
0.011578565
""
0.0070989495
""
0.043045409
""
0.012265426
0.032702047
0.03891914
0.035732068
0.043470148
0.066669762
0.0098592574
0.0050050872
0.015719075
0.032467432
0.022825385
0.0039908262
0.035196397
0.032300744
0.048697513
0.026639594
""
""
0.037349913
0.022944873
0.016483108
0.046864964
""
""
0.027157623
""
""
0.048067216
""
""
0.060633454
0.056554835
0.050697677
0.023213198
0.043762825
0.02049076
0.0088586835
0.0059791524
0.053832177
0.029186856
0.03682299
0.040182076
0.03864703
0.064167373
""
0.053776219
""
""
0.019183448
""
""
""
""
""
0.042730089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029690614
""
0.097495317
""
0.048678678
""
""
""
0.015377506
""
0.0066944775
""
0.0087594576
0.068685234
""
0.054489389
0.043492258
""
""
""
0.031472333
0.050514851
0.025024071
0.040651247
""
""
""
""
""
""
0.027817072
0.020577587
0.05266102
0.03249076
""
""
""
""
""
""
0.058379605
""
""
0.033915237
""
0.046522465
""
""
0.0096140932
0.0085532125
0.0061102896
0.017979948
0.008951827
0.0066347932
0.078270182
""
""
0.021721307
0.017818714
0.006056889
0.0091309454
""
""
0.0049399012
0.0079260012
0.012914563
0.0016966634
""
""
0.033761576
0.035526413
0.068632446
""
""
0.021459572
0.050135866
0.019571431
""
0.017322538
0.02104312
""
""
""
""
""
""
0.060250193
""
0.018174879
