staytract_pooled_female_p25_se
0.050265219
0.060203254
0.035740469
0.04053019
0.031509008
0.039975271
0.043563183
0.053961873
0.02834597
0.044502892
0.059311803
0.058136027
0.060287368
0.070489489
0.03793354
0.046148811
0.048129391
0.048324555
0.03472938
0.036933295
0.032412231
0.028266583
0.035552762
0.049933854
0.043245673
0.047169827
0.052638352
0.047212258
0.040397786
0.065671921
0.036443204
0.039458498
0.050558317
0.040505938
0.039708704
0.044426966
0.060718577
0.042358395
0.089660734
0.041255921
0.034338892
0.044953544
0.046574187
0.04798628
0.065387994
0.077116504
0.07903748
0.057441182
0.056793425
0.055721033
0.048846502
0.045979273
0.076390997
0.050959844
0.047915962
0.041751768
0.041256711
0.041370571
0.057869591
0.04426422
0.048853647
0.046934783
0.059558723
0.040367682
0.03492007
0.071583718
0.042188004
0.065348439
0.057436138
0.061133105
0.056115445
0.06574472
0.04810527
0.04665098
0.068039477
0.068189733
0.080193333
0.043212757
0.034695834
0.043103259
0.044290494
0.053755671
0.030690577
0.054504622
0.03987756
0.032083787
0.03391717
0.045871712
0.038270287
0.057099335
0.037745718
0.040368874
0.037157092
0.029770721
0.03200122
0.042817742
0.10503619
0.047384251
0.035821926
0.053534795
0.043666489
0.047298845
0.034124468
0.047478817
0.04475018
""
0.046859596
0.053121034
0.041443162
0.052200485
0.044666093
0.065132521
0.045449629
0.046614021
0.04437878
0.071253479
0.068264395
0.051832199
0.053715453
0.064280674
0.05399641
0.041851159
0.046514254
0.063102745
0.060020268
0.050872516
0.044019055
0.065908968
0.055589564
0.051419489
0.054224063
0.05185277
0.060505264
0.073732898
0.080889702
0.10379943
0.044588752
0.10849983
0.049218144
0.048360374
0.043067284
0.093516663
0.077343598
0.059925538
0.073676713
0.07676436
0.076515906
0.083923087
0.05844453
0.054236379
0.056330424
0.079910614
0.080902174
0.055938989
0.066441573
0.050278619
0.10019423
0.081450239
0.066277035
0.053966139
0.042995706
0.037228014
0.038867746
0.028021241
0.049542606
0.046150085
