somecoll_other_female_p25_se
0.14121878
""
""
0.10508446
0.15950479
""
0.086274482
""
""
""
""
0.081946053
""
""
0.083623007
""
""
""
""
""
0.11308858
0.067376576
0.13479251
""
0.071593545
""
0.13444448
0.084635355
0.052409451
""
""
""
0.077866517
0.065026924
""
0.10650913
""
""
""
""
0.1423064
""
""
""
""
""
0.060974304
""
0.14603351
""
0.11183912
0.12960665
""
""
""
0.10262296
""
""
""
""
""
0.092440739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087103717
""
""
""
""
0.07513462
""
""
0.10119503
0.077890001
0.1468486
""
""
""
0.13627793
""
""
""
0.13413078
0.052573591
0.14027715
0.099868461
0.037362549
0.067555986
0.11962008
0.093327351
0.051603768
0.11522086
0.071322165
""
0.11981807
0.13943747
""
0.10258304
""
0.090445898
0.11919539
0.087691948
""
""
""
0.16823763
""
""
0.078132562
""
0.11116483
0.09825705
""
""
""
0.041806173
""
""
""
""
""
0.12543227
0.091738813
""
""
""
0.11990391
""
""
""
""
0.14363432
""
""
""
""
0.091348
""
""
0.061567057
0.13767424
""
0.13627969
""
""
""
""
0.13708636
0.0489894
""
0.030687885
""
""
""
0.13380334
0.034493975
0.068158202
""
0.09271951
""
""
0.057377458
0.064926527
""
""
""
""
0.062614255
""
""
0.064247936
""
""
0.098387741
""
""
0.10739549
0.070991561
""
""
""
""
0.14978467
0.073552333
""
0.085089453
0.11720897
""
""
0.18943036
0.11293444
0.071526349
""
""
0.17827129
0.15076114
0.1275803
""
""
0.10896442
0.090552643
0.099644162
0.047781661
""
""
""
""
0.1415181
""
0.052648492
0.13265279
0.16144541
0.15176599
0.048813365
0.097719409
0.097857863
0.16132011
""
""
""
""
""
0.14723009
""
""
""
""
""
0.097742192
""
""
0.11285249
0.08759357
""
0.1591226
0.056354634
0.12037996
""
""
0.1414783
""
""
0.087068491
""
0.12005606
""
0.12280229
0.075473107
0.082635529
0.082918704
0.021346902
0.084832758
0.033633791
0.035753693
0.11217489
0.099269815
""
""
0.15553828
""
""
0.094884239
0.1397706
""
0.15631743
0.05586892
""
""
0.035559297
0.063339449
""
0.10044359
0.047494117
""
""
""
""
""
""
""
""
""
""
""
0.073085114
0.039039884
""
0.11014995
0.14692973
""
""
""
""
0.16482043
""
""
0.18578735
""
""
0.082054548
0.12397266
""
0.12953229
0.14938572
0.09028051
""
0.097508326
""
""
""
0.088576987
0.12891535
""
""
0.12114413
""
0.11812659
0.1248564
0.06449081
""
0.030942239
0.093232378
0.14111908
""
0.049188875
""
""
0.16432665
0.12939115
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11762159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14592491
""
""
""
""
""
""
0.11902889
""
""
""
0.10526811
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094684832
""
""
""
0.1103065
""
""
""
""
""
0.16994418
""
""
""
""
""
""
""
""
""
0.08558657
""
""
0.079495415
""
""
""
""
""
""
0.051325407
""
""
0.083609648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11485551
0.045380495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13037573
0.10594673
0.089571424
""
""
""
""
0.10700905
0.19148554
0.05089784
0.17655204
""
""
""
0.14878801
""
0.10400452
""
0.077925265
""
""
0.068424553
0.071551912
0.09104868
0.12107451
0.041509625
0.092050724
""
0.12745547
0.07687179
""
""
""
""
""
""
""
0.16821471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069243222
""
0.066615134
""
""
""
""
""
""
""
""
""
""
""
0.1239284
""
0.16997504
0.044862229
0.13184626
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10382716
""
0.046426442
0.057426445
0.044823926
""
0.14525761
0.15085536
0.16558084
0.079243533
""
""
0.11296696
""
0.14269267
0.041543104
0.088357061
0.15048322
""
0.11502994
""
0.066099413
""
""
""
""
""
""
0.19406207
""
""
""
""
""
0.17307283
""
""
0.12862436
""
""
""
""
""
""
""
""
0.16550025
""
""
""
""
""
""
""
0.13478117
""
""
""
""
""
0.020722363
0.10079961
0.0501808
""
0.12229068
""
""
""
0.069799341
""
0.037531082
""
0.068188183
0.16517177
""
""
0.11050912
""
0.1578626
0.053925164
""
""
0.11194935
""
""
""
""
""
""
""
0.074537337
0.052271571
""
0.14763597
""
""
""
""
""
""
0.12485559
""
""
0.099262163
0.16506755
0.12107327
""
0.11856303
0.055537965
0.07352902
0.052520454
0.080836892
0.030210979
0.035844795
""
""
""
0.089842752
0.076586172
0.023654772
0.03996519
""
""
0.029825538
0.16088158
0.075466707
0.013943677
""
""
""
""
0.075020626
""
0.12787226
0.04074483
""
0.059885561
""
0.15482208
0.11468041
""
""
""
""
""
""
0.13916291
0.083312884
0.025874857
