proginc_other_female_p75
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032525964
""
""
""
""
""
""
""
-0.011833618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065118916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021715153
""
""
0.030516984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0057795234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019379472
""
""
""
""
""
0.032612368
""
0.053627979
0.10256062
""
""
""
""
0.044817012
""
""
""
0.020452939
""
0.0071173529
""
""
-0.00031559853
""
""
0.077686012
""
""
0.024548819
-0.0018508323
""
0.059381574
0.058120042
""
0.026171139
0.02412286
0.0054670223
0.034763232
""
0.020208377
0.040217545
0.03140479
0.0089282393
0.0030895974
""
""
0.038487531
0.044675395
0.0091333045
""
""
""
0.066009216
""
0.016470768
0.007200202
""
0.10712767
""
0.01757109
""
""
""
0.11017149
""
""
""
""
""
""
""
""
""
-0.0092021497
""
""
""
""
0.021066956
""
""
""
""
""
""
""
""
0.0085756378
""
""
""
""
-0.0046393061
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029790228
0.0027455743
""
""
0.049540471
0.010531683
""
""
""
0.20232517
""
0.012054581
""
""
""
""
-0.010063034
0.023234781
""
""
""
""
""
""
""
""
0.032106243
-0.063325651
""
""
""
""
""
""
""
""
""
""
""
0.043919105
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010336394
""
""
-0.018827729
""
0.016147658
""
0.01077551
""
-0.0016815221
""
""
""
""
""
""
0.014404114
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029584968
""
""
""
""
""
""
""
""
""
""
0.0074460474
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0019910662
""
""
""
""
""
""
-0.016403491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027445141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011118063
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03931313
0.034588985
-0.0073570781
0.049295217
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033088818
""
""
""
""
""
0.0017675766
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.001859538
""
""
""
