kir_26_asian_pooled_n
25.0
46.0
""
""
""
""
""
90.0
""
""
""
""
""
""
""
63.0
25.0
""
""
""
""
""
72.0
24.0
""
28.0
""
45.0
""
""
""
""
""
""
80.0
""
440.0
""
34.0
""
127.0
32.0
""
""
446.0
""
""
30.0
491.0
""
230.0
65.0
""
""
""
""
""
29.0
156.0
""
30.0
""
90.0
""
""
""
""
23.0
""
1250.0
""
""
""
""
178.0
""
""
112.0
21.0
56.0
163.0
""
""
32.0
""
""
""
""
""
33.0
""
""
""
""
""
""
""
170.0
76.0
33.0
""
""
""
4622.0
105.0
33.0
1067.0
121.0
25.0
80.0
140.0
""
""
""
173.0
""
""
""
""
""
""
""
""
""
""
""
24.0
80.0
""
""
""
""
""
36.0
""
""
50.0
""
""
""
""
""
22.0
""
""
40.0
""
""
""
""
""
""
""
53.0
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
55.0
""
374.0
""
""
63.0
24.0
""
461.0
""
""
""
25.0
""
214.0
25.0
""
22.0
18624.0
""
22.0
432.0
28.0
22.0
8844.0
47.0
257.0
4775.0
75.0
192.0
179.0
""
2172.0
434.0
41.0
28.0
74412.0
185.0
717.0
""
68.0
1277.0
""
""
1820.0
473.0
61.0
27355.0
737.0
""
6015.0
9594.0
109.0
8026.0
17861.0
14741.0
5196.0
417.0
10602.0
1089.0
25418.0
507.0
282.0
""
47.0
5009.0
1063.0
1852.0
753.0
65.0
""
989.0
43.0
3477.0
791.0
344.0
1148.0
""
1828.0
""
""
""
548.0
187.0
""
""
""
""
""
""
""
""
1168.0
""
379.0
""
""
1031.0
22.0
29.0
""
""
""
""
""
""
1228.0
""
""
""
""
280.0
""
""
""
89.0
""
""
""
20.0
""
""
""
""
""
""
""
78.0
""
""
""
""
""
""
""
""
""
""
151.0
""
2068.0
1622.0
218.0
212.0
1262.0
531.0
195.0
80.0
196.0
966.0
139.0
821.0
362.0
""
286.0
""
682.0
3068.0
""
125.0
102.0
379.0
132.0
32.0
20.0
""
1956.0
653.0
85.0
""
""
""
""
""
""
""
""
107.0
99.0
1824.0
""
88.0
28.0
""
""
248.0
392.0
299.0
""
""
""
244.0
209.0
114.0
2469.0
80.0
34.0
431.0
27.0
2723.0
399.0
1507.0
447.0
1600.0
518.0
42.0
120.0
222.0
189.0
262.0
919.0
21.0
""
""
""
443.0
""
22.0
""
""
""
""
""
39.0
""
138.0
56.0
""
""
141.0
""
""
""
20.0
26.0
""
""
""
57.0
""
62.0
52.0
""
334.0
42.0
""
150.0
136.0
""
1202.0
""
1449.0
""
20.0
415.0
""
80.0
""
23.0
""
""
""
2281.0
""
""
54.0
116.0
""
""
21.0
""
""
""
""
238.0
68.0
117.0
""
1639.0
""
""
46.0
39.0
""
""
3734.0
77.0
187.0
""
""
""
20.0
""
297.0
190.0
""
56.0
""
""
""
""
""
""
""
""
35.0
21.0
125.0
""
""
105.0
""
""
""
""
""
""
""
""
""
""
""
""
""
288.0
32.0
35.0
""
55.0
""
""
""
""
""
""
""
""
""
""
264.0
120.0
""
""
""
45.0
""
""
25.0
""
""
""
""
""
""
32.0
26.0
27.0
""
""
33.0
""
""
""
""
27.0
62.0
23.0
""
""
""
""
""
""
78.0
""
""
""
""
1272.0
18744.0
687.0
2073.0
406.0
""
65.0
""
""
27.0
""
""
""
72.0
""
""
""
91.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
56.0
35.0
""
""
""
""
""
25.0
""
""
""
""
""
""
69.0
""
""
40.0
""
""
34.0
""
21.0
""
""
""
371.0
21.0
""
""
""
34.0
17600.0
""
""
88.0
""
""
6500.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
20.0
""
54.0
""
""
""
""
""
988.0
88.0
84.0
41.0
2477.0
98.0
""
27.0
24.0
""
29.0
401.0
143.0
47.0
""
152.0
33.0
""
""
""
""
""
""
""
23.0
""
22.0
231.0
""
""
""
""
""
""
""
""
141.0
277.0
""
193.0
""
""
""
""
56.0
77.0
""
88.0
""
""
""
""
""
41.0
1373.0
39.0
492.0
""
""
398.0
95.0
""
""
24.0
""
""
25.0
63.0
""
""
""
""
""
""
""
66.0
""
196.0
""
48.0
""
""
""
""
43.0
""
413.0
37.0
""
107.0
""
60.0
23.0
31.0
""
""
""
""
94.0
21.0
51.0
""
429.0
70.0
""
58.0
942.0
21.0
""
""
101.0
""
""
""
21.0
""
""
""
""
""
""
146.0
""
""
""
""
""
""
273.0
""
24.0
""
""
""
""
""
184.0
""
""
115.0
""
102.0
21.0
""
32.0
""
48.0
""
""
""
""
""
""
""
""
""
155.0
""
""
""
113.0
""
""
""
""
""
41.0
""
""
""
""
""
35.0
""
53.0
""
""
""
44.0
""
55.0
""
""
""
""
""
""
""
""
21.0
""
""
""
39.0
""
""
""
""
""
30.0
""
232.0
""
""
""
31.0
211.0
""
""
""
""
30.0
49.0
42.0
""
""
""
""
""
59.0
""
""
""
""
""
""
894.0
45.0
30.0
""
""
234.0
""
23.0
174.0
""
""
""
""
34.0
28.0
""
""
32.0
""
23.0
265.0
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
73.0
""
""
""
""
135.0
""
""
22.0
