somecoll_pooled_male_p25
0.39370498
0.432556
0.40486434
0.41148558
0.46228176
0.46409002
0.41481364
0.44395706
0.31089202
0.3645227
0.38848031
0.397715
0.34819806
0.43010491
0.43726695
0.41254401
0.47003013
0.43431652
0.29143029
0.45655221
0.38253537
0.45554399
0.50289744
0.43047783
0.31816033
0.37286645
0.39055273
0.43267235
0.40846056
0.45740521
0.54080099
0.40056705
0.30767772
0.43063849
0.41367513
0.33330929
0.43182459
0.5604459
0.43015432
0.32887396
0.4399015
0.44406033
0.37822527
0.41369259
0.4368917
0.40134797
0.49440721
0.44300497
0.39973605
0.39368248
0.41153333
0.39744243
0.4954854
0.26256254
0.44326422
0.2766926
0.37099487
0.32094505
0.44269359
0.38578117
0.39594737
0.39624929
0.39864632
0.42107141
0.46286261
0.38928843
0.42919916
""
""
0.48680887
0.18174466
""
""
0.18286106
0.48627883
""
""
0.5677048
0.55378783
0.4502483
0.48106354
0.16736965
""
0.40259427
0.21868497
0.036029339
0.12341113
""
0.37558901
0.67441887
""
0.48664707
0.73579228
""
""
0.22355962
0.47525832
0.58071786
0.55659896
0.3799836
0.42944431
0.473268
0.46739823
0.47849873
0.43760917
0.43346322
0.49041876
0.44527945
0.54857379
0.52878058
0.49500886
0.44098878
0.45107827
0.41430938
0.37086651
0.41902792
0.25984573
""
0.30602139
0.32523164
0.5302701
0.42104566
0.38768125
0.44847468
0.46504691
0.38956535
0.43517265
0.41796625
0.360082
0.22837862
0.27339682
0.44569784
0.4029302
0.44807395
0.4019118
0.41319755
0.50147903
0.42701772
0.33030051
0.34499219
0.40356988
0.54732215
0.47377396
0.30068767
0.38216954
0.44558319
0.27528194
0.31485546
0.38143951
0.15556486
0.32092702
0.37674901
0.38883448
0.4050664
0.29059708
0.34482583
0.41630769
0.43068284
0.34605768
0.4450151
0.53148007
0.4631857
0.41050893
0.38065845
0.38265961
0.3588011
0.34519449
0.32603177
0.31892678
0.472783
0.46203911
0.46260473
0.43536627
0.34983864
0.38408652
0.45022315
0.39195123
0.353457
0.31943724
0.45448253
0.45205477
0.50687492
0.4067131
0.47448632
0.1190086
0.41719732
0.53708267
""
0.64356267
0.58595985
0.51785111
0.4708077
0.5276773
0.48582146
0.55458379
0.4843064
0.39643583
0.51124585
0.45581198
0.54949939
0.42032856
0.43484479
0.61666322
0.57560605
0.53129154
0.41326234
0.74814469
0.50059575
0.4943774
0.49206325
0.54417658
0.66383976
0.43762597
0.48486894
0.58372128
0.59044129
0.56915718
0.61607659
0.45180756
0.53282857
0.41789734
0.48271352
0.55651098
0.68295252
0.42214569
0.54304492
0.61174947
0.55147332
0.57485461
0.50443065
0.57558542
""
0.59332812
0.5166505
0.50423855
0.4276112
0.5246799
0.44933888
0.5500316
0.46110013
0.55815077
0.503663
0.49683538
0.48787707
0.3786118
0.61050957
0.53407067
0.45334494
0.67986917
0.24472478
0.49536219
0.57556874
0.43894389
""
0.71129769
0.61933261
""
0.67302072
""
0.36225742
0.38698018
""
0.56522298
0.87234998
0.75218582
0.52331245
0.51372743
0.44837356
0.4426367
""
0.53142351
""
0.40432286
""
0.52312857
""
0.60839933
0.41769788
0.609061
0.55203521
0.58296466
0.54915166
0.46008456
0.48043552
""
0.31140515
0.36020938
0.43577617
0.35554329
0.53783363
0.41524485
0.4693948
0.70570058
0.49976739
0.55492282
0.49486107
0.64953756
0.5345965
0.48402011
0.48416927
""
""
0.60128462
0.8757025
0.5711202
0.62703049
0.42937082
0.69840962
0.55615413
0.49311143
0.47715363
0.47060105
0.4883596
0.44715029
0.52041757
0.41133738
0.36298832
0.32264572
0.41678068
0.36474144
0.5510245
0.29274175
0.43345821
0.29648191
0.51871413
0.52135187
0.44096932
0.49535862
0.46379828
0.41972357
0.51453221
0.28946617
0.38068631
0.43411753
0.38810936
0.45085716
0.59611529
0.32605442
0.34991986
0.35613251
0.30768618
0.48331517
0.44510579
0.36087927
0.33379588
0.48617879
0.44961795
0.43107554
0.46268976
0.51385826
0.47349378
0.27178276
0.50740486
0.40680084
0.42550796
0.51357538
0.39837217
0.40971944
0.39121711
0.38739088
0.3903001
0.47084376
0.53299153
0.53586066
0.43218201
0.48050633
0.29870844
0.45658022
0.45845428
0.49924994
0.41204795
0.45975995
0.367107
0.42457169
0.52321845
0.40910029
0.43243086
0.43504325
0.57586128
0.41617331
0.3394523
0.37546346
0.6310904
0.48546395
0.42853391
0.33583203
0.3508811
0.37935081
0.42847681
0.2188379
""
0.37887305
0.33071509
0.27916998
0.27887529
0.47831166
0.41268215
0.39811993
0.456287
0.24614994
0.40463093
0.43442005
0.41104573
0.40951633
0.32618013
""
0.43343091
0.29877779
0.38290393
0.32169771
0.16287127
0.38596106
0.38587061
0.30232543
0.45569193
0.42712739
""
0.39348188
0.36859176
0.51926881
0.42439529
0.27804086
0.44601226
0.39405182
0.35270253
0.23670645
0.3441985
0.39028153
0.3198241
0.49471888
0.46032262
0.37458625
0.39102432
0.41256639
0.33676252
0.27201295
""
0.28199756
0.34354439
0.39405686
0.42156878
0.44715834
0.58288628
0.42911118
0.39414352
0.30460674
0.44661438
0.30445495
0.18760729
