kir_stycz_natam_female_p25_se
0.042035289
""
""
0.030924205
0.055274468
""
0.022891883
""
""
""
0.045956295
0.02327254
""
""
0.03893226
""
0.024758486
0.056297086
""
0.030954922
0.02743803
0.0055544544
0.030073615
""
0.02518698
0.049462281
0.032429345
0.034817122
0.026238346
""
""
""
0.038099345
0.050128978
0.041030832
0.037738651
""
""
""
""
0.030852109
""
""
""
""
""
0.021379922
0.014000623
0.04246429
0.040432718
0.027672881
0.035433788
""
""
""
0.041632589
""
0.046724319
""
""
""
0.032546189
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03102844
""
""
""
""
0.034151401
""
""
0.047928095
0.022905335
0.029106788
""
""
""
0.041915253
""
""
""
0.040377662
0.022168228
0.043064591
0.037805974
0.027894229
0.030690851
0.054335319
0.046788625
0.033448406
0.044132758
0.031669796
""
0.061139025
""
""
0.043143585
""
0.029880319
0.034479991
0.039292641
""
""
""
""
""
""
""
""
0.060405184
0.058825612
""
""
""
0.02307523
""
""
""
""
""
0.045975983
0.053017497
""
""
0.048683457
0.053039465
""
""
""
""
0.060358506
0.015945278
""
""
""
0.037197132
""
""
0.024121158
0.024839602
0.046187595
0.066238806
""
""
""
""
0.10024334
0.022973239
""
0.021809133
0.032793757
0.041703571
0.018117238
0.057458878
0.016812606
0.043648846
0.046971004
0.041494399
""
""
0.039522544
0.023817129
0.042348206
0.037294205
""
""
0.025699206
""
""
0.030256333
""
""
""
""
""
""
0.034300469
""
""
""
""
""
0.030928889
""
0.037473846
0.045715623
""
""
""
0.054525889
0.037198633
""
""
0.064763233
""
""
""
""
0.051929198
0.035041675
0.036326859
0.031881537
""
""
""
""
0.051262051
""
0.025731169
""
""
""
0.037599653
0.056258813
0.035895489
""
""
""
""
""
""
""
""
""
""
""
""
0.066245981
""
""
""
0.02303434
""
""
0.017806329
""
0.03174952
""
0.046125405
0.032222982
""
0.050278455
""
0.054859225
""
0.053178962
0.058535114
0.048960365
0.042614929
0.01428429
0.069044597
0.028357346
0.021891471
0.065038182
0.038751509
""
""
0.040889911
0.048714947
0.048348259
0.031692367
0.050044257
""
""
0.024090575
""
""
0.02400128
0.037200112
""
""
0.027339371
""
0.034998778
0.035266001
""
0.053627409
0.024466353
0.039442167
""
""
""
""
0.038571559
0.011505236
0.067675807
0.021572301
0.08811745
""
""
""
0.074965298
""
""
""
""
""
0.083324969
0.027083416
0.020514844
0.021968292
0.035160288
0.051093198
0.041836213
""
0.048061371
""
""
""
""
0.062221352
""
""
0.055565912
""
0.049620546
0.044994142
0.019521901
""
0.02175289
0.067697704
""
""
0.02551046
""
""
""
0.071186095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017047519
""
""
""
""
""
""
""
""
""
0.020259153
""
""
""
0.026477732
""
0.022465553
0.050649054
""
""
""
""
""
""
0.031244777
""
""
""
""
0.037720032
""
0.04700698
""
0.020387402
""
""
0.024719028
0.029593628
""
0.053784549
0.014464783
""
""
0.028609701
0.026767848
""
""
""
0.048586406
""
""
""
""
0.046637613
0.053272583
""
""
0.047164135
0.03112385
""
0.039483942
""
""
""
""
""
""
""
""
""
0.043935392
""
""
""
0.012603792
0.033637784
""
""
0.028309913
0.041546576
0.061843995
""
0.028348621
""
""
""
""
""
0.024330964
0.030717185
0.028305914
""
""
0.0210812
""
""
""
""
""
""
0.028468853
""
""
0.043924987
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040030319
0.015467242
""
""
""
""
""
""
""
""
""
""
""
""
0.047907263
""
0.052788183
0.021549756
0.02079438
""
0.048040774
""
""
0.019424217
""
0.020950694
""
""
""
""
0.048527762
""
0.029725565
""
0.015961472
""
0.03678133
0.011692695
0.0080274669
0.015995037
0.026166573
0.0051900903
0.016112464
""
0.028359313
0.030031497
0.022622552
""
""
""
0.051428556
""
""
0.055017151
""
""
0.0547093
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039503425
""
0.027137494
""
""
""
0.052990135
""
""
""
""
""
""
""
0.046888504
""
0.088247046
0.019378563
0.031970635
""
""
""
""
""
""
""
""
""
""
""
0.043332964
""
""
0.042422961
""
""
""
""
""
0.066389605
""
0.035679229
0.021127731
0.015098917
0.042746134
0.051854931
0.056929756
0.060670018
0.016319403
0.043514188
""
0.016203189
0.035610925
0.014641694
0.0072033391
0.017063802
0.020656332
0.049617711
0.015129724
""
0.012306273
""
""
0.030326439
0.031639535
0.041818529
0.063824698
0.041308425
0.068838648
0.040035449
0.012308116
0.054726399
""
0.02299314
0.022523783
0.022457264
0.023175867
""
""
""
0.023627538
0.033727426
""
""
0.044507388
0.020418251
""
""
0.058905236
0.056759521
""
""
""
0.018962758
0.032957062
""
""
""
""
0.060765393
""
""
""
0.018120863
""
""
""
0.007252146
0.036712103
0.0061804843
0.025309801
0.008582999
0.041358236
""
0.0067073987
0.010885555
0.024523998
0.0067528398
""
""
""
0.02803958
""
""
0.032916225
""
""
""
""
0.040475525
0.016931593
0.070000775
0.021865282
""
""
""
0.035121087
""
""
0.023444934
""
""
0.023710649
0.023550591
0.027929958
0.040392157
0.034143999
0.027538758
0.026524939
0.014951864
0.017580807
0.014503229
0.022184407
0.03611964
""
""
0.017004022
0.024537425
0.019077191
0.016774282
""
0.041118424
0.01773563
0.023495683
0.040393837
0.0088424897
0.035104267
""
""
0.054927468
0.022426892
0.035517875
0.030579541
0.013887632
0.052653734
0.018411873
0.04443239
0.015387123
0.025614692
""
""
0.039777607
""
""
""
0.023508603
0.032812692
0.0090668453
