kfr_top20_white_female_p25_se
0.036863688
0.095196486
0.047427896
0.041092694
0.045415718
0.037712608
0.033978753
0.04829498
0.025602818
0.036180645
0.052648339
0.063637994
0.046038885
0.052394006
0.042409342
0.037093151
0.041376367
0.027187385
0.049468704
0.045629732
0.051073041
0.038545206
0.061539736
0.038488884
0.030316705
0.03988013
0.044549491
0.038483374
0.049556755
0.067775175
0.062443051
0.049608689
0.046657808
0.027409922
0.043718714
0.054877497
0.06352751
0.055399884
0.17120615
0.032295361
0.028235184
0.041663565
0.052145589
0.065286748
0.11482288
0.15052809
0.10803381
0.023476649
0.052407444
0.092686117
0.085255072
0.06353274
0.068216905
0.037072919
0.038495168
0.035853438
0.036918849
0.037659947
0.035723068
0.024791509
0.026423467
0.029002519
0.034528494
0.033806063
0.029983329
""
0.08476039
0.083169736
0.049958855
0.067301258
0.063605919
0.078756228
0.059865292
0.042123288
0.027985103
0.072014503
0.10271665
0.071464144
0.063686065
0.04471384
0.095937468
0.055718388
0.036708701
0.11778857
0.079568952
0.043835703
0.028500693
0.02862574
0.042716265
0.027890379
0.035250627
0.016176661
0.017235676
0.031843644
0.024899829
0.035350841
0.052146796
0.076064296
0.030998377
0.030148262
0.02733651
0.028778119
0.028463334
0.032371391
0.017414976
""
0.036458291
0.062191006
0.053033054
0.050309956
0.033667143
0.059227068
0.03629585
0.036179706
0.039588898
0.048077285
0.036996853
0.028919265
0.02294798
0.040461726
0.041089877
0.032695193
0.030354936
0.047080047
0.039424237
0.048945494
0.03384497
0.053925563
0.041346237
0.03617822
0.19797838
0.066219948
0.058676988
0.10624347
0.071320124
0.10689603
0.06296172
0.17074971
0.077699482
0.06205108
0.060487743
""
""
0.044108041
0.031015841
0.046722647
0.04059428
0.045564618
0.056703113
0.038954213
0.042878307
0.057494424
0.068605773
0.043989513
0.026478173
0.046502113
0.089493208
0.058309238
0.060459349
0.048491731
0.04521453
0.057342581
0.047460563
0.04005789
0.060376931
0.029589552
0.023468895
0.035671655
0.10379843
0.039851416
0.04037251
0.033766568
0.050105795
0.042750008
0.045335438
0.043071099
0.02972405
0.032579757
0.032378253
0.10669777
0.075518891
0.057093017
0.094516508
0.054320887
0.05286203
0.04609894
0.089244165
0.053365912
0.04606913
0.053982109
0.077671662
0.057251744
0.047751434
0.048775081
0.049286917
0.029478766
0.028801724
0.064696826
0.051558238
0.057797726
0.037769444
0.094311371
0.043069944
0.055694431
0.051765893
0.094452433
0.075481899
0.023756674
0.026877308
0.031268943
0.031721644
0.017285766
0.036640417
0.035300341
0.035085779
0.036380135
0.02843062
0.020284114
0.044679854
0.034400132
0.03662638
0.034126926
0.027530478
0.050039086
0.034024529
0.030225053
0.057248291
0.064141981
0.050463136
0.080279432
0.06129092
0.057994731
0.036421075
0.044816699
0.043456025
0.055114374
0.040716503
0.046434309
0.036923766
0.043880288
0.053789288
0.062904261
0.091197386
""
""
0.079896547
0.073878281
0.10136385
0.090780906
""
""
0.15244107
""
0.096547306
0.035140466
0.025728149
0.025012063
0.025731066
0.034373492
0.032867488
0.023331929
0.026564581
0.039211161
0.038108755
0.035407506
0.079966441
0.038498174
0.021646611
0.030418413
0.032015372
0.068249337
0.037755381
0.031523779
0.047913138
0.064570323
0.070478216
0.043210801
0.048988201
0.044084519
0.039076481
0.043376781
0.083234295
0.036468547
0.025716353
0.047571752
0.044504736
0.15641302
0.052872907
0.030320225
0.036657445
0.10392369
0.034675144
0.04172853
""
0.048446868
0.030647727
0.02206121
0.03053542
0.044323627
0.018625654
0.042309027
0.057347439
0.051095586
0.024638006
0.052847236
0.059466295
0.036869608
0.023024302
0.043446019
0.033384219
0.042878203
0.034564618
0.039077017
0.042125855
0.018885506
0.038963556
0.02038035
0.026602853
0.032022707
0.02575046
0.025549775
0.036628909
0.085090086
0.037936095
0.054034892
0.04808265
0.045944616
0.040956113
0.04024693
0.055532146
0.04084716
0.028175998
0.04948863
0.064340636
0.043400351
0.029592466
0.032126226
0.0435258
0.024029348
0.039427757
0.038211156
0.040494062
""
0.12219734
""
0.051840972
0.10820393
0.12776427
0.073421031
0.058800749
""
0.043034758
0.07926964
0.061439801
0.080702178
0.038490918
0.067656949
0.043506935
0.047619373
0.055043675
0.052824561
0.044257402
0.074767388
0.05209633
0.05597626
0.042185809
0.034124043
0.045346253
0.026754867
0.035025623
0.046088025
""
0.096893325
0.029160077
0.042466104
0.03630532
0.030250976
0.034414571
0.029534582
0.028430417
0.064030305
0.032304507
0.053606011
0.021317611
0.022247417
0.030956756
0.03734548
0.045607235
0.031427428
0.027146401
0.02158758
0.041697368
0.056399107
""
""
""
0.067701943
""
""
""
0.075386114
0.045227539
0.062360097
0.029644294
0.042138241
""
0.084644824
0.080284052
0.066434398
0.16306536
""
""
""
""
""
""
""
0.053355061
0.055096872
0.059044804
0.036062676
""
""
""
""
""
0.12514636
0.088998199
0.1253368
0.13686888
0.10053016
0.063729174
""
""
0.063042842
""
0.059158038
0.080024727
0.066181809
""
""
0.098264232
0.0390305
0.033507686
0.078179814
0.034540862
0.079690091
0.055511523
0.041524973
0.036468469
""
0.071554214
0.051647015
""
0.050955996
0.10533126
0.043496642
0.10649695
""
0.091249123
0.060681731
0.088815093
0.090108223
0.070949085
0.072648354
0.081741899
0.10042389
0.051646411
0.13963135
0.063193262
0.029649254
0.03772489
0.070834845
0.036029615
0.04238392
0.055036385
0.059206154
0.038505111
0.041488688
0.061683524
0.038874581
0.04100316
