somecoll_other_pooled_mean_se
0.068108104
0.094033815
""
0.049315978
0.061577141
""
0.039573863
""
""
0.092179179
0.080404095
0.033876013
""
""
0.081797995
""
""
0.066257946
""
""
0.065265492
0.030797338
0.063901462
""
0.028906094
""
0.053620696
0.037772376
0.024261076
""
""
""
0.031288631
0.028303834
""
0.049049854
""
""
""
""
0.069685116
""
""
""
""
""
0.028390918
0.08230342
0.053614289
0.096847691
0.054592982
0.057657182
0.091164336
""
""
0.046195742
""
""
""
0.10260026
""
0.042289563
""
""
""
""
""
""
""
""
""
""
""
0.10080406
""
""
""
""
""
0.035293002
""
""
""
0.091638356
0.034287531
""
0.090083852
0.047433298
0.040030085
0.072344303
""
""
""
0.061736401
""
""
0.11690127
0.072190978
0.022555409
0.061176054
0.041947074
0.019065714
0.031113021
0.058336612
0.037917845
0.025054248
0.060577717
0.030961791
""
0.062754497
0.057172559
0.073519871
0.044687539
""
0.044313025
0.04764498
0.040838707
""
""
""
0.081142604
""
""
0.066118628
""
0.05019154
0.046757299
""
""
""
0.01870887
0.10947486
0.098491646
""
0.083850168
""
0.062672511
0.044465989
""
0.10160552
0.06546887
0.054043971
""
""
""
""
0.070204705
""
""
""
""
0.045327425
0.087765306
""
0.029698467
0.063588396
""
0.064766213
""
""
""
""
0.050982114
0.019760612
""
0.010332529
0.074943937
""
0.077153839
0.065472364
0.014019917
0.035130333
0.075792909
0.041076217
0.088300131
""
0.039779466
0.028406927
0.1055686
0.087517291
""
0.11267609
0.030041257
""
0.10820554
0.028313689
""
""
0.041232709
""
""
0.050756726
0.029681217
""
""
0.08632677
0.093503289
0.071736284
0.034378115
""
0.03977108
0.059532322
0.10504492
0.085607499
0.079257563
0.047232322
0.026861669
0.10950701
0.076315492
0.066831529
0.074523605
0.06096996
""
""
0.043047957
0.042615458
0.046599314
0.020860724
0.086339474
0.09532737
""
0.098799229
0.086583331
""
0.02590768
0.07288143
0.075568125
0.060448833
0.022954287
0.044683985
0.048414335
0.068193108
""
0.086313136
""
0.092830613
""
0.072543897
""
""
0.073087826
""
0.083099686
0.048763819
""
0.095361806
0.06544973
0.036011208
""
0.063448958
0.024801046
0.052551977
0.071637116
""
0.060698882
0.098101839
0.11004427
0.036350772
0.073184073
0.050639607
0.08920303
0.047162924
0.037132218
0.033240348
0.033544518
0.0092038903
0.033611014
0.012954396
0.014895931
0.047984488
0.048893597
0.067541301
""
0.065680705
""
""
0.03945234
0.070276991
0.11019979
0.064421795
0.026048986
""
""
0.014780804
0.030999236
""
0.0457143
0.018345816
0.064832866
""
""
""
""
0.098338887
""
""
""
""
0.10248378
0.062960647
0.016186196
""
0.053436074
0.066020638
""
""
""
""
0.081611514
""
0.079039752
0.077846721
0.096896857
0.079745397
0.046397075
0.06043556
0.090223633
0.060700286
0.078054301
0.059113473
0.09062025
0.037725274
0.091153041
""
""
0.071855329
0.062561698
""
0.087792195
0.058048557
""
0.050358344
0.054730751
0.027150907
""
0.011726816
0.038705301
0.071911201
""
0.021904008
""
""
0.066285253
0.059182055
0.09479887
""
0.10067819
""
""
""
0.094261542
""
""
""
""
0.067850955
""
0.094445862
""
""
0.10839269
""
0.054326314
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068221845
""
""
""
""
""
""
0.056694929
""
""
0.094408013
0.054766107
""
""
""
0.10763213
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041484654
""
""
""
0.061275396
""
""
""
""
""
0.078623891
""
""
""
""
""
""
""
0.083281681
""
0.057785135
""
""
0.032751448
""
""
""
""
""
""
0.023931203
""
""
0.057144914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046916362
0.017492078
""
""
""
""
0.097179823
""
""
""
""
""
""
0.09801276
""
""
0.049841873
0.040264893
0.0357241
0.10415029
0.099588685
""
""
0.049125899
0.062269863
0.022238903
0.074007049
""
""
""
0.062204968
""
0.052310999
0.095407553
0.044665098
""
""
0.033164252
0.033460595
0.044461645
0.062810868
0.017778149
0.053171284
""
0.072069876
0.033238761
0.087234341
""
""
""
""
""
""
0.066148952
0.10414708
""
0.062265694
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029207913
""
0.023937516
""
""
""
0.08218386
""
""
""
""
""
""
0.069936022
0.056448448
0.091943972
0.075827524
0.016241614
0.062701769
0.10248739
""
0.077401787
""
""
""
""
""
""
""
""
0.070803821
""
""
0.079549231
""
""
""
""
""
0.060216356
""
0.030201878
0.023578521
0.017919833
0.090348192
0.071715474
0.079134449
0.082445532
0.039296154
0.10371189
""
0.058810323
0.11341541
0.058269277
0.018102961
0.05363974
0.066434063
0.098743714
0.068890274
""
0.02654543
""
""
""
""
""
""
0.074775495
0.1003265
0.098194599
""
""
""
0.053886183
""
""
0.066034697
""
""
""
""
""
""
""
""
0.074433737
""
""
0.10020828
0.07616508
""
""
""
0.058850072
0.089502059
""
""
""
""
0.0080394028
0.039784424
0.022875194
""
0.066026747
""
""
""
0.030244358
""
0.016505737
""
0.026267637
0.066741683
""
0.083226077
0.056100588
""
0.073165134
0.021617016
0.093047164
""
0.039967179
0.08398895
""
0.084830903
""
""
""
""
0.035425149
0.022902666
0.088821232
0.063436247
""
""
""
""
""
""
0.059998691
""
""
0.045413725
0.074155457
0.051351562
""
0.055239439
0.026567014
0.029730946
0.023425221
0.034423411
0.012338665
0.011850976
""
""
""
0.039959017
0.030276773
0.0084980298
0.017699117
""
""
0.012151518
0.064549729
0.029681914
0.005907882
""
""
0.094005831
""
0.034005165
0.090828329
0.049398314
0.016788358
""
0.023910996
0.097599462
0.059067752
0.043039035
""
""
0.079062879
""
""
""
0.063383505
0.0772596
0.0100379
