kir_natam_female_p75
0.410662
0.46788102
""
0.48168358
0.43338135
""
0.45022905
""
""
0.43943402
0.50916231
0.43104437
""
0.55069351
0.46898463
""
0.58649027
0.48382816
""
0.55905533
0.40399402
0.43815073
0.51354092
0.54669553
0.4559716
0.6282739
0.47977546
0.49569118
0.39563894
""
""
0.41748384
0.42914441
0.44605902
0.53043187
0.37836701
0.26943931
""
""
""
0.4045597
""
""
""
""
""
0.36018875
0.39356035
0.45096907
0.45768064
0.45886371
0.28586191
0.56014049
""
""
0.49175578
""
0.33474106
""
""
""
0.44906309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47563979
""
""
""
0.44441685
0.47282997
""
""
0.35595125
0.50028169
0.44296914
0.40905809
""
""
0.31236732
""
""
0.32882088
0.37825269
0.47590414
0.39449137
0.52736568
0.48767519
0.64192075
0.49952158
0.470265
0.44271848
0.39189166
0.39010054
0.32458663
0.5010469
0.47902948
0.41423213
0.41563267
""
0.45459473
0.43073741
0.39472905
""
""
""
0.36498362
""
""
0.31066287
""
0.56412941
0.52411276
""
""
""
0.44355953
""
""
""
0.46160096
""
0.5221777
0.3069295
""
""
0.50623584
0.40775153
""
""
""
""
0.43758881
0.38696882
""
""
0.56591785
0.3997575
0.43089846
""
0.42782846
0.3461881
0.49663138
0.34903133
""
""
""
""
0.46700716
0.42867336
""
0.52948028
0.47171313
0.4524785
0.52520257
0.41542184
0.4295508
0.52256149
0.71101511
0.45783773
0.34159777
0.37928665
0.5561915
0.4543221
0.39685544
0.45886868
0.44304359
0.50097537
0.44505036
""
""
0.48819342
""
""
0.40482131
""
""
0.31394032
0.36465338
""
""
""
0.38671133
""
0.34043622
""
0.38360202
0.35190207
0.17221311
0.42945898
0.31637752
0.45198026
0.43437028
""
0.67292798
0.49952418
""
0.3656379
""
""
0.28420433
0.50628221
0.44923428
0.54444593
""
0.59312326
""
""
0.61165738
""
0.44254136
0.42210302
""
""
0.45960903
0.49791521
0.44445425
0.48328164
""
""
""
""
""
0.4601863
""
""
""
""
0.24458043
0.40649042
""
""
""
0.40470308
""
""
0.46028841
0.48159561
0.55498219
""
0.49607086
0.41731319
""
0.38315195
""
0.42331526
""
0.43136877
0.36834726
0.38798565
0.42686471
0.48246458
0.46256268
0.50588977
0.45058593
0.44033757
0.42179677
""
""
0.38623857
0.36390254
0.45697835
0.48820418
0.44326025
""
0.47225589
0.3662689
""
""
0.49234891
0.4859601
""
0.54562443
0.47278208
""
0.46713343
0.28245571
""
0.63152099
0.48675084
0.42829719
""
""
0.3807272
""
0.47432968
0.49360791
0.47983584
0.31153998
0.48366702
""
""
""
0.4233084
""
""
""
0.46234271
""
0.46640253
0.45782432
0.43218666
0.49016717
0.43690717
0.47275823
0.50665873
""
0.4417904
""
""
""
""
0.42249483
""
""
0.45490149
""
0.49447396
0.42076853
0.44044599
""
0.46493575
0.32866722
0.53376013
""
0.44106081
""
""
""
0.45310032
0.54442477
""
0.54870796
0.1972575
""
""
""
""
0.45818904
""
""
0.31550986
""
""
""
""
0.20079052
""
0.44702667
""
""
""
""
""
""
""
""
""
0.42544642
""
""
""
0.3723073
""
0.4789297
0.45644251
""
""
""
""
""
""
0.41309121
""
0.42929697
""
0.354123
0.3973673
0.39295775
0.38704246
""
0.37530395
0.18646257
""
0.41289613
0.30730528
0.59234148
0.44979918
0.46528351
""
""
0.5100159
0.5197103
""
0.41428682
""
0.31903771
""
""
""
""
0.52625757
0.47080174
0.23836498
""
0.46876323
0.49296328
""
0.50449568
""
0.51698965
""
""
""
""
""
""
""
0.40715274
""
""
""
0.41253358
0.48480442
0.31354919
""
0.50239629
0.44114673
0.62535828
""
0.42221755
0.44829211
""
""
""
""
0.32334507
0.31343529
0.41584
""
""
0.42344156
""
""
""
""
""
""
0.42138395
""
""
0.56799525
""
""
""
""
""
""
""
""
""
""
""
""
0.31473395
""
""
0.47942773
0.41885242
""
""
""
""
0.32879037
""
""
""
""
""
""
""
0.46432427
""
0.44936424
0.46545103
0.42494875
""
0.5060581
""
""
0.49194115
""
0.44946539
0.29303509
""
""
""
0.38779676
""
0.37231913
0.33988115
0.51799983
0.43291947
0.52072167
0.48638171
0.49977395
0.45969483
0.47100654
0.46257332
0.4820686
0.30084068
0.46770635
0.5047729
0.39230275
""
""
""
0.38453373
""
""
0.47941718
0.61418849
""
0.51566863
0.42688113
""
""
""
""
0.61536342
""
""
""
""
""
""
""
""
""
0.47163337
""
0.42098594
""
""
""
0.57713795
""
""
""
""
""
""
0.48885101
0.54516309
""
0.57520902
0.46504831
0.42227921
0.41980883
""
0.5470441
""
""
""
""
""
""
""
""
0.3893975
""
""
0.46313748
""
""
""
""
""
0.31546673
0.42336726
0.49456048
0.45246992
0.4854196
0.49470001
0.45974115
0.38354102
0.61326879
0.47600672
0.50598335
""
0.53323853
0.49763247
0.50506938
0.47519684
0.57414424
0.4930914
0.38835526
0.49838477
0.46625015
0.4670769
0.35364074
""
0.41439179
0.52725679
0.48195395
0.44123301
0.5069049
0.46674412
0.45662358
0.43505305
0.47763658
""
0.44027773
0.43387663
0.44202772
0.46270639
""
""
""
0.32674488
0.35028222
""
""
0.53854364
0.39685664
""
""
0.4654018
0.53212285
0.50963414
""
""
0.44295067
0.42945763
0.37701187
""
0.5410971
""
0.52133918
""
""
""
0.51610017
""
""
""
0.44071636
0.27434883
0.4391236
0.45710105
0.40800804
0.40135819
""
0.43810856
0.46395883
0.45684811
0.42506778
""
0.26812983
0.38561067
0.42568067
0.43188196
""
0.34529331
0.49915034
""
""
""
0.36371636
0.43920124
0.30649784
0.39144415
""
""
""
0.39964089
""
0.52379185
0.38104364
