kfr_imm_other_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10058697
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065618992
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048565958
""
""
""
""
0.10272981
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077819221
""
""
""
""
""
0.030309543
""
""
0.055191927
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023219289
""
""
""
""
""
0.027866708
""
""
0.053433221
""
""
""
""
0.048989106
""
""
""
0.0089982478
""
0.060339257
""
""
""
""
""
0.033891514
""
""
0.015547267
0.065556236
""
0.028906062
0.02079745
""
0.02580924
0.016560247
0.030132407
0.03199216
""
0.02010069
0.064530425
0.019362632
0.075701341
""
""
""
0.026289996
0.056675006
0.065285079
""
""
""
0.082387306
""
0.037713919
0.074961305
""
0.1034519
""
0.051394731
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090457514
""
""
""
""
0.039309781
""
""
""
""
""
""
""
""
0.072170153
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04508356
0.047856867
""
""
0.044248629
""
""
""
""
0.070923492
""
0.068858765
""
""
""
""
0.058112737
0.034749523
""
""
""
""
""
""
""
""
0.04268539
0.076017879
""
""
""
""
""
""
""
""
""
""
""
0.050347164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047285348
""
""
0.057674985
""
0.054019641
0.12318192
0.042186894
""
0.079059362
""
""
""
""
""
""
0.064633511
""
""
""
""
0.077566408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095093213
""
0.074180678
""
""
""
""
""
""
""
""
""
""
0.0801019
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061965037
""
""
""
""
""
""
0.052135706
""
""
""
""
""
""
""
""
0.068036154
""
""
""
""
""
""
""
""
""
""
""
""
0.079627782
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10675157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099458419
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052689105
0.016765455
""
0.05584684
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018936245
""
""
""
""
""
0.034887534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044334885
""
""
""
""
""
""
""
""
""
""
""
""
""
""
