kfr_native_asian_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077554166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02532102
""
""
0.054135706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020574205
""
""
""
""
""
0.021820487
""
""
0.033719707
""
""
""
""
0.061902653
""
""
""
0.012179635
""
""
""
""
0.11404672
""
""
0.071072474
""
""
0.022654537
0.05800844
""
0.041287348
0.020459188
""
0.027866175
0.021557262
0.025037698
0.040813323
0.061348721
0.024119506
0.059231322
0.021940688
0.061239917
""
""
""
0.035575319
0.047102388
0.07651563
""
""
""
0.070047937
""
0.037594292
""
""
0.068299755
""
0.054806534
""
""
""
0.064695001
""
""
""
""
""
""
""
""
""
0.079048842
""
""
""
""
0.051192977
""
""
""
""
""
""
""
""
0.052015152
""
""
""
""
0.076578833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05376875
0.05023561
""
""
0.052074991
""
""
""
""
0.066676535
""
""
""
""
""
""
0.069166854
0.059739552
""
""
""
""
""
""
""
""
0.060296539
0.086891524
""
""
""
""
""
""
""
""
""
""
""
0.059751071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079387553
""
""
""
""
0.048284195
""
0.057081081
""
0.06227101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080431662
""
0.065117314
""
""
""
""
""
""
""
""
""
""
0.077936195
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05071101
""
""
""
""
""
""
0.075880423
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02595295
0.01034001
0.041191626
0.033344936
0.068652786
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020909142
""
""
""
""
""
0.042907704
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059411652
""
""
""
0.044597141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
