two_par_white_male_mean
0.81513649
0.86327332
0.75551689
0.81810135
0.88032335
0.75828111
0.79782581
0.8804605
0.88412261
0.84807998
0.87580931
0.7515521
0.87052065
0.83214778
0.84499371
0.8528679
0.80570495
0.70411998
0.86124057
0.8518846
0.84200966
0.81061894
0.86820507
0.85798895
0.82343364
0.77872241
0.74995828
0.73704565
0.83840424
0.80870056
0.83533889
0.80541348
0.79393214
0.79705101
0.82699573
0.80704814
0.70561051
0.76816273
0.79042298
0.76966459
0.75174308
0.8256377
0.8845551
0.85598761
0.83411235
0.79687309
0.88547802
0.81209433
0.86112714
0.72389185
0.8356607
0.84774166
0.81233752
0.75973755
0.8125962
0.80771881
0.78755069
0.86188185
0.82769364
0.82450449
0.76906806
0.86409241
0.87044835
0.85451609
0.83506531
""
0.81034976
0.68354148
0.81541395
0.8621648
0.85241717
0.83064544
0.69037855
0.80202162
0.87750316
0.71696651
0.60472375
0.70909685
0.62351978
0.76975232
0.33430919
0.49653581
0.73445857
0.69687527
0.85989189
0.86230451
0.83251339
0.80257845
0.79544234
0.72409618
0.70943654
0.74144864
0.82057226
0.79748732
0.77547675
0.82436001
0.39456928
0.78752834
0.7698549
0.83068573
0.82142848
0.83432889
0.83611262
0.83539784
0.80908126
""
0.7295171
0.82839215
0.7513333
0.84242541
0.81598079
0.69605839
0.77134395
0.79397631
0.76470268
0.74501556
0.75709647
0.79520875
0.78533185
0.79817778
0.84618354
0.78723168
0.80064374
0.83921915
0.79180557
0.85764992
0.78722459
0.86138403
0.75806844
0.80457836
""
0.8625533
0.84546351
0.93898451
0.80476964
0.92648047
0.77931708
0.78047812
0.80759287
0.86508262
0.86798096
0.94727689
0.90422225
0.80084461
0.73606545
0.84817946
0.79246289
0.80391157
0.8615945
0.82439303
0.84914577
0.83213645
0.78728145
0.80676979
0.77919292
0.76194268
0.75038737
0.8310712
0.87933654
0.69165313
0.76294607
0.79575193
0.91434824
0.82851696
0.78002995
0.67913651
0.76882768
0.82383996
0.88132381
0.8091985
0.79038602
0.86540353
0.79759836
0.84954739
0.83165097
0.82428211
0.84782338
0.7597363
0.84045541
0.76117951
0.88149959
0.85707563
0.83873063
0.78625298
0.66639096
0.77309179
0.86704761
0.73021603
0.84109807
0.84840709
0.86831379
0.81210458
0.67535818
0.83604127
0.77663648
0.66323197
0.66487533
0.68228775
0.85966569
0.89160812
0.73851746
0.84312892
0.71638352
0.81592017
0.80382419
0.73930484
0.81630355
0.81617749
0.79324585
0.87790865
0.80681813
0.77850014
0.80945468
0.81124455
0.74517953
0.83858287
0.71735758
0.77456671
0.66346794
0.79860282
0.82603222
0.71973681
0.76899314
0.89268953
0.82964128
0.89997315
0.87215656
0.87404501
0.88573319
0.91913491
0.757891
0.63748777
0.78871626
0.8004306
0.74959022
0.75272393
0.7097469
0.82930422
0.78089291
0.8486343
0.83383656
0.80607736
0.84774619
""
""
0.71248567
0.83926558
0.78487152
0.78076017
""
0.89762449
0.91800147
""
0.77815515
0.79252732
0.75058383
0.77959621
0.81806248
0.84414142
0.8001914
0.74023139
0.82585436
0.67317295
0.8052156
0.70774257
0.84510851
0.72694039
0.80928981
0.87070674
0.79708457
0.83530682
0.79533142
0.78648829
0.83358693
0.8066228
0.86888939
0.85054463
0.86533797
0.80577785
0.84602612
0.86937398
0.89907032
0.83910292
0.8005684
0.80671543
0.83475
0.84242815
0.87470496
0.69161218
0.79912716
0.54005945
0.75946838
0.76445538
0.30889598
0.82902867
0.72018689
0.74537671
0.63307428
0.65180498
0.66234332
0.58424741
0.80703026
0.76013184
0.44100443
0.59987485
0.65926939
0.75111896
0.7747584
0.88094431
0.75016606
0.84848422
0.86049587
0.83384931
0.82047772
0.78994399
0.77064878
0.85021645
0.81772906
0.83742976
0.79961252
0.78370881
0.72726005
0.84393239
0.80019528
0.79414088
0.84011263
0.75823218
0.88235623
0.86455107
0.89688039
0.81436157
0.87328678
0.71786004
0.85570359
0.88793957
0.84214604
0.81091589
0.78589869
0.7861169
0.7901994
0.85150069
0.70835888
""
0.71284628
0.72939873
0.82159531
0.80829257
0.79623902
0.68594921
0.71220988
""
0.767223
0.82938439
0.73973978
0.80967689
0.81853294
0.69910014
0.82463712
0.8548947
0.89850152
0.85813648
0.76829606
0.86031473
0.81580818
0.53662336
0.74318957
0.7675789
0.82700002
0.6694659
0.75157809
0.46997285
0.72287065
0.81191343
0.78268498
0.73240596
0.69458276
0.80683273
0.74580646
0.76249903
0.82847446
0.79890496
0.87829548
0.88116562
0.89460808
0.79570335
0.79093033
0.74448216
0.82879734
0.83123869
0.80222511
0.72127807
0.50414848
0.61141258
""
""
""
0.228643
""
""
""
0.47396854
0.70316333
0.62584466
0.79725707
0.53556436
""
0.74805027
0.75854492
0.40966767
0.79583746
""
""
""
""
""
""
""
0.56772655
0.44962662
0.41566852
0.60374868
""
""
""
""
0.73619795
0.70258993
0.81579226
0.78092986
0.71467656
0.48618072
0.53186166
""
""
0.46415544
""
0.79575133
0.69200063
0.76009762
""
""
0.54044676
0.82287717
0.75203294
0.88334209
0.70111698
0.85310364
0.87269652
0.78329319
0.80110306
""
0.87719369
0.7348218
""
0.61076963
0.73813587
0.69218707
0.71403217
""
0.70463616
0.76311886
0.8953411
0.85110199
0.83988029
0.66989005
0.81532079
0.91864228
0.8103193
0.94444114
0.91580254
0.72327071
0.82312912
0.66117638
0.76885504
0.87351388
0.87831944
0.90999418
0.85939449
0.87129247
0.83090711
0.87164801
0.86213207
0.87985659
0.79440308
0.72905952
0.81910104
0.84519744
0.83329767
0.84052283
0.83378536
0.81951553
0.8239761
0.80938059
0.77074718
0.80741775
0.71026558
0.75085968
0.71351701
0.70711172
0.74517149
0.78793293
0.7556473
0.80146408
0.78349918
0.85071051
0.79689825
0.89113981
0.60834807
0.64476919
0.84332591
0.71412557
0.69487387
0.77671033
0.90004128
0.88231891
0.78033584
0.80492181
0.9296785
0.8926295
0.80323803
0.68375534
0.89164382
0.93071556
0.64393967
0.70869851
0.67639679
0.82867336
""
""
0.81753874
0.40914786
0.73899293
0.40443313
0.49878904
0.75435913
0.83435094
0.82682717
0.87327713
0.77339292
0.83149493
0.7724902
0.86463898
0.87401557
0.77538359
0.89752454
0.81889844
0.87707341
0.91882217
0.64532208
0.84483248
0.8818332
0.83792239
0.84541076
0.81011468
0.8449229
0.80748296
0.61293441
0.78365934
""
0.78069484
0.75979245
0.63427073
0.70019263
0.85687256
0.79664326
0.9136337
0.86486733
0.79982525
0.80441868
0.81127143
0.88746661
0.82056415
0.83684254
0.83311385
0.81659287
0.79897243
0.83427554
0.79707193
0.79670596
0.78917432
0.79912347
0.80876422
0.83965302
0.76469702
0.81877631
0.85654455
0.80543607
0.90123415
0.82219589
0.84685534
0.90926546
0.80041748
""
0.78076363
""
""
0.91751873
0.73969352
0.90449548
0.74092537
0.88614029
0.746961
0.5132547
0.57948261
0.78023648
0.67185926
0.8012141
0.84886664
0.61532289
0.68499941
0.7505073
0.61067653
0.80217332
0.89492983
0.84774685
0.78157592
0.76857364
0.85022306
0.85822916
0.81183553
0.78390229
0.80350029
0.73620629
0.69755757
0.86413467
0.86477053
0.8365863
0.83429348
0.86577225
0.79070288
0.87400347
0.78290993
""
0.86098206
0.74345779
0.79458243
""
""
""
""
""
""
""
""
""
""
""
0.7790525
0.69298506
0.58545971
0.56052637
0.83947951
0.78216964
0.70660537
0.7302869
0.69978732
0.76766729
0.83205545
0.80252808
0.682154
0.7659598
""
0.72185928
0.85179317
0.65503639
0.74163377
0.64996213
0.81379253
0.8287558
0.93861592
0.99524778
0.87724149
0.7159043
0.66739112
0.57614726
0.71222091
0.74284309
0.6562953
0.72006381
0.88207227
0.81190759
0.82669592
0.91423231
0.73368973
0.82579094
0.85324061
0.90311694
0.76645482
0.88752455
0.72999817
0.82995492
0.77230084
0.81165868
0.82766366
0.78970808
0.74300069
0.81623179
0.8067348
0.77918655
0.7867189
0.8879661
0.6874209
0.84980744
0.83304524
0.8434788
0.80192888
0.83126009
0.8799085
0.7852326
0.89728785
0.88402724
0.87676233
0.87008268
0.73211432
0.79067051
0.9200623
0.89597934
0.81148797
0.75465375
0.69129384
0.83141202
0.93546569
0.79109079
0.94260389
0.8936184
0.7997337
0.8840068
0.87864667
0.79586411
0.87539852
0.86165631
0.83404952
0.85216987
0.81621045
0.82106441
0.84647131
0.8446508
0.79608291
0.78303367
0.76860827
0.75408548
0.767905
0.76262414
0.73440462
0.70559579
0.85177618
0.73102105
0.79432505
0.80625665
0.83236063
0.77564228
0.60518211
""
""
""
""
""
""
""
0.82351816
0.79149568
0.70611805
0.79764813
0.82632673
""
""
""
""
""
""
0.79746026
0.72991687
0.80128354
0.80791008
0.650195
0.64201385
0.7226904
""
0.61468935
0.75660419
0.79761618
0.88475525
0.60398358
0.60262805
0.72805953
0.83517718
0.87673318
0.65646785
0.7585541
0.55780858
0.66905314
0.84964311
0.86779749
0.75747836
0.66178989
0.86342245
0.73545545
0.83858383
0.80989659
0.75418961
0.89913911
0.43240514
""
0.844872
0.82479483
0.92395693
0.80802804
0.82651311
0.87520278
0.86817485
0.74305922
0.85571086
0.87977004
0.82439172
0.78349245
""
""
""
""
0.59593624
0.37404737
0.65322161
0.75407255
0.67891461
0.71248168
0.81012118
0.78384566
0.84868008
0.87923229
0.84734589
0.78778285
0.85385096
0.76569682
0.74220592
0.82854062
0.82519305
0.74133801
0.86405259
0.85464483
0.80481428
0.67881107
0.76755053
0.87261212
0.84456688
0.8136155
0.80049276
0.77546954
0.81652266
0.79096127
0.79729182
0.85893649
0.74891138
0.76890886
0.69063139
0.82866067
0.80269915
0.71186221
0.75961167
0.86736071
0.80556476
0.85717368
0.70985699
""
""
""
""
0.88196111
""
0.85677516
0.82315534
0.86747205
0.82354057
""
""
0.5353145
0.68226498
0.68985474
""
""
0.95206088
0.55084652
""
""
0.87351859
0.76555228
0.66752678
0.65791941
0.78717703
0.80889082
0.84959722
0.87651837
0.57512861
0.4348847
""
""
""
0.62482786
0.91109687
0.9366532
0.84059852
0.73707998
0.62202013
0.68368971
0.67586595
0.90130717
0.88238752
0.83743656
0.64450574
0.96224457
0.78053039
0.79034454
0.71068174
0.86856163
0.81147069
0.84969097
0.83586514
0.79437977
""
""
0.8837797
""
0.64808899
0.86940926
0.83688831
0.73341727
0.93593204
0.89847004
0.85379839
0.76738125
0.9064365
0.97584581
0.80223995
0.88243324
0.86677694
""
0.74973637
""
0.65667272
0.90335923
0.77040499
0.72328663
0.57344234
0.69763237
0.79248679
0.70450318
0.86916661
0.79827452
0.82849431
0.90959793
0.81791776
0.8957727
0.87012243
0.75883198
0.82607287
0.84439451
0.83589756
0.76955068
0.82281882
0.88345397
0.79477286
0.82675368
0.82596397
0.88118565
0.80989301
0.72080696
0.85833007
""
0.82619101
0.90010792
0.73312068
0.85360241
0.87198299
0.75668842
0.76750767
0.7901724
0.88431364
0.84348059
0.77819484
0.68542582
0.79789889
0.80821884
0.79356134
0.84564745
0.80932754
0.76334417
0.82502782
0.46900719
0.71884966
0.85428733
0.74953383
0.59343642
0.70482683
0.70462012
""
0.75200504
0.76739711
0.73450804
0.84850198
0.73806077
0.7609446
0.76857555
0.75735933
0.84582955
0.80002213
0.80870515
0.75873506
0.84537059
0.82873613
0.79105967
0.83029974
0.8498134
0.74822497
0.78416318
0.77476281
0.91738141
0.70621651
0.9337815
