kfr_native_hisp_male_p100
""
""
""
""
""
""
""
0.68219393
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55959117
""
""
""
""
""
""
""
""
""
""
""
0.52092129
""
0.59942693
""
""
""
0.78645819
""
""
""
0.44952253
""
""
""
0.65206063
""
0.66892421
0.71509516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49053508
""
""
""
""
0.43046808
""
""
0.77179265
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53809416
0.57845908
0.72230041
0.74908888
0.62499678
0.81250501
0.50013143
0.60807276
0.55820054
0.55159169
0.62991637
0.63717777
0.51499784
0.54674375
0.56873286
""
""
""
0.57987344
""
""
""
""
""
""
""
""
""
""
""
""
0.52545452
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65205127
""
""
""
""
""
0.19471228
""
""
""
""
""
0.73873395
""
""
""
0.64947701
""
0.77613825
0.68825555
0.38299558
0.54985374
0.66819423
0.4086132
0.61692727
0.59345847
0.87101674
0.59807765
0.52872926
""
0.60748565
0.62564868
0.72428322
0.50937092
0.60258317
0.65616184
0.69857341
""
0.5342589
0.6286602
""
""
0.55504638
0.64348578
0.54438132
0.62335557
0.63063842
""
0.60992879
0.61981028
0.64871508
0.60896355
0.60363966
0.61668259
0.64047372
0.5982511
0.71941417
0.56956655
0.63120908
0.59952611
0.54316813
""
0.71683633
0.69575465
0.62581313
0.5817616
0.77261561
0.82889378
""
0.68751019
0.5461821
0.65296566
0.54963326
0.72326475
0.61138201
0.69060439
0.62447172
""
""
0.3506197
0.56466472
0.43800405
""
""
""
0.71969652
""
""
""
0.62534034
0.59762371
""
0.66197151
""
""
0.6039204
0.61119813
0.60808295
""
""
""
""
0.774225
""
0.61438042
""
""
""
0.78432661
0.60993528
0.95423746
""
0.85158038
0.68106818
""
""
0.48156348
0.76855028
0.60393769
0.54670048
""
""
""
""
0.89362621
0.64657682
""
0.84188777
""
0.60277611
""
""
""
""
""
""
0.69118959
""
0.62131572
0.59066182
0.71617007
0.66002589
0.69351703
0.47216085
0.69136518
0.81279522
0.65905309
0.67426503
0.7269271
0.33735794
0.5941242
""
0.90501297
""
0.56522501
0.69022173
""
0.57117039
0.64910805
0.42618877
0.62956047
""
""
""
0.65253544
0.8401522
-0.1043212
""
""
""
""
""
""
0.75949085
0.51069498
0.66750592
0.43479684
0.65784168
""
0.66345245
""
""
""
0.45914441
0.64496887
0.6587432
""
""
""
0.61864507
0.71132088
0.6246103
0.68762219
0.61347526
""
0.46881637
""
0.5211767
0.5233252
0.63979584
0.52111876
0.62198567
0.66656035
0.48280355
0.91091937
0.62574458
0.69919032
0.62085927
0.61937374
""
""
""
""
0.57337171
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62404126
""
""
""
""
0.14657152
0.57645559
""
0.54508924
0.63409364
""
0.65919042
""
0.62114614
""
""
0.67524153
""
""
""
""
""
""
""
0.77920794
""
""
""
""
""
""
""
""
""
""
""
0.78602606
""
""
""
0.85814512
""
""
""
""
""
