married_asian_male_p25_se
0.082769297
0.1137504
""
0.049997997
0.058942482
""
0.02521209
""
""
0.047771037
0.056973238
0.019259434
""
0.041522972
0.035365865
""
""
0.08406128
""
""
0.062062155
0.037952475
0.090568595
0.096599445
0.024506127
""
0.087644503
0.044635404
0.022282284
0.13228059
0.15751462
0.096599095
0.027337428
0.033100497
0.12895189
0.03102663
""
0.13746352
""
""
0.063015886
""
""
""
""
0.17621775
0.017902382
0.049597956
0.032854281
0.085949577
0.066652589
0.034860577
0.080678314
""
""
0.055090237
""
""
""
0.13936721
0.1502564
0.055411939
""
""
""
0.16268709
""
""
""
""
0.13061556
""
0.10478329
0.12748089
""
""
0.13473655
0.14389087
""
0.029991379
0.11807142
0.078643031
""
0.1313554
0.024551723
0.11852721
0.13265231
0.065484814
0.054120462
0.10283799
0.10811846
""
0.16141813
0.047190193
""
""
0.085119203
0.057060637
0.015492023
0.041157365
0.042773709
0.013511801
0.024454815
0.043092292
0.03852582
0.016034408
0.043748289
0.023704875
0.12215526
0.058543067
0.056362528
0.078982621
0.041264191
""
0.04367115
0.043107558
0.043648731
""
""
0.17045994
0.080706164
0.15360333
0.12971258
0.082096361
0.14010897
0.054460593
0.055492066
0.15153447
0.13977659
0.20501971
0.010107411
0.10949194
0.054036759
0.11011482
0.048498098
0.17967342
0.059729174
0.055270415
0.11128061
0.11601282
0.051113881
0.05185293
""
""
0.10677131
""
0.066745192
0.10301208
0.14897938
0.11119913
""
0.042357814
0.11356019
""
0.027439963
0.039861873
""
0.061639369
""
0.18455154
""
""
0.056675885
0.014784471
""
0.0069225021
0.14502026
0.1311996
""
0.11061111
0.013578858
0.038458232
0.11860806
0.059612576
0.1554597
""
0.057883583
0.030033015
0.12442639
0.25085524
""
0.13546294
0.040877171
0.20422547
0.1222283
0.030097222
""
0.27659541
0.060660914
""
""
0.078065507
0.034771062
""
""
0.15869358
0.080841236
0.10219145
0.04774233
0.15978469
0.047923453
0.064454585
0.14602573
0.12113388
0.07933221
0.049074702
0.031051969
0.10024695
0.093574442
0.073629335
