kir_stycz_natam_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51393062
""
""
""
""
""
""
""
""
0.34660906
0.28294423
""
""
0.34360152
""
""
""
""
0.2991752
""
""
""
0.49952972
""
0.4122698
0.18866925
""
""
""
""
""
""
""
""
""
""
""
""
0.52846092
""
""
""
""
0.28289765
0.249873
""
""
0.26947537
0.32972544
""
""
0.24312675
0.38878855
0.35060638
0.29444164
0.28740886
""
0.45418862
0.21546426
0.24249654
0.13478141
""
0.29887003
0.27914152
""
""
""
""
""
0.26887193
0.34113833
0.40986836
0.34565896
0.25845757
0.22773336
""
0.32587323
0.29729548
0.32244733
0.2541697
0.27566752
0.20101564
""
0.28343141
0.30740875
""
""
""
0.42092699
""
""
""
""
""
""
""
""
""
""
""
""
0.32053712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31738031
""
""
""
""
""
0.54666567
""
""
""
""
""
0.42020917
""
""
""
0.35351849
""
""
0.34020641
""
""
0.39727971
0.04549763
0.4970229
0.33347097
""
0.27079216
0.16963391
0.29355532
0.40975645
0.2805284
""
""
0.37619069
0.53594178
""
""
0.34623146
0.20048974
""
""
0.62927163
""
0.24613012
0.28871956
0.34051195
""
0.32877097
0.33315036
""
0.40079203
0.35192183
0.33305895
0.25274569
0.40829602
0.46805218
0.5094713
0.44573882
0.46988901
0.31796834
""
0.41792133
0.38199517
0.36721408
0.19865093
0.24361572
0.36880606
""
0.37627536
""
0.26280862
0.14241301
0.18499437
0.35159141
""
0.27658904
""
""
""
0.29307774
""
""
""
""
""
""
""
""
""
0.28721997
""
""
""
""
0.38998327
""
""
""
""
""
""
""
""
0.18241215
""
""
""
0.70906329
0.44567069
""
""
""
0.61877227
""
""
0.2028174
""
""
""
""
""
""
""
""
0.35784325
""
""
""
""
""
""
""
""
""
""
0.32681948
""
""
0.47557312
""
""
0.2204598
0.30907568
""
""
0.51242948
""
""
0.28224748
""
""
0.43740204
""
0.20813118
0.43014038
""
""
""
0.32360777
""
""
""
""
0.25205609
0.17696054
""
""
""
""
""
""
""
""
""
""
""
0.27614194
""
""
""
""
""
""
0.27144876
""
""
""
""
""
0.34853017
""
0.27853069
""
""
0.2381712
""
0.42543569
""
0.32451749
0.19574076
0.40515393
0.28372192
""
""
""
0.24256107
0.16006503
0.42059678
""
""
""
""
0.57884628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.083791159
""
0.34237471
""
""
""
""
""
""
""
""
""
""
0.19053021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4870221
""
""
""
""
""
""
0.28412169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
