work_24_pooled_pooled_mean
0.84112656
0.82251024
0.78162766
0.83865607
0.8516407
0.84497482
0.83826637
0.82944143
0.81478888
0.82502294
0.82234085
0.84091312
0.820342
0.83157492
0.84989321
0.83502716
0.81174207
0.83967245
0.77769148
0.81098819
0.82829016
0.81056768
0.82627273
0.84230429
0.85241818
0.80961776
0.82702607
0.8408339
0.85363466
0.82257706
0.82200706
0.86872053
0.85756576
0.86274689
0.83406001
0.80937052
0.8213141
0.81839228
0.80597746
0.76959711
0.81214297
0.80084664
0.80650699
0.78222001
0.81439966
0.80184734
0.81184506
0.81756562
0.83246809
0.83327478
0.82882684
0.82847863
0.80957454
0.82055777
0.82010025
0.82651293
0.81509334
0.8089695
0.81546372
0.81643933
0.81272787
0.84103757
0.81523293
0.81453109
0.79820013
0.80548942
0.75943583
0.7540161
0.82168686
0.79766065
0.78015757
0.7798534
0.78220558
0.83990604
0.81529099
0.80904818
0.83259112
0.82483667
0.8419739
0.82462126
0.80234796
0.84114546
0.82750845
0.83788782
0.846627
0.83538771
0.83029914
0.83607084
0.8432886
0.81294066
0.82097667
0.80970609
0.8223812
0.83097261
0.79681706
0.75427532
0.82653838
0.802441
0.8393814
0.83603019
0.84782106
0.81738126
0.83175635
0.84561342
0.8540625
0.84984595
0.84845436
0.8511638
0.82975554
0.83719414
0.83552051
0.8307938
0.84500688
0.79952872
0.847399
0.8304981
0.82213712
0.80067337
0.81808341
0.78971183
0.82831544
0.80959958
0.82237482
0.82453787
0.78614503
0.83069438
0.81503743
0.80542094
0.8122806
0.80717731
0.82062685
0.8050431
0.82140619
0.80965173
0.80098414
0.82930434
0.82065016
0.82237369
0.8194437
0.82200861
0.83393806
0.84658486
0.81425226
0.81320047
0.80834454
0.81202066
0.83164817
0.81765163
0.8075102
0.80297744
0.81089771
0.83344728
0.82874882
0.8265487
0.84780025
0.82648349
0.83064187
0.83138263
0.81969261
0.82943004
0.76914465
0.81590664
0.87805861
0.84964669
0.84742141
0.85704154
0.87869924
0.89467859
0.86837733
0.85704917
0.83075273
0.85875523
0.83053386
0.84268486
0.83918166
0.86284775
0.84947425
0.85864478
0.87640822
0.86127079
0.857207
0.85308808
0.86081386
0.85480821
0.85213888
0.87364286
0.81266052
0.88288367
0.85403591
0.82815355
0.83197069
0.85044092
0.86419803
0.87566656
0.85516149
0.8574059
0.8826679
0.88318527
0.86587775
0.87783992
0.85929364
0.83801544
0.86973536
0.8592788
0.85036075
0.86266643
0.85711956
0.86928266
0.8613742
0.8705759
0.84102523
0.87804133
0.85946834
0.85813457
0.85799319
0.8541283
0.87392706
0.85788155
0.85318565
0.83843607
0.85983682
0.86117852
0.80796874
0.80744696
0.8529647
0.85936439
0.86289752
0.8558197
0.87075442
0.8548106
0.86991507
0.86368787
0.84535831
0.8514905
0.83755308
0.83612275
0.81221938
0.83118111
0.80534023
0.75660682
0.83570874
0.8625809
0.86993903
0.85676247
0.85798973
0.87812549
0.851183
0.87481755
0.85910553
0.8692255
0.88140148
0.86683524
0.86089396
0.8829875
0.85817659
0.87059051
0.87702006
0.88502872
0.85859358
0.86944842
0.86661541
0.87932599
0.86310494
0.87663281
0.85739559
0.79403758
0.8745802
0.85227269
0.84981233
0.86613566
0.85360414
0.85085589
0.81727356
0.83865571
0.80525768
0.87465614
0.87418199
0.88661617
0.88255692
0.88728249
0.87453431
0.84972233
0.87422442
0.87433547
0.88659889
0.86981475
0.87053025
0.87439841
0.87512207
0.88301665
0.87044859
0.89496785
0.89472842
0.88661879
0.88243139
0.90809035
0.92464548
0.91981131
0.91366661
0.90398616
0.8965134
0.87750989
0.87852979
0.89990669
0.90226072
0.9110359
0.90095335
0.88769615
0.9032414
0.90313542
0.8956995
0.90628356
0.87684876
0.91678369
0.91731542
0.91419125
0.87560993
0.90620428
0.90440738
0.90155435
0.89280289
0.90074033
0.91797483
0.86979651
0.87751776
0.89077139
0.86714607
0.8874191
0.86579835
0.89226925
0.90468621
0.87556648
0.88920534
0.88649732
0.86396414
0.8388328
0.8734054
0.86391318
0.86873424
0.87134439
0.86362422
0.86253244
0.86430627
0.86523533
0.88329184
0.81855702
0.81917822
0.81627297
0.82655317
0.83840126
0.84760147
0.84381133
0.84519362
0.85233814
0.87574714
0.85095775
0.80107117
0.86706221
0.83031571
0.81447977
0.83178258
0.90015954
0.88968569
0.92553729
0.87027872
0.88562602
0.86748105
0.87869626
0.87809533
0.85412967
0.87294972
0.87450904
0.91560483
0.87657261
0.87962973
0.88185203
0.88271463
0.93231285
0.84249806
0.91273236
0.90665346
0.88577557
0.87193048
0.89536887
0.87570441
0.89839172
0.88801593
0.86796278
0.88214517
0.90847969
0.90407032
0.90410644
0.8940146
0.90285265
0.92093557
0.90261418
0.91202462
0.9098714
0.90427154
0.84532905
0.88016158
0.91037083
0.88033032
0.91582042
0.9212392
0.91992939
0.91830552
0.90686154
0.90190852
0.89190876
0.90853333
0.88771266
0.89790678
0.90000033
0.90880758
0.87944674
0.89032739
0.88878304
0.90102541
0.9007107
0.88813514
0.90434456
0.89152056
0.92268646
0.90413684
0.90986234
0.9038502
0.91456324
0.911937
0.91577822
0.89847398
0.89407891
0.89026672
0.88350904
0.90856838
0.90638018
0.88989365
0.73137832
0.85532653
0.8013975
0.77916104
0.90326399
0.89459068
0.89480132
0.82536399
0.91079533
0.90059221
0.90605253
0.90384942
0.89811754
0.88475055
0.89550745
0.89574063
0.89841336
0.89605701
0.8913486
0.86898959
0.90749109
0.87015903
0.90130502
0.89466435
0.89979726
0.86238384
0.88388604
0.87492955
0.84844369
