stayhome_pooled_female_n
2146.0
4990.0
939.0
603.0
1751.0
326.0
844.0
4769.0
1377.0
655.0
1218.0
478.0
953.0
345.0
413.0
1819.0
1945.0
434.0
259.0
1152.0
403.0
2669.0
2238.0
1847.0
1825.0
2744.0
1211.0
3728.0
562.0
907.0
788.0
321.0
515.0
694.0
3520.0
1705.0
25332.0
354.0
2944.0
1325.0
3459.0
2396.0
496.0
725.0
10291.0
763.0
747.0
2845.0
14636.0
638.0
9620.0
4429.0
287.0
623.0
938.0
582.0
1995.0
2186.0
5957.0
311.0
2924.0
1435.0
5545.0
1912.0
423.0
336.0
667.0
51.0
50.0
10868.0
209.0
""
31.0
53.0
3497.0
21.0
46.0
1111.0
1106.0
409.0
430.0
123.0
25.0
1429.0
145.0
98.0
110.0
29.0
101.0
286.0
""
94.0
120.0
31.0
""
93.0
793.0
4483.0
3862.0
1214.0
917.0
220.0
335.0
104697.0
5193.0
2128.0
28622.0
5056.0
1566.0
5086.0
5027.0
762.0
739.0
1244.0
5848.0
1138.0
376.0
128.0
880.0
473.0
769.0
562.0
845.0
285.0
781.0
763.0
2514.0
2151.0
2175.0
611.0
250.0
638.0
629.0
3037.0
575.0
365.0
3066.0
507.0
1312.0
782.0
1149.0
455.0
1325.0
241.0
494.0
3456.0
695.0
160.0
493.0
338.0
337.0
383.0
682.0
2373.0
433.0
345.0
1624.0
1850.0
353.0
192.0
320.0
206.0
1078.0
292.0
838.0
287.0
709.0
557.0
1925.0
181.0
14802.0
577.0
889.0
3486.0
291.0
221.0
4626.0
450.0
476.0
315.0
1810.0
572.0
5473.0
2342.0
190.0
562.0
48755.0
30.0
1001.0
6706.0
886.0
504.0
36478.0
885.0
6038.0
28092.0
980.0
3599.0
6135.0
583.0
25839.0
4849.0
1261.0
695.0
293841.0
4941.0
7055.0
510.0
2442.0
8786.0
216.0
134.0
14018.0
4586.0
3318.0
91521.0
10965.0
373.0
60615.0
45564.0
2446.0
70962.0
92329.0
20034.0
22479.0
8190.0
24719.0
13142.0
56439.0
8691.0
6154.0
62.0
1428.0
18361.0
15578.0
18602.0
3610.0
2144.0
156.0
13620.0
1688.0
30593.0
5815.0
2614.0
16530.0
572.0
25233.0
246.0
138.0
214.0
9419.0
2442.0
505.0
21.0
216.0
161.0
27.0
112.0
121.0
1018.0
19502.0
""
8495.0
350.0
931.0
24739.0
1767.0
1775.0
131.0
47.0
383.0
""
218.0
25.0
24453.0
54.0
294.0
245.0
1517.0
10134.0
546.0
154.0
883.0
5074.0
""
671.0
771.0
1446.0
1152.0
867.0
98.0
622.0
202.0
285.0
544.0
5718.0
276.0
482.0
211.0
109.0
20.0
51.0
106.0
123.0
905.0
234.0
7579.0
495.0
27881.0
28990.0
6660.0
5548.0
26327.0
9960.0
5239.0
4009.0
5275.0
18753.0
5358.0
17611.0
6831.0
804.0
6776.0
754.0
18851.0
57307.0
341.0
5110.0
3818.0
7941.0
7190.0
1863.0
754.0
279.0
32735.0
12251.0
2142.0
235.0
1583.0
420.0
206.0
382.0
317.0
606.0
970.0
5123.0
2739.0
36993.0
525.0
4046.0
1496.0
489.0
168.0
7608.0
15478.0
8133.0
1096.0
169.0
503.0
9198.0
8665.0
4348.0
76560.0
2656.0
2348.0
8229.0
1379.0
37180.0
8868.0
36829.0
12513.0
28707.0
17560.0
2001.0
5441.0
8169.0
5561.0
10742.0
18175.0
1203.0
1225.0
611.0
366.0
16018.0
846.0
1441.0
703.0
571.0
132.0
346.0
48.0
1343.0
506.0
1767.0
2864.0
688.0
469.0
6130.0
349.0
292.0
563.0
1055.0
1452.0
831.0
707.0
48.0
1956.0
227.0
3490.0
2068.0
229.0
9303.0
1228.0
727.0
5957.0
3025.0
66.0
12407.0
216.0
22523.0
1151.0
1274.0
5189.0
529.0
3830.0
438.0
790.0
472.0
575.0
836.0
27192.0
536.0
328.0
4098.0
4780.0
309.0
79.0
1544.0
706.0
617.0
266.0
497.0
5361.0
2732.0
3512.0
681.0
28354.0
634.0
70.0
2777.0
1600.0
651.0
591.0
23838.0
984.0
5120.0
274.0
863.0
950.0
717.0
419.0
6060.0
5701.0
352.0
1633.0
432.0
399.0
444.0
240.0
200.0
1005.0
607.0
218.0
1505.0
1125.0
2942.0
282.0
288.0
3584.0
766.0
793.0
223.0
364.0
781.0
213.0
683.0
165.0
818.0
869.0
173.0
614.0
1209.0
8450.0
2491.0
1279.0
359.0
3311.0
898.0
801.0
604.0
486.0
1299.0
214.0
668.0
45.0
249.0
187.0
8816.0
3111.0
68.0
486.0
238.0
2434.0
807.0
132.0
985.0
187.0
57.0
474.0
175.0
281.0
313.0
1614.0
1276.0
926.0
218.0
195.0
