kir_29_white_pooled_p25_se
0.024340192
0.039465956
0.024002172
0.019379729
0.023873994
0.02052444
0.019386595
0.034628715
0.014869879
0.02120056
0.029054195
0.037609573
0.031061666
0.027594816
0.023051126
0.02071224
0.026334748
0.026657237
0.025908967
0.02666939
0.02307375
0.020081205
0.031740632
0.026417
0.015994465
0.021860776
0.022373205
0.020578746
0.02249225
0.03427792
0.027674543
0.025188098
0.027375337
0.016664373
0.019912485
0.030234346
0.030750228
0.024292774
0.096717194
0.018895555
0.015859706
0.01851433
0.025307346
0.03751608
0.060340855
0.05865794
0.04107856
0.023407897
0.035161298
0.047649249
0.037523139
0.03194109
0.03383024
0.019385999
0.022660021
0.022553626
0.019042477
0.02021833
0.025720606
0.017415795
0.018025529
0.017018503
0.023008281
0.019603172
0.0158803
""
0.052070081
0.049799409
0.034842774
0.035420615
0.0429749
0.041861974
0.032608952
0.025119567
0.027702499
0.046261296
0.039909758
0.03215285
0.03177844
0.022281894
0.045979004
0.03483139
0.018490616
0.045313362
0.038276374
0.024541346
0.017670203
0.022088246
0.020638393
0.017687902
0.021493521
0.01547776
0.015411347
0.017485732
0.015153812
0.018957591
0.033037543
0.038589265
0.020451354
0.019437311
0.017975368
0.01812727
0.017189972
0.017526967
0.016490946
""
0.027440917
0.035798497
0.025452202
0.02487433
0.025634639
0.047412179
0.02283982
0.022971265
0.021795485
0.026419522
0.024776205
0.018702798
0.02111551
0.024620596
0.02071728
0.019732611
0.020268273
0.025412191
0.02366602
0.024334494
0.017097956
0.032239921
0.022968914
0.020041456
0.10279491
0.033529792
0.026908167
0.050064392
0.043768011
0.058819272
0.02876527
0.070295461
0.032668225
0.032574285
0.029198525
0.098009557
0.086147979
0.024984013
0.029376158
0.025189405
0.028237019
0.028704336
0.025363101
0.021514585
0.023311179
0.032883584
0.030370999
0.024108225
0.027269872
0.024587085
0.037830342
0.035204869
0.037166707
0.02687748
0.02450332
0.030748425
0.024246858
0.019554852
0.034605864
0.021239012
0.022531135
0.033846602
0.049042273
0.021092866
0.025305621
0.021860167
0.024694217
0.023446534
0.023006974
0.023164753
0.020359049
0.019729709
0.020368434
0.049758956
0.031417526
0.033755437
0.041318715
0.029984586
0.03140967
0.025812067
0.04503819
0.022700826
0.021709917
0.025937047
0.037124861
0.025551971
0.027894562
0.023885375
0.02401574
0.031230811
0.027764902
0.030276066
0.034470852
0.034958564
0.021027226
0.042952899
0.032635324
0.033225406
0.028175123
0.044565391
0.047207683
0.016657028
0.014723175
0.017854787
0.019138349
0.016942155
0.020313714
0.016290691
0.018053545
0.018434653
0.0155014
0.019201374
0.028121581
0.019065114
0.022295946
0.018428074
0.015835827
0.028356601
0.02548836
0.018716177
0.022839537
0.032567203
0.039123066
0.040070828
0.030338224
0.028582584
0.022812711
0.023492318
0.021631772
0.023131073
0.022929478
0.027314713
0.022654172
0.021841111
0.032906897
0.030908946
0.035062112
""
""
0.041886371
0.037846483
0.04701712
0.041151959
0.091136128
0.06414184
0.068276539
""
0.046420038
0.018731866
0.023156889
0.016945899
0.018313957
0.019560341
0.019389573
0.015736941
0.024821419
0.021618107
0.019986387
0.020305468
0.043659177
0.019902959
0.021173229
0.017458107
0.021320913
0.032120109
0.019592963
0.019450966
0.022145798
0.030962002
0.032472979
0.022701647
0.024818469
0.025232553
0.023369582
0.025492676
0.053186771
0.024873514
0.016814742
0.021540388
0.029383991
0.069411591
0.028175246
0.030353274
0.023091767
0.043659545
0.02574949
0.020524489
0.058426239
0.027543807
0.020037316
0.018551724
0.025953216
0.028544743
0.016172996
0.033952177
0.027125744
0.025050851
0.020801067
0.027870214
0.032129779
0.022241686
0.015282181
0.022935983
0.021494435
0.021920741
0.019708997
0.018761834
0.022500452
0.016949344
0.019572956
0.019189728
0.02425012
0.019493142
0.015756302
0.017249389
0.023225058
0.031016037
0.02104901
0.024678933
0.020596422
0.023918735
0.024411455
0.022242641
0.028497322
0.023092231
0.026628461
0.027951902
0.037347324
0.031900119
0.0169995
0.019398615
0.029041899
0.016208755
0.019060614
0.023794573
0.022105331
0.10188152
0.050582286
0.06612736
0.040326554
0.06515009
0.061750971
0.063725226
0.037612408
0.082592964
0.040632371
0.036824841
0.028563952
0.049142029
0.023853431
0.038608011
0.026235161
0.024124956
0.027818371
0.026586344
0.02523924
0.038273785
0.027636968
0.032026019
0.022944659
0.016641648
0.022983113
0.018332932
0.01958503
0.025780452
0.074921384
0.042708553
0.018294895
0.036058377
0.035434578
0.019325063
0.019357136
0.016108848
0.016723836
0.027442513
0.019652847
0.026070829
0.021675743
0.015422225
0.019448223
0.020216545
0.024137534
0.024016367
0.015827732
0.01985733
0.032746311
0.027840033
0.063855149
""
""
0.048053272
0.052704964
""
""
0.037992798
0.039915346
0.029459905
0.028019005
0.041333485
0.054895341
0.044417262
0.038111966
0.042389367
0.07699015
""
""
""
0.061865449
""
""
0.058403712
0.027994651
0.044518869
0.049907241
0.030761169
0.054931119
""
0.078199685
""
0.073258847
0.053868078
0.051596273
0.061522625
0.083561011
0.039799348
0.040904954
""
""
0.038813218
""
0.035489768
0.034469295
0.035146017
""
""
0.037056185
0.024183931
0.019603051
0.047461051
0.021155193
0.041074902
0.030247536
0.019233402
0.020647392
""
0.031102268
0.030780671
0.0729229
0.023809688
0.056206856
0.038957119
0.048478097
0.10309766
0.039066199
0.032236762
0.05632269
0.044676632
0.037859704
0.032365169
0.038871516
0.056036122
0.026400466
0.064549252
0.029766722
0.015419487
0.021854402
0.033737216
0.019032069
0.022841876
0.028741742
0.030338526
0.02258905
0.020252597
0.032052811
0.022634041
0.024344731
0.024525333
0.027102811
0.024865087
0.021315012
0.024695996
0.016477413
0.017139439
0.021315524
0.019437457
0.028023351
0.01769357
0.026304113
0.016838985
0.020595722
0.025107997
0.019477034
0.057990093
0.023772031
0.020481341
0.025330473
0.024928523
0.02690283
0.020662786
0.034767643
0.028409164
0.047524646
0.026974745
0.027437091
0.018910291
0.025278278
0.025751047
0.057618104
0.042544033
0.036324117
0.031460304
0.049015407
0.029976495
0.027257584
0.024454778
0.038992424
0.037968762
0.026093431
0.031287007
0.076753452
0.027249372
""
""
0.032296073
0.051424559
0.030110946
0.036216002
0.035536524
0.041995116
0.02759414
0.023372324
0.035290249
0.018141281
0.038664304
0.037779745
0.021242069
0.028600598
0.03004593
0.056611001
0.031006385
0.030122325
0.035579074
0.033373956
0.035907336
0.052408326
0.035315182
0.03362054
0.020715045
0.022376737
0.026204154
0.032619126
0.045086041
""
0.030639881
0.022355342
0.018360829
0.016684953
0.018287495
0.018588968
0.027283384
0.025202703
0.024410678
0.027742164
0.017081007
0.027041053
0.018089565
0.022970241
0.023389382
0.022839382
0.024632525
0.02232915
0.029199844
0.046411142
0.027282394
0.023107739
0.022196293
0.016787268
0.018968374
0.02570354
0.027539808
0.031421617
0.031004904
0.048218224
0.038872287
0.044119749
0.098441035
0.086137675
0.074641071
""
""
0.044204608
0.02884857
0.058100034
0.022004629
0.032844778
0.030293014
0.046503551
0.041211739
0.023446796
0.018656161
0.018502476
0.025897734
0.029210301
0.022380693
0.029916342
0.032501142
0.032361764
0.025837487
