kir_top01_other_male_p75
0.0033878665
-0.0048813261
0.0098305074
0.0088590635
0.011595387
-0.0097521907
0.014440336
0.015755966
""
-0.0032770263
0.018269898
0.013542037
-0.0038368935
-0.00025059274
-0.0068253111
""
-0.0025184865
0.035492968
0.019569641
2.8320592e-05
0.012732179
0.0010896166
0.020076672
0.037747089
0.012028402
-0.01313924
-0.0052835732
0.019021727
0.0088183451
-0.0031404321
0.0122595
0.004711946
0.016329929
0.0078103878
0.0078487489
-0.00035278979
0.0027466267
-0.012373245
""
-0.05250309
0.0065622609
-0.017939262
""
""
-0.035889443
0.0089077046
0.016479151
0.0080047417
0.023561684
0.031561609
0.010001478
0.01976347
0.0042694411
""
""
0.0057770647
0.016670438
0.024321938
""
0.021793857
0.011942246
0.01488835
0.018870434
-0.0037716669
0.017000467
0.0015795071
""
0.0029369213
-0.010932799
0.0025881336
-0.017063705
-0.014310194
0.0045506759
0.0073432433
0.0032412584
""
0.01187472
0.001485433
""
0.016144395
0.0016761334
0.011428743
0.0077173216
0.0022226225
0.017446887
0.010651891
-0.00027959619
0.027773257
0.0010193802
-0.0026442376
0.025001695
0.0096016061
0.014511229
0.0047549871
0.046110149
""
0.050210305
0.022608569
0.022803839
0.030847305
0.010032446
0.011585581
0.021349611
0.0077057402
0.013624275
0.010432501
0.020733517
0.0054775625
-0.013790526
0.0091898572
0.0028971836
0.0038895342
0.010594251
0.047901791
0.011947839
0.019753022
0.0058580046
""
0.018024394
""
0.0042820876
0.012464457
0.008005457
0.005103033
-0.018144136
0.013676437
0.018061878
-0.034155399
-0.0058309617
""
0.01192859
-0.0049158046
0.019525114
-0.011442966
0.006624708
0.0017729771
-0.00053046545
0.0077253161
0.0098118298
0.013044233
0.020756422
0.001385045
""
0.0072095087
0.0022837413
0.0094686951
0.0035467211
0.0096415803
0.028031919
0.0031414689
0.0026503908
0.011886696
-0.00017370994
""
0.006381812
0.015722049
0.013852182
0.02794835
-0.0218792
-0.0017295608
""
0.011963188
0.011550559
0.01099172
-0.0020637794
0.016718438
-0.0056830905
0.019252852
0.010478438
0.002085343
0.014456999
0.0080779316
0.0016051327
0.0050134761
0.0012473919
0.0016116889
0.016388807
0.010663423
0.0016826373
-0.0094512841
-0.0070445728
0.012763286
0.0074008843
0.057639275
0.01300694
0.015476201
""
-0.001813064
0.011599649
""
0.0036989388
-0.00095589634
0.0087613678
-0.04868599
0.026775176
0.017059974
0.0018153182
0.013633804
0.021377098
-0.0027486468
0.013500985
0.0082356436
0.012097271
0.0095260739
0.0029191324
0.013149668
0.014330197
0.014529594
-0.0019966655
0.017600577
0.0070455358
0.0093031768
0.021836508
0.023930712
0.011309651
0.0186239
0.0045103268
0.01334159
-0.0025443216
-0.0017340854
0.00027192995
-0.0015948985
0.00089271134
-0.0048994794
0.011030836
0.005819675
0.021384973
0.0022066664
0.018606119
0.013146276
0.013808974
0.023480199
0.014286733
0.020546321
""
0.0003980555
-0.010308336
0.0031816971
""
0.031077977
0.028125837
0.024206389
0.01333438
0.016094843
-0.00077907217
0.026000511
0.011394783
0.012336232
0.00030800677
0.023894936
0.010933628
0.034263074
0.0012195035
""
0.059076667
0.0018056931
0.07051371
0.015464634
-0.00091115187
0.0085450644
0.018848959
