kfr_imm_asian_pooled_p75_se
0.054445799
""
""
0.031261463
0.043071549
""
0.026648557
""
""
0.044420231
0.051481988
0.021642996
""
0.074339405
0.059986755
""
""
0.059617307
""
""
0.063087538
0.048319522
0.082841672
""
0.01537371
""
0.072375275
0.049422383
0.014829659
""
""
""
0.019056683
0.025487978
""
0.056978583
""
""
""
""
0.040919006
""
""
""
""
""
0.015821751
0.065506279
0.025581986
0.075471267
0.055231001
0.050489865
""
""
""
0.056729335
""
""
""
""
""
0.043249246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025423612
""
0.11537025
""
""
0.02475737
""
""
0.085618161
0.030538011
""
""
""
""
0.035710156
""
""
""
0.078297421
0.013981016
0.036578786
0.045769613
0.012017704
0.019667931
0.042145871
0.029771229
0.013982583
0.04796635
0.016631126
""
0.051900186
0.030462647
0.10439282
0.031618338
""
0.032699753
0.038572796
0.027901268
""
""
""
0.12844048
""
""
0.075608499
""
0.040635061
0.055311527
""
""
""
0.0088538583
""
0.047723658
""
0.048976347
""
0.068517976
0.049278669
""
0.055573706
0.048184305
0.065470152
""
""
""
""
0.072360322
""
""
""
""
0.038620863
""
""
0.025201932
0.044666376
""
0.044287242
""
""
""
""
0.041110259
0.0093529578
""
0.0044205859
""
""
""
0.066929869
0.0074453196
0.028793737
""
0.043441858
""
""
0.039292965
0.023745283
""
""
""
""
0.022463785
""
""
0.018712983
""
""
0.035401288
""
""
0.049857952
0.025932889
""
""
""
0.097461618
""
0.028581377
""
0.030609559
0.046381839
""
""
0.065221481
0.03625172
0.01951516
""
""
0.048381634
0.087906398
0.054571304
""
""
0.032407749
0.039160691
0.062340997
0.013856305
""
""
""
""
""
""
0.017270831
0.058080193
0.052806977
0.092280537
0.01718816
0.047957659
0.046529844
0.058439016
""
0.066391401
""
""
""
0.048462819
""
""
0.069159701
""
""
0.057144154
""
""
0.053483907
0.024087269
""
0.037161548
0.015155232
0.042131893
0.085375145
""
0.061049432
""
""
0.022045339
""
0.028512295
""
0.025790675
0.021891505
0.022316689
0.019780833
0.0031558941
0.012349167
0.0039004397
0.0067246356
0.021953449
0.026605673
""
""
""
""
""
0.051478308
0.053263314
""
0.069719352
0.017523723
""
""
0.0072560161
0.025727801
""
0.031931542
0.0094345426
0.077242851
""
""
""
""
""
""
""
""
""
0.086192064
0.070954569
0.0089015979
""
""
0.034510411
""
""
""
""
0.060445167
""
0.044381704
0.05397395
""
0.040064532
0.029552609
0.050966296
""
0.038707692
0.05104468
0.05473889
""
0.029886091
""
""
""
0.06856066
0.035121735
""
""
0.04207975
""
0.037131801
0.035418246
0.017669221
0.063914247
0.0041469098
0.034947705
0.078573227
""
0.015724784
""
""
0.042334169
0.051773276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.098580003
""
""
""
""
""
""
""
""
""
""
0.063065335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11465622
""
""
0.11399056
""
0.024396526
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10424698
0.088740282
""
0.038642138
""
""
0.030506555
""
""
""
""
""
""
0.025297066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055818964
0.012268065
""
""
0.078920014
""
""
""
""
""
""
""
""
0.063428648
""
""
0.062665679
0.057544515
0.025699917
""
""
""
""
0.071397364
0.084898964
0.016566057
""
""
""
""
0.045845989
""
0.095290445
""
0.062559329
""
""
0.04328493
""
0.054161176
""
0.02420963
""
""
""
0.027060978
""
""
""
""
""
""
""
0.055519637
0.087907642
""
0.04009546
""
""
""
""
""
0.049743619
""
""
""
""
""
""
0.077589735
""
""
0.016041553
""
0.020778203
""
""
""
0.037882254
""
""
""
""
""
""
0.04095215
0.030479396
0.043722473
0.030243915
0.0050942693
0.028237933
""
""
""
""
""
""
""
""
""
""
""
0.070109792
""
""
0.047615658
""
""
""
""
""
0.06395971
""
0.034012567
0.012426392
0.0078170402
""
0.049960829
0.082007788
""
0.060817558
""
""
""
""
""
0.016812315
""
""
""
""
""
0.028376991
""
""
""
""
""
0.12260077
0.076915897
""
0.070609771
""
""
""
0.050485354
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0059107956
0.028725533
0.02032439
""
""
""
""
""
0.028476944
""
0.012067089
""
0.023466438
""
""
""
0.096283615
""
""
0.030484449
""
""
0.043781977
""
""
""
""
""
""
""
0.060031205
0.018751001
0.062355626
""
""
""
""
""
""
""
""
""
""
0.07984443
0.085627072
0.10157888
""
""
0.016413249
0.021145962
0.012367328
0.02951554
0.007968449
0.004173595
""
""
""
0.022981444
0.022926861
0.0031509486
0.011873898
""
""
0.0055002137
0.055564232
0.019582
0.0023414183
""
""
""
""
0.038423441
""
0.047004174
0.010812431
""
0.026585648
""
0.084116571
0.0411979
""
""
""
""
""
""
0.081275068
""
0.0054618856
