wgflx_rk_black_male_p10
0.31897789
""
""
0.25756073
0.34214464
0.20267864
0.29231814
""
""
0.31840762
0.37538126
0.32472858
""
""
0.31706265
""
""
0.30551669
""
0.31993258
0.32577586
0.32190925
0.27597013
0.28952372
0.29821092
0.32944706
0.2925086
0.25666389
0.37265825
0.31923389
0.34823298
0.29290551
0.36893392
0.34656709
0.28346515
0.30149314
0.31331745
0.27886873
0.41990966
0.28092611
0.32689121
0.3058717
0.33080891
""
0.27250811
0.29701403
0.37939876
0.27508324
0.35286477
0.32973537
0.30055591
0.38487178
0.34398678
""
""
0.29655832
0.39753219
""
""
0.35421869
0.28994432
0.38898233
""
""
""
""
""
""
""
""
0.27286336
0.38313502
0.28708291
0.31709009
0.44055203
""
0.29116768
""
""
0.31011227
0.29281968
""
""
0.29761761
0.29299718
""
0.33670142
0.25439206
0.31094199
0.29372439
0.44767427
""
""
0.41755366
""
""
""
0.23923726
0.35194451
0.31300566
0.3172794
0.36850145
0.369546
0.35928228
0.47891644
0.32639363
0.33895138
0.34346405
0.33087355
0.18374397
0.3511804
0.37875178
0.3154754
0.4059695
0.39968297
0.33812958
0.37205485
0.28993121
""
0.46379897
0.23888546
0.1916146
0.4399859
0.22256482
0.34101632
0.32695156
0.33516899
0.32912943
0.50665605
0.27306601
0.35429895
0.30988029
0.35753852
0.35337141
0.34652987
0.32737848
0.35815388
0.33243299
0.24670462
0.29679936
0.34857276
0.37354928
""
0.29815626
0.33593094
0.24972922
0.25348127
0.27999002
0.30757195
0.29220581
""
0.29718289
0.41838697
0.34455898
0.38265142
0.33020529
0.43211308
0.30633599
0.33431923
""
""
""
0.3707124
0.41239733
0.40073317
0.45504904
""
""
""
0.22968991
0.34887731
0.36064914
""
0.29555443
""
""
0.37220818
0.32526106
""
""
""
""
0.28920466
""
""
0.32868427
""
""
0.28832486
""
""
0.32618818
0.29682648
""
""
""
""
0.3709546
0.25448668
""
0.26009908
0.64138341
""
""
0.30922481
0.30851209
0.35011926
""
""
0.26928967
""
0.40461144
""
""
0.34660006
0.24659827
0.28928119
0.31425047
""
""
""
""
""
""
0.31779087
0.41314465
""
""
0.37834433
0.36482501
0.27903125
0.29159975
""
""
""
""
""
0.33732745
""
""
""
""
0.32808819
0.46310943
""
""
0.36566985
0.38651177
""
""
0.35329553
""
""
""
""
""
""
0.30553529
""
0.24200249
""
0.41752189
0.27867073
0.30914015
0.19475102
0.42926195
0.44148403
0.40802839
0.37315932
0.40290764
0.39609721
0.39128
0.27830622
""
""
""
""
""
""
""
0.40381446
""
""
0.43328425
0.34857777
""
0.4968091
0.43855026
""
""
""
""
""
""
""
""
""
""
""
""
0.38555956
""
""
""
""
""
""
""
0.34514794
""
""
""
""
""
""
""
""
""
""
""
""
0.22323388
""
""
""
0.29634616
0.36160004
""
""
0.2566689
""
0.37323809
0.2910701
0.32817581
0.35889882
0.37972084
0.25458661
""
""
0.34763077
""
""
0.28717476
0.25530857
""
""
""
""
""
""
0.35516223
""
""
""
""
0.32983091
""
0.29925209
""
0.39755788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28756309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32368514
""
""
""
""
""
""
0.37589973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42110983
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38292593
0.31100804
0.365861
""
""
""
""
""
0.27498075
0.35981438
""
""
""
""
0.33376616
""
""
""
""
""
""
0.3322188
0.18341178
""
""
0.27013087
""
""
""
0.30479077
""
""
""
""
""
""
""
0.31591505
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28080007
""
0.2988292
""
""
""
0.30601463
""
""
""
""
""
""
""
0.45937702
0.34854835
0.38131535
0.37885007
0.38414541
0.2057119
0.39130467
""
""
""
""
""
""
""
""
""
0.35370409
""
""
""
""
""
""
""
""
0.33335614
""
0.42082509
0.35633436
0.37492055
0.32402155
0.4096323
0.36508679
0.34031159
0.39850569
""
""
""
""
""
0.32588488
""
""
0.21915105
""
""
0.45595995
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52626747
""
""
""
""
""
""
""
0.46763623
""
0.40062431
""
0.3410835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16947214
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30027401
0.49989527
0.32167879
0.42353791
0.38859391
0.48105508
""
""
""
""
0.43680435
0.35706979
0.42573369
""
""
0.3486487
""
0.58611655
0.41709912
""
""
""
""
0.42854416
""
""
0.41565478
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43023854
