spouse_rk_pooled_pooled_n
2565.0
5949.0
849.0
674.0
2248.0
152.0
732.0
5019.0
1054.0
815.0
1452.0
439.0
901.0
485.0
559.0
2115.0
2255.0
378.0
273.0
1438.0
436.0
3487.0
2479.0
1159.0
2430.0
2998.0
1208.0
4041.0
737.0
1174.0
1011.0
178.0
363.0
670.0
3805.0
2166.0
22396.0
565.0
3763.0
1531.0
3531.0
2861.0
233.0
317.0
10995.0
679.0
1032.0
3509.0
13248.0
669.0
8136.0
5127.0
198.0
600.0
886.0
664.0
1644.0
2802.0
7744.0
189.0
2745.0
1512.0
5679.0
2361.0
497.0
242.0
942.0
28.0
42.0
10644.0
153.0
""
43.0
34.0
3706.0
26.0
27.0
1151.0
1227.0
421.0
448.0
52.0
""
1480.0
94.0
74.0
54.0
43.0
100.0
324.0
""
113.0
154.0
42.0
""
79.0
865.0
5022.0
4348.0
1571.0
1309.0
357.0
363.0
108717.0
5874.0
2701.0
29026.0
5342.0
1479.0
6196.0
5708.0
754.0
821.0
1591.0
7667.0
1658.0
419.0
158.0
1098.0
386.0
883.0
755.0
1115.0
351.0
881.0
926.0
3391.0
2587.0
1761.0
692.0
269.0
569.0
698.0
3937.0
763.0
490.0
3602.0
699.0
1756.0
808.0
1383.0
538.0
1808.0
365.0
586.0
2733.0
949.0
189.0
699.0
250.0
376.0
436.0
956.0
2991.0
605.0
475.0
1725.0
1846.0
338.0
294.0
363.0
437.0
1073.0
413.0
590.0
423.0
947.0
884.0
2537.0
267.0
14314.0
844.0
721.0
4282.0
390.0
320.0
5442.0
613.0
640.0
488.0
1797.0
770.0
6797.0
3226.0
220.0
705.0
45792.0
40.0
1334.0
8024.0
1210.0
689.0
36894.0
1066.0
7601.0
29280.0
1197.0
4266.0
6511.0
747.0
29065.0
5217.0
1526.0
1175.0
252829.0
5346.0
7059.0
720.0
2920.0
9328.0
334.0
184.0
14286.0
5029.0
4203.0
95984.0
12972.0
484.0
61275.0
46268.0
2612.0
70777.0
97724.0
17206.0
23506.0
9683.0
23755.0
13972.0
57128.0
9106.0
7522.0
85.0
1870.0
18466.0
16775.0
20564.0
4307.0
2601.0
235.0
14861.0
2244.0
31927.0
6546.0
3127.0
16579.0
745.0
27613.0
336.0
223.0
275.0
10951.0
2970.0
685.0
50.0
298.0
272.0
60.0
159.0
169.0
1402.0
16975.0
29.0
10563.0
531.0
1218.0
28532.0
2147.0
2214.0
153.0
105.0
476.0
""
284.0
29.0
28083.0
83.0
447.0
301.0
2009.0
12583.0
634.0
215.0
1168.0
6444.0
""
950.0
1059.0
1844.0
1490.0
1013.0
150.0
769.0
294.0
315.0
727.0
5674.0
427.0
614.0
323.0
143.0
""
82.0
156.0
206.0
1186.0
324.0
9306.0
684.0
28474.0
28784.0
7396.0
5885.0
25998.0
10229.0
5679.0
4283.0
5109.0
17543.0
5144.0
8669.0
6850.0
911.0
7245.0
846.0
19034.0
47959.0
402.0
5365.0
4072.0
8492.0
7010.0
1784.0
758.0
323.0
28601.0
11888.0
2230.0
222.0
1033.0
483.0
222.0
373.0
318.0
674.0
1003.0
5148.0
2694.0
34930.0
709.0
4018.0
1516.0
428.0
216.0
7695.0
15311.0
7598.0
1124.0
212.0
438.0
8948.0
8575.0
4541.0
56076.0
2692.0
2644.0
9178.0
1411.0
32486.0
8143.0
32574.0
12703.0
27123.0
17196.0
1929.0
5893.0
7185.0
6362.0
10981.0
18530.0
1318.0
1329.0
596.0
398.0
15408.0
960.0
1611.0
818.0
627.0
155.0
376.0
58.0
1151.0
630.0
1982.0
3195.0
663.0
567.0
4937.0
375.0
391.0
558.0
1286.0
1647.0
643.0
713.0
42.0
2067.0
285.0
3772.0
2460.0
272.0
7780.0
1159.0
810.0
7233.0
2694.0
58.0
8690.0
191.0
24051.0
1232.0
1314.0
6101.0
575.0
4106.0
448.0
654.0
625.0
695.0
737.0
17918.0
575.0
269.0
2922.0
4698.0
258.0
104.0
1772.0
690.0
658.0
286.0
665.0
6421.0
2764.0
4507.0
803.0
21606.0
824.0
80.0
2577.0
1937.0
645.0
481.0
26423.0
1290.0
5968.0
115.0
1049.0
1069.0
820.0
443.0
6300.0
5867.0
364.0
1925.0
438.0
424.0
373.0
198.0
210.0
993.0
533.0
225.0
1512.0
1337.0
2643.0
284.0
236.0
3589.0
909.0
721.0
177.0
310.0
934.0
218.0
569.0
159.0
665.0
912.0
192.0
615.0
1423.0
6920.0
2359.0
1551.0
399.0
3706.0
791.0
992.0
742.0
587.0
1426.0
199.0
609.0
39.0
366.0
122.0
6838.0
3117.0
93.0
451.0
224.0
2199.0
992.0
95.0
809.0
123.0
41.0
511.0
170.0
263.0
170.0
1503.0
1385.0
915.0
297.0
195.0
2183.0
236.0
268.0
603.0
1007.0
2864.0
2647.0
1408.0
138.0
589.0
1011.0
68.0
95.0
855.0
3638.0
237.0
348.0
277.0
866.0
3690.0
34536.0
1329.0
4049.0
15873.0
112.0
5399.0
585.0
395.0
3832.0
