work_26_hisp_male_n
254.0
149.0
20.0
497.0
638.0
41.0
1101.0
63.0
37.0
295.0
383.0
1905.0
37.0
118.0
396.0
34.0
30.0
381.0
31.0
48.0
374.0
1587.0
294.0
239.0
1901.0
48.0
420.0
957.0
2007.0
93.0
99.0
139.0
1165.0
1048.0
64.0
584.0
45.0
100.0
""
""
343.0
60.0
25.0
""
20.0
55.0
2837.0
228.0
633.0
154.0
486.0
433.0
184.0
""
22.0
524.0
46.0
26.0
29.0
132.0
71.0
663.0
20.0
75.0
40.0
53.0
""
""
25.0
56.0
38.0
59.0
76.0
141.0
60.0
26.0
101.0
67.0
40.0
1071.0
101.0
128.0
38.0
192.0
1228.0
118.0
99.0
561.0
489.0
276.0
128.0
84.0
83.0
304.0
67.0
38.0
166.0
1153.0
10727.0
3087.0
2075.0
51998.0
7930.0
3524.0
1862.0
13731.0
1986.0
2564.0
194.0
1083.0
539.0
228.0
770.0
30.0
733.0
822.0
744.0
27.0
26.0
25.0
314.0
113.0
89.0
372.0
63.0
581.0
438.0
96.0
41.0
51.0
6647.0
79.0
291.0
45.0
999.0
60.0
468.0
778.0
55.0
99.0
504.0
315.0
29.0
70.0
140.0
""
305.0
98.0
36.0
45.0
52.0
598.0
114.0
27.0
1247.0
402.0
26.0
296.0
36.0
44.0
""
""
588.0
2678.0
26.0
14399.0
58.0
44.0
37.0
599.0
6040.0
958.0
200.0
1203.0
93.0
85.0
847.0
3023.0
124.0
59.0
60.0
85.0
835.0
49.0
68.0
1061.0
25.0
65.0
361.0
""
41.0
361.0
738.0
31.0
28.0
75.0
512.0
265.0
1787.0
284.0
1235.0
811.0
211.0
281.0
308.0
824.0
1507.0
130.0
136.0
518.0
156.0
230.0
22.0
39.0
3357.0
328.0
1332.0
2770.0
70.0
71.0
51.0
49.0
72.0
49.0
1119.0
181.0
93.0
135.0
861.0
652.0
573.0
254.0
""
104.0
""
69.0
""
100.0
""
22.0
106.0
247.0
145.0
339.0
46.0
149.0
226.0
955.0
118.0
211.0
3194.0
212.0
90.0
""
283.0
84.0
234.0
1044.0
102.0
1214.0
102.0
2360.0
3133.0
1440.0
2856.0
82126.0
2784.0
32095.0
12298.0
1217.0
601.0
127.0
31.0
115.0
""
34.0
334.0
146.0
41.0
124.0
3611.0
""
""
11175.0
1141.0
62.0
2533.0
11200.0
116.0
35.0
23.0
""
34.0
50.0
32.0
109.0
41.0
243.0
219.0
165.0
3148.0
26.0
78.0
198.0
178.0
119.0
21.0
245.0
180.0
37.0
470.0
189.0
118.0
262.0
581.0
401.0
44.0
261.0
194.0
171.0
87.0
644.0
84.0
64.0
57.0
259.0
305.0
120.0
