has_mom_pooled_male_mean
0.90534425
0.9174493
0.85718989
0.85620928
0.92444879
0.72028106
0.82792443
0.89994198
0.82053208
0.92492414
0.90484911
0.85358584
0.8457284
0.91788411
0.91633445
0.91819382
0.91173315
0.81956464
0.81158227
0.90170574
0.88392872
0.91840094
0.91223711
0.76116067
0.92502183
0.90506119
0.87588531
0.89808172
0.90928143
0.93997383
0.90987277
0.7342186
0.71869022
0.85387033
0.90839964
0.93241805
0.87693673
0.91456604
0.93056017
0.90957958
0.88270366
0.91170579
0.70678496
0.74423897
0.91451216
0.79362535
0.94149208
0.91756308
0.86447471
0.88148284
0.83940637
0.91302294
0.72596127
0.8230086
0.87542033
0.86995095
0.85713702
0.91291279
0.94648576
0.70095885
0.85970736
0.87179875
0.8783747
0.91777182
0.8629263
0.74298978
0.92012137
0.90417618
0.79194081
0.92385679
0.92544043
0.89496708
0.88544995
0.94839585
0.93324608
0.84482896
0.9339354
0.93550181
0.93580002
0.93402827
0.8957094
0.898817
0.86195534
0.93021417
0.87571251
0.86375558
0.88272941
0.84117723
0.90633637
0.93409598
""
0.88653982
0.93287998
0.9630571
""
0.86112237
0.85894793
0.92188728
0.92081666
0.90441728
0.92565757
0.91517073
0.85447669
0.8913371
0.89699805
0.9044885
0.90476769
0.86993289
0.9050228
0.9212321
0.87717664
0.87727737
0.91157365
0.9511168
0.90834552
0.95900661
0.87530541
0.93399763
0.91751808
0.78801894
0.89916539
0.95122898
0.92909569
0.91665143
0.89082199
0.90142304
0.92911714
0.92997652
0.83319628
0.872926
0.8720265
0.85869676
0.89497572
0.93785524
0.93940097
0.92589325
0.90649253
0.93144983
0.9367134
0.8482182
0.91671604
0.89285612
0.94871831
0.94385016
0.90260392
0.86252946
0.89128584
0.90723169
0.93236625
0.86667675
0.87364316
0.90526062
0.92826051
0.91608471
0.9367131
0.91932434
0.88181376
0.84517479
0.88099092
0.93228525
0.86223274
0.94044238
0.89913094
0.92155951
0.80626941
0.93346494
0.91456872
0.91823876
0.92717034
0.89787817
0.90101218
0.95484298
0.85905141
0.93156433
0.92668766
0.92782855
0.90081912
0.85676956
0.9204458
0.93337214
0.89892882
0.92711425
0.89838153
0.94931591
0.82237703
0.9104889
0.89430702
0.9496097
0.91739452
0.91356474
0.92198032
0.85659701
0.91318381
0.93520546
0.9393456
0.83569843
0.86340183
0.91659039
0.89315194
0.91961896
0.85938048
0.85443336
0.90375942
0.90921575
0.86408973
0.81039721
0.91816252
0.9391166
0.88816756
0.85937524
0.91771454
0.92880136
0.82227385
0.86982846
0.93210703
0.8854959
0.93189037
0.93676579
0.88195854
0.90306515
0.86710227
0.89079118
0.87968457
0.89838958
0.8741762
0.90972853
0.90645033
0.87848175
0.89444369
0.84174377
0.92484474
0.94659251
0.92696369
0.90378022
0.8936488
0.88883048
0.8818723
0.90104818
0.84335893
0.82470882
0.9334715
0.88289022
0.8868075
0.88815409
0.88291115
0.8957687
0.92354196
0.92272538
0.93643618
0.84946084
0.90622699
0.92942441
0.93231016
0.87625098
0.86891937
0.91294014
0.87378788
0.91445875
0.95490688
0.92149758
0.84656554
0.9659704
0.94909304
0.89837915
0.94450748
0.9374283
0.93257535
0.90880978
0.89124024
0.95308131
0.91029549
""
0.94552201
0.82950228
0.92648965
0.98531979
0.92730129
0.91818178
0.93743682
0.93522096
0.91717517
0.93168551
0.92017692
0.92930061
""
0.91812199
0.94829375
0.93144363
0.86046106
0.91361141
0.9559837
0.90988451
0.93550199
0.88718021
0.91652191
0.91338319
0.95709515
0.89362597
0.93003738
0.8560915
""
0.90168792
0.93525177
0.9128055
0.93445402
0.95141774
0.87899798
0.93467897
0.92767727
0.92447424
0.93574351
0.93156773
0.93046165
0.93271464
0.94277358
0.92349792
0.91883403
0.91757959
0.90480268
0.81556553
0.9132542
0.93327969
0.91701865
0.91463977
0.91739416
0.88054144
0.90625703
0.91966319
0.92233193
0.93375391
0.86502773
0.88911784
0.84804857
0.89714855
0.90189254
0.91181672
0.93650013
0.91565359
0.82073462
0.93426061
0.89610714
0.89050877
0.86136186
0.87415606
0.76816446
0.92841887
0.87770206
0.89532423
0.91775626
0.90210992
0.89463943
0.89799404
0.83583069
0.90789509
0.90109372
0.90515995
0.90561318
0.86564428
0.85344124
0.90149355
0.90352869
0.91599029
0.8495872
0.89468783
0.91762716
0.93310994
0.80259842
0.88165265
0.88964236
0.8742255
0.9174549
0.90770578
0.88282055
0.88126147
0.93473953
0.86932397
0.92730445
0.92126727
0.92539537
0.90535134
0.91649109
0.86439079
0.87326813
0.90964901
0.92056781
0.9175173
0.91958714
0.88089162
0.86803091
0.88733554
0.76721144
0.8616901
0.91974962
0.90672213
0.91807705
0.86566305
0.90405542
0.87880033
0.88080508
0.92301661
0.86445403
0.94188499
0.91630232
0.83537996
0.89879936
0.77663386
0.93130171
0.86529422
0.92085862
0.9349674
0.89018512
0.90281051
0.93330824
0.89621419
0.93390936
0.87390894
0.78710663
0.87481785
0.84031212
0.92205322
0.88162279
0.87081504
0.9435569
0.86727834
0.91710335
0.88549924
0.85069591
0.92488241
0.93345356
0.86982459
0.87309957
0.88651639
0.79786038
0.85124385
0.92086917
0.7709102
0.91221124
