hs_natam_female_mean_se
""
""
""
""
""
""
0.095016554
""
""
""
""
0.062661931
""
""
""
""
0.070376299
""
""
0.081576459
0.10849003
0.020619323
0.062840633
""
0.086274981
""
0.097057998
0.10494757
0.057056054
""
""
""
0.0028489162
""
0.086632244
0.11018906
""
""
""
""
""
""
""
""
""
""
0.064216122
0.041001868
""
""
0.070058748
""
""
""
""
0.090195552
""
0.062905863
""
""
""
0.08449775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063491836
""
""
""
""
0.04757994
""
""
""
0.020265177
0.056812137
""
""
""
""
""
""
""
""
0.062342599
""
""
0.072750092
0.044691753
""
""
0.060978882
""
0.042431489
""
""
""
""
""
""
""
0.093485385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071315877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08300332
""
""
""
0.085096642
""
""
0.074401118
0.047306936
""
""
""
""
""
""
""
0.051277552
""
0.031231448
0.060899779
""
0.035820771
""
0.03103913
0.061020479
0.087141439
0.091088675
""
""
0.086588278
0.042757578
0.081236675
0.058652643
""
""
""
""
""
0.096436404
""
""
""
""
""
""
0.11290797
""
""
""
""
""
0.077366769
""
0.11002101
""
""
""
""
""
0.050351843
""
""
""
""
""
""
""
""
""
""
0.064304411
""
""
""
""
""
""
0.061724607
""
""
""
0.082452387
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072040103
""
""
0.04404223
""
0.042453349
""
""
""
""
""
""
""
""
""
0.087710865
""
""
0.037934635
""
0.049394451
0.042244487
""
""
""
""
0.071288578
""
0.092140347
0.068945006
""
""
""
0.067790292
""
""
0.04318611
""
""
""
0.060380161
""
0.037690215
0.075525284
""
0.078153707
0.049784757
0.1103958
""
""
""
""
0.095944084
0.030091254
""
0.059000377
""
""
""
""
""
""
""
""
""
""
""
0.050972003
0.040535022
0.040726133
0.065892324
0.082770459
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048543237
""
0.036405344
""
""
""
0.059387024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042431314
""
""
""
""
""
""
""
""
""
0.079412036
""
""
""
0.076974414
""
0.046046186
""
""
""
""
""
""
""
0.09478122
""
""
""
""
0.044162694
""
""
""
0.06800019
""
""
0.070436902
0.072247081
""
0.09143056
0.033721253
""
""
0.062400568
0.062795103
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080862992
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049502607
0.07620284
""
""
0.063760065
""
""
""
0.065341577
""
""
""
""
""
0.07336124
0.060669173
0.10216322
""
""
0.069082871
""
""
""
""
""
""
0.038052432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037818
""
""
""
""
""
""
""
""
""
""
""
""
0.065359138
""
""
0.056172986
0.039560564
""
""
""
""
0.033377968
""
0.044764034
""
""
""
""
""
""
0.077329487
""
0.028982237
""
""
0.019416772
0.01627316
0.029240888
0.041984018
0.011472812
0.0312027
""
0.064973876
0.04142312
0.090764433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051569182
""
0.09085156
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035771061
0.059637282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046271969
0.033962369
""
""
""
""
0.031483881
""
""
0.034308471
0.079425231
0.029345769
0.014981671
0.029040761
0.037791185
""
0.033163082
""
0.027187753
""
""
0.049431112
0.025802884
0.058477484
""
0.048688103
""
0.036510732
0.023655139
0.052580964
""
0.038604628
0.037417356
0.048833732
0.076336466
""
""
""
0.084036276
0.072263457
""
""
0.090663709
0.048842054
""
""
""
""
""
""
""
0.068169005
0.10085808
""
""
""
""
0.029294416
""
""
""
0.03781097
""
""
""
0.019336399
""
0.020621544
0.046823312
0.031346384
""
""
0.01815575
0.025453316
0.05798417
0.013914669
""
""
""
0.069454923
""
""
0.074803174
""
""
""
""
""
0.038104385
""
0.051198393
""
""
""
""
""
""
0.049596503
""
""
0.073475726
0.051583059
0.061378613
0.07112506
0.037792969
0.032286275
0.068276562
0.036355354
0.054545484
0.034037571
0.03836412
0.060615722
""
""
0.036440853
0.064143211
0.033138908
0.041990809
""
0.024611453
0.037170149
0.071372725
0.054007225
0.018288443
0.075709738
""
""
""
0.055147309
0.054340329
0.078871615
0.034065977
0.091753162
0.044532258
""
0.056873914
0.062871069
""
""
""
""
""
""
0.05831562
0.07973396
0.021576967
