has_dad_black_male_mean_se
0.019192206
0.032282714
0.10174013
0.011275442
0.0082186442
0.017380143
0.0051026279
0.043750521
0.079872064
0.0085987812
0.0097257756
0.0041195056
0.10510317
0.03008076
0.012362055
""
""
0.016264994
0.10328261
0.013341549
0.0052319453
0.0050713522
0.008837847
0.0080320742
0.0043561053
0.014350301
0.0089484388
0.0061697559
0.0038322411
0.01315789
0.0099929795
0.012134351
0.004256201
0.0052793203
0.0090605253
0.0074517825
0.011584555
0.010592306
0.015906515
0.014023115
0.0045972308
0.010338823
0.01813286
0.034537759
0.012760231
0.010569722
0.0032176103
0.0092711607
0.0044185612
0.0095258942
0.0077416282
0.0059300191
0.0074265171
0.025051014
0.023697641
0.0050310241
0.01541162
0.037126802
0.031204252
0.0083865775
0.012890498
0.0058869007
0.021428049
0.027308766
0.060141396
0.042042166
""
0.058277518
0.04939086
0.051088784
0.01065245
0.0091429539
0.0072767795
0.0097386139
0.013866904
0.046893828
0.010699409
0.02130555
0.021473939
0.0031942823
0.0089149643
0.021399226
0.046215445
0.017426092
0.0053766598
0.025391741
0.023741916
0.010025994
0.0076724594
0.016417239
0.016482754
0.051687077
0.060070451
0.0088817412
0.075114168
""
0.026396796
0.013069434
0.0045699547
0.0077637541
0.010068966
0.0025540316
0.0047336579
0.010700527
0.0094933668
0.0044919066
0.0095130624
0.0045023905
0.014717797
0.01287212
0.010432289
0.0072301095
0.0044450928
0.012386668
0.0051886789
0.0058861277
0.0050816881
0.018567663
0.02387422
0.017849103
0.0085507771
0.015230413
0.015272018
0.0097164288
0.012877962
0.0062026051
0.0062559722
0.015111379
0.012984349
0.013481285
0.0022247394
0.011557664
0.011438018
0.018785175
0.018028617
0.011552325
0.0070907255
0.0062592295
0.014328999
0.01055063
0.0071601309
0.015531431
0.020032644
0.015689623
0.0077323657
0.014923106
0.0098832073
0.0095442068
0.010642422
0.010872309
0.025134385
0.0043794531
0.0072903302
0.012499288
0.007331009
0.0054784636
0.01515492
0.0058496078
0.017118625
0.031098014
0.056913633
0.074377149
0.0098136645
0.0029537571
0.021397667
0.0022052624
0.060294129
0.083867967
""
0.020711875
0.0024381382
0.011954642
0.072819747
0.010908599
0.051852509
0.084340394
0.011100347
0.0081852004
0.055082269
""
0.078005955
0.075281806
0.0062266546
0.038593058
0.034153704
0.0049815853
0.049903922
0.072843619
0.010558799
0.074382283
0.038105857
0.013392346
0.0060878447
0.091005035
0.033744842
0.027804038
0.031237874
0.018410448
0.0081452653
0.045726877
0.0082478207
0.018784303
0.04888244
0.025474915
0.014369089
0.010606939
0.0049640168
0.046761151
0.027253672
0.020583471
0.039155353
0.01794626
""
0.070089541
0.0062483521
0.012764449
0.01246595
0.0036849482
0.036937166
0.03354143
0.032747697
0.038587846
0.030489489
0.040766496
0.0052736653
0.018722275
0.035280198
0.031054651
0.0058568069
0.0090245223
0.016946018
0.011944071
""
0.031573523
""
0.024434315
""
0.017810458
""
0.062057551
0.024787724
0.034018837
0.021332949
0.017181931
0.043615289
0.029091785
0.011790249
0.0097867083
0.048148867
0.026674064
0.005238242
0.024467347
0.044640198
""
0.019604785
0.04450747
0.0538969
0.0108492
0.04730941
0.014401614
0.028645268
0.015595368
0.012814892
0.0090735322
0.0093507683
0.0017066039
0.008882802
0.0027364732
0.0024199432
0.0069856388
0.0079413634
0.015052644
0.023746179
0.051728379
""
0.083813876
0.028332207
0.043518718
""
0.049058717
0.010193774
""
""
0.0048117912
0.019557148
0.082214534
0.01248055
0.0044661378
0.043500833
""
""
""
""
0.068459995
""
""
""
0.05703165
0.078859851
0.044023331
0.0060444255
""
0.097653486
0.031154186
0.089640766
0.080592543
""
0.072322354
0.020720944
""
