somecoll_black_pooled_p50
0.66995752
0.69021845
""
0.61549968
0.68023527
0.61584401
0.68657804
0.37656856
""
0.54626811
0.58552307
0.66588819
""
0.60153943
0.64862227
""
""
0.73918098
""
0.62371081
0.61644226
0.71924031
0.67041373
0.60824066
0.68325466
0.65273774
0.719706
0.68768477
0.67728096
0.6610356
0.64776874
0.63085699
0.63096261
0.69565725
0.66649753
0.63300812
0.70102262
0.76314557
0.78424847
0.66970414
0.72952777
0.72782582
0.74143475
0.60050839
0.67370385
0.67299742
0.6705386
0.5320884
0.66407663
0.68659925
0.62482393
0.61121756
0.60189784
0.49814418
0.63318151
0.64088589
0.6807459
0.69655198
0.67128086
0.68581778
0.57224649
0.70330662
0.43728027
0.63407236
""
0.57092327
""
""
""
""
0.69259584
0.70760024
0.6330446
0.66482168
0.56026423
0.44508833
0.7213105
0.61543041
0.69519037
0.62853998
0.61557853
0.63506764
0.64676893
0.58211255
0.62633514
0.63612372
0.35587421
0.65998518
0.61322403
0.61006731
0.65539587
""
""
0.6435017
""
""
0.51260865
0.55314314
0.63868648
0.56859964
0.59164762
0.67331755
0.61764371
0.63194513
0.67596287
0.62726802
0.69124073
0.62084454
0.62405497
0.5736661
0.74808985
0.67676592
0.67990232
0.70504105
0.64381021
0.67723501
0.6770612
0.66255289
0.64097595
0.70598137
0.6386475
0.60636336
0.60859615
0.71996576
0.610246
0.63475633
0.64296681
0.56223959
0.52978545
0.65116888
0.6626243
0.60037732
0.66532987
0.555637
0.47872543
0.63152736
0.57459909
0.67356974
0.68241614
0.72115558
0.69659096
0.55482411
0.74520141
0.72564751
0.71085876
0.63001966
0.63331473
0.67832404
0.64539945
0.69171208
0.69327754
0.66327095
0.64491469
0.70568419
0.6571238
0.64356625
0.59496927
0.62939197
0.80516219
0.76530397
""
""
0.610102
0.61666179
0.54750967
0.65444803
""
""
""
0.58971393
0.63412941
0.68655026
""
0.59858304
0.64318115
""
0.70881158
0.59885585
""
""
""
""
0.70486581
""
0.58684558
0.61496329
""
""
0.71416503
""
0.48441061
0.77314365
0.67881268
""
0.52649921
0.65002054
0.71474981
0.55518353
0.65422958
""
0.63305932
0.49361506
""
0.5265736
0.54167944
0.60417759
0.62661123
""
0.61328262
0.52545309
0.3973375
0.69339395
""
""
0.63398409
0.66627473
0.56704801
0.65430653
0.64295596
0.44197857
0.74804127
0.55608892
0.67591351
0.42047897
0.64740944
0.58665055
0.61670417
0.65497482
0.69933569
0.6658622
0.54764444
0.61978406
""
0.62203252
""
0.67717838
""
0.73170924
""
""
0.65878057
0.63866091
0.56156766
0.57850802
0.4745149
0.51336879
0.44719663
0.59498829
""
0.73356003
0.6630066
0.56283689
0.68150985
""
0.6641255
""
""
0.71948165
0.67670316
0.6696704
0.66340077
0.64264774
0.59219015
0.55997765
0.66156685
0.69500279
0.64901775
0.65731245
0.62901425
0.57263446
0.57924247
0.48906782
0.58335423
""
""
""
0.62423009
0.76965553
""
""
0.64273959
""
""
0.72011077
0.63485229
""
0.70269221
0.67762089
""
""
""
""
""
""
""
""
""
0.49269786
""
0.63024372
0.68341041
""
""
0.42776728
""
""
""
""
0.69367218
""
0.74179941
0.61229521
""
""
0.69392228
0.57466948
""
0.52532232
0.70206428
0.54379314
""
0.61654645
""
""
""
0.71579111
0.69030774
0.68421996
0.57889128
0.68445945
""
0.63700002
0.50947469
0.65811998
0.67222404
0.65354896
0.61840177
0.77014208
""
0.65568388
""
""
0.66598916
0.588027
0.56782568
""
""
""
""
""
0.51618266
0.54964876
0.67554265
""
0.60837626
0.7355721
""
0.65130007
""
0.5850457
0.66892582
""
0.60878336
""
""
0.52395219
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75013644
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86384338
""
""
""
""
""
""
""
""
""
""
0.76475018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65311378
""
""
""
0.66635489
""
""
""
""
""
0.70602137
""
""
""
""
""
""
""
0.5502646
""
0.75862265
""
""
0.70386237
""
""
""
""
""
""
0.64736879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75524151
0.65821195
""
""
""
""
0.48401859
""
""
""
""
""
""
0.78453803
""
""
0.79626727
0.64767808
0.6265462
""
""
""
""
0.71223891
0.71450317
0.63859534
0.71533912
0.7862193
""
""
0.67054498
""
0.63889217
""
0.62049049
""
0.52093089
0.60211658
0.6133095
0.30836183
0.82134718
0.68244106
0.63686728
""
0.50939602
0.73059517
0.54268348
""
""
""
""
""
0.5164305
0.62836558
0.8128891
""
0.55052257
""
""
""
""
0.6776492
""
""
""
""
""
""
""
0.67155528
0.62815511
""
0.63563371
""
0.73099911
""
""
""
0.71785969
""
""
""
""
""
""
0.66280258
0.68809956
0.56550694
0.67362767
0.67233551
0.67156899
0.56576347
0.72796375
0.65443283
""
""
""
""
""
""
""
""
0.68846101
""
""
0.71570879
""
""
""
""
""
0.74570227
0.65556592
0.64867783
0.66312492
0.68333918
0.61119401
0.62382239
0.70485103
0.59003687
0.686203
0.75384331
""
0.78911322
""
0.62963831
0.67296219
""
0.46636698
0.67817479
0.84736645
""
0.72020316
""
""
""
""
""
""
""
""
""
""
""
""
0.66319776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74224186
""
""
""
""
""
""
""
0.74239051
""
0.6877929
""
0.69139689
""
""
""
""
""
""
""
""
""
0.60411209
""
""
""
""
""
""
""
""
0.65020901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64176208
0.57594132
0.67008162
0.77113467
0.68665987
0.7335909
""
""
""
0.57835138
0.83327132
0.6746732
0.56777436
""
""
0.68148142
0.67348945
0.63536578
0.67519546
""
""
""
""
0.74890953
""
""
0.64864999
""
0.63959581
""
0.70366549
0.79052788
""
""
""
""
""
""
""
""
0.66150427
