working_asian_female_p50
""
0.83277786
""
""
""
""
""
0.60596526
""
""
""
""
""
""
""
0.84137928
""
""
""
""
""
""
0.80653411
""
""
""
""
0.73857898
""
""
""
""
""
""
0.67587495
""
0.75011373
""
""
""
0.8001523
0.79054141
""
""
0.80069971
""
""
""
0.68206197
""
0.69781792
0.64328831
""
""
""
""
""
""
0.7951647
""
0.73567194
""
0.91434807
""
""
""
""
""
""
0.76062691
""
""
""
""
0.74389708
""
""
0.69630796
""
0.9296276
0.8751263
""
""
0.81356966
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77845913
0.74393958
0.7774384
""
""
""
0.78675652
0.894584
""
0.77595431
0.85063535
""
0.74681813
0.79616958
""
""
""
0.78104734
""
""
""
""
""
""
""
""
""
""
""
""
0.75706208
""
""
""
""
""
0.80257285
""
""
0.59598869
""
""
""
""
""
""
""
""
0.66484571
""
""
""
""
""
""
""
0.82728654
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75489539
""
0.76897967
""
""
0.82196671
""
""
0.77141625
""
""
""
""
""
0.78907233
0.76934779
""
""
0.82691032
""
""
0.82013547
""
""
0.81831151
0.90846348
0.77864176
0.80138147
0.60448819
0.65888226
0.82399112
""
0.81809515
0.78309798
0.86752188
""
0.8095361
0.7449466
0.73913342
""
0.7584033
0.84886807
""
""
0.8029061
0.73987246
0.90661305
0.79212421
0.81676149
""
0.80100882
0.83123177
0.55643082
0.79403514
0.81176287
0.85491395
0.80522275
0.74823654
0.83975548
0.80829346
0.82869655
0.79131621
0.82471877
""
0.76987541
0.84875405
0.81824774
0.82684451
0.78133667
0.89997929
""
0.813977
0.70349073
0.80724591
0.79002309
0.73998225
0.78800058
""
0.80055386
""
""
""
0.77928132
0.89902735
""
""
""
""
""
""
""
""
0.8069374
""
0.78733641
""
""
0.76314735
0.66078585
""
""
""
""
""
""
""
0.79830432
""
""
""
""
0.81834674
""
""
""
0.84436941
""
""
""
""
""
""
""
""
""
""
""
0.76654106
""
""
""
""
""
""
""
""
""
""
0.86837178
""
0.80483162
0.8179
0.76256901
0.83976561
0.78493428
0.82875037
0.77629656
0.76128191
0.76733243
0.79311091
0.73695582
0.81250912
0.80502868
""
0.71400589
""
0.78019941
0.78035682
""
0.819098
0.72597528
0.83633161
0.77325183
""
""
""
0.80324483
0.76539129
0.87809348
""
""
""
""
""
""
""
""
0.79092771
0.79076606
0.77279931
""
0.72186738
""
""
""
0.79394317
0.77727991
0.79053521
""
""
""
0.78159583
0.80447656
0.82465303
0.75546426
0.78647697
0.72753769
0.78070223
""
0.76458728
0.76866329
0.77108872
0.76631975
0.78225338
0.81025833
0.64300585
0.62675136
0.8140707
0.66625506
0.7744782
0.75939947
""
""
""
""
0.75862265
""
""
""
""
""
""
""
0.88188058
""
0.87458694
0.76130724
""
""
0.77879626
""
""
""
""
""
""
""
""
0.85014659
""
0.80043977
0.86303496
""
0.78859901
0.73592466
""
0.77142268
0.87468886
""
0.68165857
""
0.77369213
""
""
0.7584548
""
0.60827541
""
""
""
""
""
0.69824862
""
""
0.71117175
0.85765541
""
""
""
""
""
""
""
0.74770802
0.59637606
0.77321398
""
0.73546499
""
""
0.56661147
0.63678706
""
""
0.74012256
0.81519848
0.54440987
""
""
""
""
""
0.72651869
0.77967799
""
0.82433212
""
""
""
""
""
""
""
""
0.7349503
""
0.67477262
""
""
0.80307341
