kid_pooled_pooled_n
124573
52436
15942
164195
118111
20619
251801
19638
13309
87287
101926
363900
13748
38085
92101
9349
11202
85044
11603
18940
135666
175785
80643
56138
344910
16326
57973
130942
297974
29158
35143
53425
261256
145071
34791
122096
32485
41781
12038
11679
150543
28400
12465
6542
18874
24556
368645
77603
218686
50798
92947
157417
69778
6009
8594
134633
17497
6155
6491
43724
23110
161702
10296
22731
37201
26780
12046
28822
19496
30624
23497
38816
44273
49379
23108
10623
53556
30810
13944
324961
41253
39874
22383
40739
308913
32116
33158
69781
131687
74025
55038
20036
22012
116898
23629
9845
48608
109077
524907
142384
136968
955760
329900
136329
126392
416444
116090
309981
36830
75753
67314
56680
181102
19734
151853
217004
143372
8711
7669
11279
65317
30427
24295
37983
27857
110284
104375
28493
19297
20328
1007792
35300
49187
21525
70519
36398
119038
81029
18157
35940
95911
40526
12190
18054
51216
15935
56946
42070
27185
26159
37737
260181
65710
17779
151468
161242
19801
96886
19460
42392
12093
19076
69854
635694
12232
1165923
27041
27043
12370
78498
1403794
110645
30569
139526
30012
12400
130085
362667
38504
20995
18787
24200
296509
28941
25442
516968
13238
36641
122191
9926
20956
47671
273463
12440
17725
44464
63430
71116
217641
26182
169617
106915
34473
49517
97451
153808
404355
43153
62422
82767
63140
96088
12954
12511
179679
182026
111031
669297
47531
49137
27823
43510
56395
30601
424789
82081
64100
90971
569448
193298
161551
98268
13348
54927
9017
37536
13218
77633
5310
49827
77002
37839
41676
98420
34736
28754
62955
272139
38520
70865
591865
80890
49750
9907
63287
38850
26911
253423
42522
194937
53509
149973
277069
253123
229648
2894864
279378
1438293
1418677
148535
104942
36744
12366
66312
7781
16720
164151
78315
23325
61811
379546
1828
3398
1167402
303537
27608
165494
841675
38944
11754
10392
6459
15083
22900
14300
20047
9016
36357
28756
69464
773474
10879
34388
61951
17498
19002
18069
28173
53547
7239
46909
64358
35424
49876
141311
79670
17266
96072
73937
55996
29577
137865
41740
22387
25739
49336
88561
33314
30880
96254
18111
132310
154471
435903
36081
2204859
160874
28420
34581
615126
9445
19859
65805
94312
37807
12959
22773
18217
11166
14911
36026
27315
31666
6406
35058
58153
8826
46183
17810
30035
48709
5985
65526
1054
3424
13832
11914
5486
3288
3061
7253
8333
29290
666
2253
638
6352
1636
5693
19052
2630
801
724
974
2046
446
4163
941
3184
2917
6988
6277
6101
9205
3412
52439
10834
4583
5842
3174
1911
12792
27594
7744
7010
26591
50007
3995
8767
621
28584
19120
4015
2515
1513
2946
12462
7209
4691
5956
3726
1347
5730
620
21888
13284
15602
15435
14762
12035
13168
24882
148974
8586
8736
12919
41516
3347
1634
313
4713
17001
24620
5266
2883
15698
17592
10494
6857
21388
51198
7417
73840
10025
11637
217731
10351
4209
499
2171
3422
9443
158084
1456
1105
48809
5334
3203
1534
1312
2456
4468
2169
1286
4896
14097
13221
3202
30336
2711
6297
119027
624403
4477
435
13194
11973
19903
8607
2097
1339
4430
2643
2757
16470
5885
4273
34203
78356
155962
19364
13016
13394
12359
36960
22806
467663
39446
21332
7064
4464
72092
18301
107518
33503
68021
14191
35499
87309
39920
99436
16246
245382
13578
6482
24537
270458
22766
2666
17525
957
32771
1680
27720
75640
21916
9097
66516
14986
2161
2370
342
15847
17608
5037
2549
10143
5169
8682
9883
45526
10276
5207
330232
11079
488556
10930
14380
836
79837
9412
5834
4892
7357
6383
75554
340688
144838
47525
92321
1306334
129522
44538
25249
29766
5921
1628
10634
15539
17459
13763
5321
6214
49199
2155
3645
38351
7002
958
5711
14955
13622
74527
25840
93300
504570
957627
48295
108346
75955
61114
45864
12842
2484
29806
14970
20732
296635
16835
44289
49254
26328
454
109807
3018
394
2990
3416
2566
4514
9950
4388
5863
6377
2817
939
29684
7550
7869
25014
3047
9589
3334
9827
12658
3163
313
3876
38668
1089
2260
21100
18171
12532
2880
4772
29160
32089
13635
3772
20730
544
208191
15408
32615
13214
54950
2705
1141
13027
200521
5878
885933
12789
251804
46701
2653
49718
70604
12627
89668
38748
33924
13695
140304
17778
2640
40746
17295
2256
8485
812
133280
449287
49566
84178
3100
5537
9790
14017
4426
24395
36894
1975
1847
58049
32385
61731
10961
37847
227110
211375
454457
104395
709081
608297
19240
6781
5557
113691
148250
1073120
396756
1237
7329
723593
91015
152913
4675259
21641
14439
29547
28238
157670
24393
55984
468859
17442
233909
14930
77610
96947
10099
1755
39349
796
2045
2695
40246
19308
936937
