married_pooled_pooled_p100
0.66874528
0.58943516
0.70215428
0.68171716
0.73102587
0.65246642
0.65120977
0.78397578
0.73800266
0.74310452
0.80591893
0.74452096
0.79482061
0.56941652
0.77101892
0.70062727
0.72602177
0.68924493
0.68247873
0.66143447
0.57703304
0.65779358
0.67883229
0.65256488
0.6016289
0.6870091
0.70869595
0.68073231
0.62505585
0.65076232
0.74853492
0.62451786
0.70993686
0.59509403
0.58238196
0.57175821
0.54108399
0.64045668
0.51121169
0.60304558
0.5965324
0.70604372
0.57859886
0.71882868
0.83951747
0.76160842
0.89585614
0.65135038
0.48869154
0.72148085
0.87292248
0.67329329
0.58635062
0.64317632
0.72586775
0.78687596
0.68570322
0.73544556
0.59683001
0.80424893
0.71386123
0.66094667
0.78021622
0.75276083
0.75322157
0.19578704
0.40860403
0.77121395
0.72946078
0.74603522
0.75532037
0.80450231
0.48201969
0.66607898
0.80666488
0.60803354
0.94777119
0.75310928
0.19350341
0.33529186
0.30756751
0.1767378
0.62593961
0.39395601
0.63109016
0.64418256
0.75395858
0.73737341
0.67280108
0.47272918
0.84079808
0.7407378
0.75247622
0.67926824
0.66906911
0.64465642
0.53005248
0.65963596
0.63602948
0.78240484
0.7432456
0.72121084
0.67645669
0.73846793
0.60452992
""
0.50932676
0.60676575
0.67059129
0.7474277
0.57177162
0.21549419
0.76289326
0.76210386
0.62680507
0.51935315
0.52162284
0.84708625
0.7009747
0.70157152
0.52957493
0.72235733
0.66153729
0.65939987
0.82012427
0.72708595
0.64212316
0.70630598
0.73642427
0.71079475
0.39202172
0.55830181
0.88685715
0.69012469
0.62984431
0.66194105
0.73077613
0.46763387
0.79588997
0.66192263
0.689906
0.74443561
0.49603206
0.81766868
0.84369671
0.68878388
0.70179665
0.77381301
0.81754673
0.71402854
0.72955763
0.7784189
0.56351209
0.68648565
0.69512987
0.7201196
0.81507415
0.71065551
0.75346506
0.72959799
0.59406656
0.58542311
0.68832946
0.6671496
0.5721252
0.59129888
0.47944221
0.22883551
0.71225691
0.83128577
0.7687456
0.68060297
0.68473488
0.69986004
0.61796862
0.70124084
0.7171753
0.79637635
0.77579147
0.63676196
0.52224064
0.53603232
0.81974477
0.71705681
0.75946325
0.76472867
0.60783839
0.66823757
0.76422387
0.71975428
0.80048478
0.91465861
0.80664712
0.78236067
0.73279613
0.84041137
0.87818444
0.74416476
0.63755691
0.95225328
0.80315131
0.64860868
0.72415221
0.72715533
0.83440471
0.95464033
0.8389743
0.66965359
0.74657816
0.69892126
0.76841795
0.7479887
0.81926787
0.56320804
0.58169591
0.70176446
0.71866238
0.73814094
0.83059019
0.72162694
0.84013152
0.72950089
0.73226881
0.6503163
0.8726396
0.70932585
0.62931573
0.74733514
0.6884492
0.63668048
0.84525603
0.5835942
0.63556081
0.77807128
0.60624129
0.70296454
0.81045383
0.68274331
0.62588185
0.55283302
0.62373853
0.68289274
0.36736247
0.3319084
0.11067563
0.401458
0.64720428
0.72990412
0.64204454
0.3967987
0.60642034
0.81384647
0.061875734
0.53607768
0.78274709
0.7064147
0.82911241
0.75289851
0.73207659
0.81092513
0.72395062
0.77707738
0.83597004
0.75723624
0.48721081
0.77603579
0.72490489
0.71931791
0.74865508
0.63681036
0.72011596
0.78938186
0.74417466
0.73504025
0.66632742
0.7171523
0.71404642
0.72864813
0.72925007
0.72376734
0.67972487
0.88676
0.7331214
0.59679496
0.66687924
0.74755079
0.55753124
0.72051442
0.64424247
0.8181532
0.42056203
0.76813775
0.55609077
0.25014719
0.75861663
0.5636242
0.42059255
0.62478429
0.22178832
0.67311692
0.56966317
0.72141308
0.75984812
0.47453707
0.27545977
0.43654963
0.55168378
0.69593424
0.73840564
0.74346781
0.7054109
0.76730746
0.71772295
0.74803698
0.84731162
0.58877283
0.73942983
0.88167036
0.74018055
0.77048975
0.80336249
0.32208267
0.71848512
0.68837416
0.74687034
0.82340884
0.74138248
0.73276836
0.74452806
0.7497834
0.78082716
0.67790425
0.765481
0.77101326
0.69982195
0.69486302
0.73734176
0.67354524
0.78364021
0.78653449
0.90848631
0.8640343
0.31601569
0.50595039
0.3130171
0.76432335
0.8410157
0.6253345
0.44795689
0.71873373
0.77873999
0.83566707
0.70662886
0.64824396
0.73461479
0.78847754
0.78996855
0.76724267
0.73241138
0.7080999
0.71364951
0.64411265
0.73057705
0.6345396
0.44285691
0.671188
0.69258982
0.77341598
0.58081555
0.59029353
