stayhome_white_pooled_n
3365.0
8388.0
932.0
877.0
3192.0
120.0
900.0
6618.0
1529.0
1151.0
2071.0
467.0
941.0
618.0
750.0
2561.0
3037.0
402.0
328.0
1834.0
567.0
4982.0
2936.0
1239.0
3212.0
4163.0
1528.0
5629.0
948.0
1602.0
1324.0
109.0
348.0
805.0
4899.0
2939.0
27688.0
682.0
4991.0
1885.0
4674.0
3916.0
179.0
210.0
13845.0
703.0
1446.0
5075.0
17064.0
763.0
9221.0
7323.0
156.0
581.0
998.0
908.0
2120.0
3904.0
10524.0
100.0
3655.0
2020.0
6959.0
3378.0
541.0
206.0
1344.0
""
24.0
14885.0
52.0
""
64.0
25.0
5035.0
33.0
45.0
1605.0
1850.0
566.0
540.0
""
""
2472.0
65.0
43.0
""
47.0
114.0
439.0
""
139.0
184.0
46.0
""
37.0
340.0
4881.0
4941.0
1806.0
1111.0
285.0
354.0
137917.0
8205.0
2323.0
32681.0
6116.0
330.0
8570.0
3836.0
937.0
1038.0
2320.0
9832.0
2245.0
486.0
177.0
1504.0
386.0
1084.0
1104.0
1594.0
502.0
1064.0
1234.0
4417.0
3666.0
2189.0
910.0
320.0
594.0
901.0
5276.0
1110.0
691.0
5067.0
991.0
2452.0
987.0
1924.0
595.0
2549.0
419.0
765.0
3053.0
1223.0
228.0
979.0
251.0
441.0
565.0
1305.0
4137.0
806.0
668.0
2171.0
2160.0
382.0
385.0
423.0
419.0
1214.0
517.0
591.0
520.0
1302.0
1109.0
3395.0
322.0
17709.0
1186.0
760.0
6362.0
533.0
400.0
7148.0
690.0
856.0
611.0
2342.0
1088.0
8969.0
4264.0
233.0
924.0
37851.0
36.0
1655.0
10274.0
1463.0
572.0
38864.0
1354.0
10089.0
22215.0
1297.0
5854.0
1828.0
881.0
24937.0
4297.0
1994.0
1127.0
159803.0
4349.0
10563.0
864.0
3699.0
7336.0
368.0
227.0
10105.0
5953.0
5797.0
90726.0
16964.0
642.0
54312.0
50450.0
2129.0
57163.0
90783.0
9388.0
20621.0
12094.0
19487.0
13680.0
47591.0
9831.0
10343.0
108.0
2369.0
16966.0
22524.0
19796.0
4093.0
3305.0
257.0
11297.0
2812.0
32875.0
6604.0
3194.0
19837.0
645.0
36783.0
401.0
251.0
271.0
15238.0
4055.0
862.0
42.0
433.0
160.0
28.0
155.0
235.0
1689.0
17430.0
25.0
14736.0
588.0
1737.0
36127.0
2918.0
2931.0
240.0
103.0
657.0
""
248.0
45.0
39499.0
91.0
516.0
358.0
2615.0
17596.0
571.0
252.0
1460.0
8520.0
""
1244.0
1256.0
2407.0
1622.0
974.0
185.0
1123.0
363.0
462.0
760.0
6086.0
518.0
548.0
411.0
146.0
28.0
89.0
192.0
227.0
1663.0
417.0
10574.0
880.0
38592.0
41603.0
12187.0
9534.0
39174.0
16225.0
9380.0
7047.0
7095.0
25092.0
7855.0
5117.0
8954.0
1364.0
10506.0
1250.0
28919.0
53321.0
533.0
8495.0
6539.0
12504.0
9855.0
2723.0
977.0
500.0
38776.0
16444.0
3412.0
376.0
1132.0
727.0
306.0
574.0
429.0
731.0
968.0
8196.0
3628.0
43821.0
995.0
6257.0
2129.0
535.0
305.0
11312.0
22902.0
10185.0
1669.0
266.0
580.0
13721.0
12630.0
7300.0
27059.0
3706.0
4045.0
12498.0
1935.0
37428.0
9169.0
43820.0
20378.0
43047.0
23672.0
2747.0
9274.0
10574.0
9456.0
17561.0
25436.0
1894.0
1964.0
895.0
566.0
23933.0
1475.0
2439.0
1173.0
799.0
191.0
507.0
49.0
1392.0
871.0
2735.0
4731.0
845.0
800.0
5910.0
490.0
534.0
610.0
1742.0
1911.0
719.0
995.0
46.0
2828.0
298.0
5298.0
3808.0
322.0
9426.0
983.0
1266.0
10446.0
3320.0
66.0
8478.0
250.0
30503.0
1546.0
1648.0
7880.0
680.0
5662.0
566.0
837.0
844.0
1095.0
895.0
14694.0
741.0
276.0
3159.0
6604.0
284.0
130.0
2500.0
890.0
777.0
332.0
939.0
8341.0
4128.0
6256.0
1159.0
23104.0
1196.0
113.0
3517.0
2728.0
755.0
620.0
31011.0
1684.0
7664.0
92.0
1508.0
1423.0
1089.0
693.0
8401.0
7391.0
462.0
2740.0
655.0
625.0
393.0
242.0
229.0
1414.0
796.0
286.0
1821.0
1874.0
2242.0
365.0
310.0
4164.0
1373.0
909.0
225.0
318.0
1328.0
277.0
790.0
