kir_imm_pooled_pooled_n
""
20.0
35.0
27.0
""
""
35.0
""
""
""
""
21.0
56.0
25.0
""
""
""
""
""
""
160.0
""
""
""
""
377.0
6022.0
219.0
601.0
414.0
""
94.0
""
""
117.0
""
""
35.0
157.0
""
""
""
299.0
""
51.0
""
""
""
92.0
""
21.0
""
35.0
""
42.0
48.0
122.0
42.0
""
""
""
44.0
66.0
37.0
""
25.0
22.0
""
""
""
138.0
""
""
42.0
""
""
98.0
""
52.0
""
""
24.0
307.0
""
""
""
35.0
35.0
24013.0
""
""
104.0
""
""
4115.0
""
""
25.0
""
""
22.0
""
""
""
55.0
""
""
""
""
41.0
50.0
47.0
""
37.0
""
""
""
1579.0
87.0
139.0
31.0
2812.0
137.0
""
20.0
21.0
""
""
526.0
131.0
67.0
29.0
193.0
30.0
""
""
""
""
""
""
""
""
""
81.0
198.0
""
""
""
""
""
""
""
""
237.0
338.0
""
157.0
""
""
""
""
41.0
90.0
""
58.0
""
""
""
""
""
65.0
1370.0
40.0
488.0
21.0
""
404.0
58.0
""
""
24.0
""
""
33.0
74.0
""
30.0
""
""
""
""
24.0
63.0
23.0
212.0
""
46.0
""
""
""
""
46.0
""
270.0
20.0
22.0
77.0
""
67.0
30.0
27.0
31.0
""
""
""
83.0
""
73.0
25.0
1034.0
94.0
""
60.0
813.0
44.0
""
22.0
89.0
21.0
25.0
""
47.0
""
""
""
""
""
""
169.0
""
""
""
""
""
""
316.0
""
24.0
""
22.0
""
""
""
184.0
""
""
91.0
""
74.0
""
""
48.0
""
35.0
""
20.0
24.0
""
""
""
""
""
23.0
132.0
""
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
54.0
""
""
""
33.0
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
23.0
28.0
163.0
""
""
""
35.0
162.0
29.0
""
""
""
27.0
24.0
52.0
""
""
""
""
""
103.0
""
""
""
""
""
""
535.0
75.0
""
""
""
206.0
""
""
116.0
27.0
""
""
""
30.0
42.0
23.0
""
28.0
""
""
172.0
""
""
""
""
""
""
38.0
""
""
60.0
""
""
""
""
""
""
""
""
""
49.0
30.0
""
38.0
""
92.0
""
""
""
""
214.0
138.0
""
199.0
""
""
30.0
""
""
""
""
""
41.0
""
""
""
""
""
812.0
""
""
""
""
""
190.0
""
""
""
85.0
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
50.0
""
""
178.0
""
""
""
72.0
""
832.0
145.0
171.0
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
313.0
""
""
""
""
""
""
""
75.0
""
23.0
""
""
""
""
27.0
""
""
31.0
39.0
""
""
""
""
92.0
""
""
""
""
""
32.0
""
""
""
298.0
""
""
24.0
""
""
""
""
""
""
""
""
""
389.0
""
""
""
20.0
""
""
24.0
""
761.0
34.0
""
92.0
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
30.0
""
""
23.0
""
""
67.0
""
22.0
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
103.0
""
""
""
""
""
""
23.0
""
55.0
""
""
56.0
""
178.0
184.0
111.0
""
""
""
""
""
""
450.0
""
""
""
""
""
58.0
""
""
1255.0
""
150.0
57.0
""
30.0
57.0
""
""
21.0
712.0
74.0
27.0
""
126.0
""
""
""
79.0
62.0
""
""
57.0
20.0
34.0
58.0
252.0
43.0
""
75.0
""
59.0
265.0
23.0
28.0
""
""
""
""
108.0
241.0
304.0
35.0
49.0
96.0
33.0
25.0
37.0
170.0
""
46.0
49.0
39.0
80.0
200.0
38.0
1016.0
1600.0
85.0
31.0
168.0
81.0
219.0
31.0
351.0
28.0
428.0
929.0
""
6398.0
3438.0
52.0
131.0
""
32.0
132.0
116.0
42.0
678.0
244.0
141.0
2173.0
""
2403.0
126.0
1566.0
289.0
4541.0
""
1914.0
913.0
3723.0
1788.0
""
""
132.0
21.0
21.0
""
""
41.0
62.0
""
276.0
38.0
121.0
63.0
21.0
""
64.0
20.0
55.0
""
23.0
""
126.0
22.0
315.0
20.0
""
63.0
20.0
30.0
37.0
22.0
508.0
41.0
43.0
""
57.0
102.0
280.0
""
881.0
""
""
102.0
26.0
97.0
140.0
""
""
2026.0
21.0
53.0
33.0
26.0
""
117.0
""
137.0
44.0
""
99.0
52.0
3452.0
28.0
23.0
""
26.0
""
""
353.0
""
20.0
167.0
191.0
64.0
53.0
""
51.0
44.0
121.0
665.0
3624.0
23.0
""
458.0
38.0
36.0
29.0
""
44.0
27.0
43.0
95.0
""
""
36.0
71.0
""
""
21.0
44.0
631.0
20.0
27.0
""
""
42.0
43.0
""
2257.0
""
""
41.0
33.0
""
""
70.0
""
32.0
""
""
""
36.0
""
35.0
44.0
""
""
""
""
29.0
25.0
40.0
""
25.0
79.0
""
228.0
76.0
""
22.0
""
49.0
""
1348.0
""
""
""
81.0
""
43.0
166.0
123.0
69.0
""
118.0
38.0
""
""
25.0
""
22.0
""
""
302.0
36.0
""
68.0
76.0
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
79.0
39.0
""
""
""
""
36.0
364.0
141.0
""
""
""
""
132.0
""
""
""
26.0
""
20.0
23.0
49.0
""
""
31.0
""
""
25.0
71.0
""
""
""
""
""
""
""
22.0
""
21.0
""
""
""
""
""
89.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
26.0
20.0
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
153.0
75.0
""
""
37.0
""
45.0
""
""
80.0
""
""
44.0
""
245.0
""
61.0
""
""
""
""
""
""
""
""
""
43.0
""
""
219.0
""
""
""
""
""
""
21.0
""
809.0
80.0
120.0
87.0
""
24.0
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
73.0
45.0
""
134.0
""
188.0
""
""
""
""
""
""
272.0
""
""
""
1368.0
26.0
""
""
""
""
""
""
""
""
24.0
30.0
""
""
""
""
""
""
""
392.0
""
""
""
""
""
""
153.0
""
""
""
""
""
""
""
80.0
66.0
""
""
""
""
""
""
""
23.0
61.0
""
""
""
""
""
""
78.0
""
25.0
""
""
""
""
""
""
30.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
100.0
29.0
""
""
""
""
""
""
""
""
41.0
""
""
38.0
""
""
""
""
""
25.0
""
""
74.0
""
76.0
""
""
26.0
649.0
""
""
""
""
""
""
""
""
""
""
""
108.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
399.0
37.0
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
22.0
361.0
25.0
63.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
69.0
5530.0
49.0
82.0
""
""
36.0
25.0
""
50.0
""
40.0
""
""
1027.0
""
126.0
43.0
41.0
63.0
59.0
99.0
717.0
167.0
409.0
152.0
22.0
770.0
5680.0
1309.0
1585.0
100.0
398.0
4716.0
410.0
5277.0
258.0
1339.0
5145.0
2020.0
2024.0
928.0
3293.0
81.0
1406.0
331.0
3428.0
177.0
1408.0
""
270.0
""
""
168.0
""
812.0
125.0
45.0
""
""
39.0
267.0
31.0
32.0
146.0
36.0
""
271.0
""
20.0
55.0
193.0
89.0
21.0
171.0
""
30.0
""
""
""
118.0
509.0
44.0
11162.0
319.0
81.0
91.0
152.0
75.0
49.0
130.0
93.0
48.0
57.0
714.0
1107.0
28.0
71.0
50.0
62.0
59.0
""
49.0
227.0
23387.0
24.0
50.0
55.0
1803.0
98.0
7972.0
8765.0
237.0
411.0
801.0
111.0
1120.0
47.0
95.0
63.0
252.0
22272.0
142.0
2494.0
1906.0
114.0
245.0
282.0
37.0
""
47.0
83.0
4954.0
153.0
59.0
171.0
269.0
44.0
33.0
94.0
4882.0
22.0
27.0
126.0
23.0
""
""
""
""
29.0
""
""
50.0
200.0
111.0
96.0
""
""
50.0
""
189.0
53.0
""
""
""
51.0
""
139.0
987.0
21.0
""
98.0
31.0
37.0
338.0
23.0
334.0
""
157.0
""
""
""
""
528.0
""
106.0
37.0
79.0
""
46.0
""
78.0
""
101.0
""
72.0
31.0
50.0
20.0
""
""
""
1370.0
""
24.0
53.0
63.0
140.0
""
351.0
231.0
""
27.0
""
""
""
101.0
""
82.0
36.0
65.0
32.0
102.0
29.0
41.0
""
50.0
""
41.0
""
""
""
160.0
""
1276.0
""
""
30.0
159.0
""
47.0
21.0
""
""
""
""
""
""
""
""
46.0
104.0
""
""
""
""
""
""
""
""
119.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
111.0
""
""
""
77.0
""
50.0
57.0
27.0
""
""
334.0
""
27.0
89.0
146.0
22.0
36.0
""
""
2775.0
""
44.0
141.0
59.0
90.0
""
1375.0
26.0
""
92.0
301.0
25.0
769.0
57.0
""
""
""
21.0
""
""
30.0
""
35.0
34.0
330.0
25.0
88.0
29.0
419.0
442.0
27.0
202.0
40.0
190.0
""
""
76.0
""
591.0
""
""
39.0
""
23.0
""
""
25.0
""
106.0
25.0
""
77.0
""
35.0
31.0
37.0
28.0
222.0
546.0
161.0
25.0
23.0
""
""
118.0
26.0
52.0
27.0
116.0
""
""
""
""
""
""
""
20.0
31.0
182.0
29.0
33.0
""
""
388.0
""
580.0
""
""
46.0
42.0
23.0
""
""
74.0
22.0
51.0
""
""
""
""
""
""
96.0
""
""
92.0
23.0
""
""
20.0
21.0
42.0
""
""
""
""
""
""
28.0
""
62.0
""
""
27.0
1479.0
24.0
36.0
36.0
""
76.0
27.0
34.0
36.0
""
""
74.0
21.0
""
52.0
56.0
""
880.0
73.0
68.0
""
""
21.0
""
144.0
742.0
38.0
59.0
65.0
""
""
106.0
90.0
""
""
""
65.0
215.0
36.0
87.0
80.0
""
422.0
36.0
92.0
73.0
747.0
23.0
1879.0
114.0
""
22.0
172.0
22.0
""
44.0
1275.0
""
146.0
102.0
1254.0
24.0
94.0
""
754.0
55.0
53.0
1285.0
115.0
91.0
""
44.0
153.0
732.0
28.0
42.0
20.0
60.0
65.0
291.0
420.0
1172.0
23.0
332.0
38.0
""
105.0
""
""
25.0
68.0
27.0
""
204.0
801.0
33.0
191.0
870.0
274.0
74.0
35.0
81.0
21.0
312.0
1778.0
21.0
644.0
63.0
39.0
3441.0
75.0
""
77.0
33.0
29.0
""
30.0
33.0
25.0
36.0
24.0
95.0
46.0
186.0
20.0
463.0
179.0
294.0
169.0
2430.0
145.0
""
126.0
""
108.0
""
""
111.0
307.0
""
342.0
22.0
""
""
""
32.0
""
""
168.0
20.0
""
88.0
22.0
451.0
45.0
""
170.0
""
39.0
26.0
32.0
""
252.0
""
""
""
21.0
30.0
36.0
79.0
504.0
""
256.0
125.0
""
""
123.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
23.0
""
""
""
""
32.0
""
""
192.0
""
""
123.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
30.0
""
""
57.0
49.0
""
""
""
24.0
25.0
""
""
""
""
29.0
""
22.0
823.0
""
""
20.0
""
""
""
25.0
21.0
""
""
""
""
47.0
315.0
""
""
""
43.0
""
""
""
""
""
""
""
25.0
""
302.0
""
""
""
""
""
""
""
""
""
51.0
""
""
70.0
""
""
424.0
""
""
""
""
""
""
""
47.0
""
40.0
44.0
228.0
""
""
44.0
754.0
""
""
99.0
122.0
28.0
""
""
""
""
""
68.0
""
""
""
194.0
81.0
33.0
73.0
158.0
33.0
""
""
82.0
52.0
46.0
22.0
104.0
""
26.0
1091.0
5395.0
""
""
24.0
78.0
712.0
276.0
28.0
""
""
79.0
""
53.0
65.0
48.0
""
3239.0
""
""
""
51.0
37.0
60.0
""
""
30.0
""
""
1687.0
""
37.0
150.0
32.0
""
79.0
414.0
""
37.0
""
""
20.0
23.0
8320.0
20.0
102.0
""
1247.0
""
""
43.0
""
""
34.0
659.0
""
219.0
7766.0
60.0
31.0
25.0
""
""
20.0
""
2551.0
""
""
41.0
86.0
662.0
""
37.0
""
""
48.0
58.0
94.0
178.0
""
275.0
125.0
""
""
34.0
""
40.0
17261.0
55.0
""
20.0
200.0
""
65.0
4559.0
37.0
53.0
56.0
51.0
""
57.0
37.0
83.0
60.0
""
""
""
20.0
""
532.0
""
74.0
238.0
24.0
""
133.0
32.0
""
""
78.0
""
""
""
65.0
""
36.0
67.0
71.0
""
""
28.0
""
82.0
34.0
""
""
""
""
376.0
""
""
426.0
""
""
""
""
""
96.0
659.0
61.0
""
455.0
45.0
""
""
23.0
655.0
147.0
""
""
71.0
75.0
""
36.0
906.0
37.0
""
66.0
41.0
""
129.0
75.0
106.0
64.0
413.0
138.0
""
171.0
53.0
""
""
102.0
""
""
""
113.0
""
52.0
""
""
""
136.0
""
""
28.0
""
""
""
305.0
""
640.0
20.0
""
""
31.0
""
4546.0
343.0
""
37.0
""
101.0
346.0
2166.0
""
""
32.0
""
114.0
476.0
62.0
142.0
64.0
57.0
62.0
42.0
2057.0
82.0
""
318.0
32.0
137.0
689.0
85.0
51.0
86.0
42.0
36.0
""
41.0
54.0
""
68.0
208.0
""
""
545.0
""
""
""
""
28.0
""
""
26.0
""
""
""
1996.0
""
36.0
""
25.0
44.0
30.0
877.0
26.0
128.0
""
343.0
56.0
32.0
26.0
260.0
""
88.0
22.0
26.0
32.0
53.0
53.0
77.0
71.0
48.0
""
128.0
""
""
""
""
1014.0
38.0
""
46.0
""
""
""
""
""
29.0
27.0
""
""
""
667.0
""
""
34.0
""
""
26.0
""
6512.0
87.0
""
22.0
""
52.0
""
36.0
""
""
""
""
""
74.0
550.0
""
""
22.0
109.0
""
31.0
""
""
""
671.0
""
""
""
""
""
""
93.0
""
""
""
""
""
""
""
""
24.0
27.0
""
107.0
1558.0
""
""
""
90.0
""
68.0
""
""
""
""
""
200.0
276.0
""
""
23.0
36.0
26.0
""
""
""
273.0
740.0
""
""
41.0
375.0
64.0
""
38.0
""
203.0
82.0
""
36.0
""
359.0
60.0
38.0
""
53.0
127.0
58.0
""
480.0
487.0
""
46.0
35.0
81.0
""
186.0
78.0
20.0
21.0
88.0
1638.0
""
23.0
31.0
93.0
""
367.0
147.0
78.0
886.0
""
147.0
78.0
""
291.0
""
195.0
76.0
207.0
21.0
5725.0
741.0
34.0
""
103.0
""
67.0
55.0
25.0
""
2444.0
""
229.0
""
1750.0
621.0
50.0
564.0
""
156.0
418.0
52.0
824.0
""
53.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
28.0
""
34.0
91.0
""
""
""
""
35.0
""
""
20.0
""
""
51.0
""
""
""
23.0
""
""
""
""
28.0
47.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
21.0
""
26.0
""
262.0
""
22.0
47.0
38.0
20.0
59.0
20.0
559.0
89.0
25.0
28.0
35.0
123.0
""
87.0
""
27.0
26.0
25.0
30.0
""
20.0
95.0
30.0
250.0
""
110.0
""
""
22.0
109.0
209.0
26.0
""
""
1892.0
51.0
37.0
35.0
229.0
139.0
""
32.0
36.0
94.0
""
248.0
""
168.0
""
57.0
69.0
""
20.0
227.0
""
""
""
""
124.0
""
100.0
461.0
42.0
25.0
209.0
104.0
20.0
""
31.0
""
""
""
""
""
""
""
131.0
""
61.0
""
21.0
""
29.0
""
30.0
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
