hs_black_female_p75_se
0.12162244
0.067763112
0.089224331
0.1499462
""
0.11270718
0.084501229
0.054720044
0.046065308
""
0.1323756
0.085775383
0.078499652
""
""
0.091269717
0.049786486
0.12362334
0.20239018
0.09877529
0.61296898
""
0.055954508
0.055276424
""
0.053669937
0.12196334
0.05300184
""
""
0.21938643
0.12794392
0.12428502
0.091199107
0.056162775
""
0.013231172
""
0.091993786
0.14666706
0.033257861
0.082532443
0.10878634
0.038929559
0.017076692
0.075092159
""
""
0.023589764
0.10615288
0.021726361
0.066724859
0.18272193
0.1474511
0.10545436
0.1304885
0.049725994
0.11090235
0.046868283
0.1084665
0.064112425
0.095113039
0.032380003
0.13166098
0.061949622
0.15399015
""
""
""
0.034160078
""
""
""
""
0.035287328
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05522228
""
""
""
""
""
0.022378262
""
""
0.032796152
0.12656263
""
""
0.037474953
0.11009612
0.12313684
""
""
""
0.082373977
""
""
0.1746795
0.12123214
""
""
""
0.097748682
0.096078314
0.058181986
""
0.055650316
0.10609024
0.14252397
0.084674872
0.078004189
0.044014011
""
""
0.15848474
""
""
0.085011557
0.095468521
0.09968546
""
""
0.19280837
0.031832654
""
0.10283666
""
0.11026786
0.20711255
0.15478683
""
0.12475227
""
""
0.064502053
0.055665407
0.24682748
""
0.16023244
""
0.049105134
""
0.054917961
""
0.25842994
""
""
""
0.022445731
""
0.094825782
0.11261446
""
""
0.10370702
""
""
""
0.064746909
""
0.045618597
0.1015286
0.11535798
""
0.01435591
""
""
""
""
""
0.015066933
""
""
0.036191233
""
""
0.079587922
""
0.035050198
0.034736127
""
""
0.0069907638
0.074849293
0.078821138
""
""
0.062169328
""
""
0.066767097
""
""
0.022965772
0.033952262
""
0.014705637
0.013290481
""
0.013792727
0.015867673
0.030560968
0.03133313
""
0.03370795
0.068260297
0.020285536
0.045845896
""
""
""
0.019158956
0.074625127
0.047101256
""
""
""
0.11982895
""
0.03139801
0.082568966
""
0.061034556
""
0.022216458
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021163482
""
0.041261926
""
""
0.022433696
""
""
""
""
""
""
""
""
0.062294316
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014877492
0.017748808
""
0.071193121
0.019605579
0.061865628
0.11531789
""
0.048960444
0.013435499
0.050273411
0.011161218
0.028691402
0.12847459
0.069697782
