somecoll_other_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083200708
""
""
""
""
""
""
""
0.053738028
""
""
""
0.0954023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042570364
""
""
""
""
0.068583526
""
""
""
""
""
""
""
""
0.10588153
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099650577
""
""
""
""
""
0.026911076
""
""
0.048654161
""
""
""
""
""
""
""
0.10156854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083026446
""
""
""
""
""
0.08079315
""
""
""
""
""
""
""
""
""
0.0215027
""
""
0.066967636
""
""
0.026848948
""
0.086757235
0.045438752
""
0.084640935
""
""
0.045112811
0.066105716
""
""
0.011899939
""
0.049299125
""
""
0.082069151
""
""
0.046552848
0.094391413
""
0.018761378
0.059939399
""
0.031452719
0.023781145
""
0.024312694
0.01840171
0.032723211
0.044047315
0.074403137
0.027258189
0.054150969
0.020209247
0.0636402
0.089082167
""
""
0.036135022
0.053637676
0.048700791
0.083980761
""
""
0.072890252
""
0.043922156
0.06499356
""
0.06338387
""
0.040411089
""
""
""
0.076302573
""
""
""
""
""
""
""
""
""
0.053803775
""
0.041581132
""
""
0.036809497
""
""
""
""
""
""
""
""
0.055867355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10103742
""
0.053830232
0.057139881
""
""
0.048286006
0.094075516
""
""
""
0.075596161
0.11004929
0.07900504
""
""
0.082325757
""
0.074490674
0.03782871
""
""
""
0.10596112
""
""
""
""
0.056316674
0.090542823
""
""
""
""
""
""
""
""
""
""
""
0.039953332
""
""
""
""
""
""
0.10686453
0.099765427
""
""
""
0.10754352
""
""
0.047079057
""
""
0.066267371
""
0.04620178
0.11512694
0.05335113
0.10595316
0.054094132
0.080796681
""
""
""
""
0.09661556
0.07307186
""
""
""
""
0.1012492
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10197541
""
""
""
""
""
0.083883204
""
0.06169175
""
""
""
""
""
""
""
""
""
""
0.059544437
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068765841
""
""
""
""
""
""
0.041695386
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092155315
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082463093
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029755192
0.011736659
0.057177912
0.034917213
0.070825629
""
""
""
""
""
""
""
""
""
""
""
""
0.089623712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080451474
