kir_imm_other_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13881724
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096209928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058491554
""
""
""
""
0.11873145
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13307355
""
""
""
""
""
0.035872757
""
""
0.063842304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026773835
""
""
""
""
""
0.044489667
""
""
0.060647819
""
""
""
""
0.059693851
""
""
""
0.012198112
""
0.10737333
""
""
""
""
""
0.051973231
""
""
0.023073673
0.10393471
""
0.034864891
0.027802205
""
0.0307568
0.019797696
0.039952524
0.043474998
""
0.036813263
0.08781299
0.03045832
0.085903749
""
""
""
0.04331094
0.067668252
0.05621339
""
""
""
0.10085488
""
0.058006003
0.092625275
""
0.087105125
""
0.079687648
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11877231
""
""
""
""
0.053517569
""
""
""
""
""
""
""
""
0.11795808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055870477
0.07860142
""
""
0.068965621
""
""
""
""
0.10794779
""
0.10892367
""
""
""
""
0.061930332
0.031154931
""
""
""
""
""
""
""
""
0.048166923
0.090431899
""
""
""
""
""
""
""
""
""
""
""
0.04832156
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029912025
""
""
0.065428704
""
0.040020097
0.091279574
0.052905343
""
0.066316485
""
""
""
""
""
""
0.073015206
""
""
""
""
0.089391746
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10052618
""
0.10326721
""
""
""
""
""
""
""
""
""
""
0.057917308
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092255428
""
""
""
""
""
""
0.062195238
""
""
""
""
""
""
""
""
0.1045333
""
""
""
""
""
""
""
""
""
""
""
""
0.081121646
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088795826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082975991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062635288
0.022849835
""
0.071298748
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026832705
""
""
""
""
""
0.063487664
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083240807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
