comcoll_pooled_pooled_p10
0.14247918
0.1116768
0.18531346
0.15383889
0.19327323
0.14806114
0.16707292
0.1313418
0.1931235
0.17331278
0.12634715
0.19037172
0.24384083
0.19044431
0.16126041
0.23861428
0.18059918
0.22602503
0.23931743
0.13453206
0.20510966
0.18508415
0.23773877
0.16500019
0.23309864
0.21800829
0.21770032
0.19487247
0.20035164
0.20623186
0.18574724
0.19638307
0.18990143
0.20232242
0.2006692
0.1800129
0.18529169
0.21027659
0.17096704
0.2813558
0.22132365
0.1974227
0.23389705
0.16589531
0.2574321
0.16901059
0.21742393
0.10501467
0.19517244
0.15942433
0.15263961
0.17289038
0.16004808
0.061641224
0.22351144
0.15243804
0.14780457
0.15195504
0.074636221
0.18061267
0.1749624
0.18269333
0.1538955
0.16253045
0.1797536
0.17777404
0.2216647
0.26519814
0.21130142
0.16040598
0.19930975
0.21186224
0.16579106
0.16412635
0.13563907
0.12987158
0.15232588
0.13916172
0.18706623
0.14566608
0.14856091
0.18261647
0.16041096
0.12639309
0.16626549
0.10554089
0.10431111
0.14192088
0.15579365
0.14880623
0.12789597
0.09746477
0.12749508
0.1449611
0.11375596
0.092696086
0.12921156
0.1063447
0.21266636
0.16158228
0.21784888
0.32134873
0.25939575
0.24254657
0.28069121
0.25753221
0.23335694
0.16327541
0.17609186
0.16479647
0.26191351
0.15345182
0.19669476
0.20598722
0.2030763
0.18714714
0.17942151
0.103496
0.20519133
0.16611247
0.1590829
0.15641098
0.20561498
0.16176668
0.15842058
0.17738847
0.16275698
0.19344598
0.10778642
0.11788756
0.23073643
0.13106419
0.17364667
0.15382133
0.14036326
0.14682449
0.13580278
0.17183089
0.12339101
0.20728016
0.24511334
0.1372858
0.15533325
0.19231503
0.15513113
0.17271855
0.17397478
0.16978633
0.19750813
0.2010888
0.14612316
0.18134381
0.1757964
0.13161696
0.19633324
0.18629453
0.23502998
0.12961288
0.16062394
0.23061955
0.1986012
0.20712394
0.11541212
0.17183205
0.20139237
0.2727738
0.26542002
0.23375522
0.15762261
0.16466495
0.19825588
0.20948942
0.1268841
0.21071593
0.13125454
0.22509301
0.15355501
0.16508961
0.166262
0.17624916
0.1976268
0.17579062
0.16535214
0.19750385
0.10787418
0.18382978
0.20123738
0.19275257
0.19398159
0.12097679
0.21438543
0.13026187
0.17851801
0.13930567
0.21384379
0.17257267
0.17984483
0.22002561
0.16456766
0.19716923
0.17702881
0.090944245
0.13639389
0.16776918
0.15740183
0.17747876
0.16783957
0.10525122
0.15885372
0.1546441
0.15734138
0.17937198
0.28225902
0.24409452
0.23962431
0.16985208
0.2114681
0.22829406
0.18819168
0.15977691
0.222859
0.26455921
0.15843044
0.20852321
0.1705817
0.13569561
0.24959855
0.26178181
0.34135723
0.22434054
0.24658377
0.1841352
0.18555975
0.21087418
0.25583491
0.18787864
0.18783535
0.21706489
