kir_26_pooled_pooled_n
5158.0
12001.0
2238.0
1513.0
4038.0
877.0
2128.0
10905.0
3318.0
1641.0
3026.0
1159.0
2453.0
919.0
1072.0
4295.0
4508.0
1134.0
724.0
2949.0
1021.0
6101.0
5258.0
4439.0
4392.0
6365.0
3030.0
8270.0
1378.0
2124.0
2035.0
944.0
1303.0
1599.0
8506.0
3908.0
56513.0
972.0
6706.0
3040.0
7914.0
5489.0
1260.0
1838.0
22786.0
1925.0
1923.0
6674.0
34407.0
1640.0
22257.0
9930.0
977.0
1587.0
2330.0
1589.0
4918.0
5272.0
13266.0
952.0
7055.0
3472.0
13154.0
4820.0
1168.0
999.0
1772.0
124.0
136.0
25894.0
687.0
48.0
88.0
169.0
8601.0
63.0
109.0
2773.0
3011.0
1053.0
1157.0
387.0
80.0
3982.0
460.0
314.0
311.0
95.0
334.0
812.0
24.0
305.0
394.0
102.0
21.0
335.0
2601.0
10772.0
9502.0
3380.0
2543.0
651.0
938.0
236230.0
13491.0
6301.0
65775.0
13303.0
3978.0
12486.0
13758.0
1814.0
1853.0
2886.0
14049.0
2784.0
990.0
347.0
2053.0
1335.0
1811.0
1406.0
2019.0
688.0
1973.0
1795.0
6282.0
5133.0
5321.0
1622.0
666.0
1557.0
1619.0
7069.0
1437.0
917.0
7345.0
1259.0
3277.0
1983.0
2739.0
1165.0
3292.0
689.0
1265.0
8159.0
1982.0
471.0
1313.0
918.0
914.0
970.0
1812.0
5810.0
1070.0
937.0
4001.0
5025.0
936.0
549.0
832.0
744.0
2597.0
742.0
2274.0
730.0
2016.0
1607.0
4719.0
549.0
34086.0
1502.0
2317.0
7947.0
816.0
549.0
11190.0
1256.0
1270.0
821.0
4314.0
1407.0
12913.0
5635.0
594.0
1525.0
108327.0
89.0
2539.0
16163.0
2452.0
1371.0
79670.0
2367.0
13840.0
70352.0
2397.0
9066.0
19489.0
1409.0
64179.0
12255.0
3440.0
2247.0
664967.0
12412.0
15137.0
1383.0
6621.0
21662.0
658.0
361.0
35520.0
10597.0
7977.0
202367.0
24081.0
1037.0
144362.0
103235.0
5995.0
165797.0
214176.0
43040.0
54219.0
19134.0
53295.0
30464.0
124299.0
20964.0
14857.0
153.0
3641.0
41482.0
34893.0
44016.0
8565.0
5320.0
476.0
35047.0
4214.0
68386.0
13895.0
6565.0
37495.0
1457.0
54724.0
613.0
354.0
534.0
20769.0
5375.0
1265.0
73.0
574.0
449.0
127.0
306.0
293.0
2496.0
45287.0
47.0
18081.0
1050.0
2239.0
54705.0
3966.0
4189.0
319.0
191.0
840.0
20.0
574.0
69.0
52586.0
135.0
704.0
640.0
3740.0
22177.0
1333.0
391.0
2017.0
11734.0
21.0
1698.0
2048.0
3399.0
2927.0
2065.0
255.0
1443.0
458.0
668.0
1387.0
12659.0
692.0
1222.0
617.0
309.0
34.0
148.0
251.0
335.0
2153.0
537.0
17978.0
1085.0
58896.0
61187.0
14158.0
11508.0
56325.0
21088.0
10710.0
9046.0
11908.0
40460.0
11984.0
40979.0
15725.0
2002.0
15703.0
1967.0
41825.0
127925.0
928.0
11571.0
9016.0
17705.0
16271.0
4625.0
1937.0
765.0
73402.0
27540.0
5120.0
618.0
4055.0
1110.0
568.0
924.0
812.0
1534.0
2937.0
11758.0
6454.0
85639.0
1415.0
9210.0
3618.0
1140.0
448.0
17929.0
35416.0
17865.0
2726.0
456.0
1315.0
21402.0
20447.0
9849.0
173563.0
6398.0
5594.0
18329.0
3705.0
84717.0
21044.0
82820.0
29236.0
63988.0
42017.0
5115.0
12000.0
19366.0
12669.0
23973.0
39478.0
3070.0
2968.0
1469.0
956.0
36819.0
2141.0
3532.0
1751.0
1441.0
405.0
864.0
170.0
3308.0
1217.0
4204.0
7037.0
1712.0
1240.0
13766.0
870.0
790.0
1473.0
2530.0
3731.0
2103.0
1823.0
177.0
4513.0
694.0
8031.0
4684.0
644.0
21343.0
2760.0
1863.0
13292.0
7043.0
241.0
28851.0
544.0
49196.0
2950.0
3236.0
11144.0
1323.0
8718.0
1035.0
2029.0
1098.0
1402.0
2016.0
62372.0
1372.0
878.0
9671.0
10950.0
874.0
219.0
3588.0
1708.0
1638.0
769.0
1265.0
11333.0
6314.0
7817.0
1653.0
65150.0
1613.0
198.0
6450.0
3977.0
1641.0
1339.0
53026.0
2374.0
12340.0
679.0
2191.0
2257.0
1729.0
1058.0
13784.0
12800.0
944.0
3953.0
1113.0
1054.0
1200.0
631.0
567.0
2347.0
1427.0
574.0
3838.0
2650.0
6984.0
670.0
676.0
8186.0
1773.0
1957.0
558.0
991.0
1906.0
594.0
1701.0
444.0
2070.0
2040.0
477.0
1440.0
3113.0
19619.0
5884.0
2717.0
897.0
7681.0
2260.0
1942.0
1501.0
1190.0
3245.0
557.0
1692.0
134.0
685.0
530.0
20669.0
6838.0
216.0
1237.0
698.0
5864.0
1959.0
352.0
2485.0
468.0
155.0
1269.0
467.0
753.0
790.0
3737.0
3321.0
2391.0
537.0
513.0
5617.0
757.0
847.0
1093.0
2426.0
5696.0
5425.0
3220.0
522.0
1816.0
2366.0
209.0
258.0
1509.0
8166.0
518.0
897.0
778.0
2205.0
8757.0
71991.0
3115.0
9122.0
27096.0
221.0
8468.0
794.0
738.0
5508.0
404.0
568.0
3102.0
10682.0
660.0
239.0
34.0
13878.0
822.0
2742.0
72.0
583.0
222.0
3079.0
1436.0
1175.0
1934.0
1522.0
1194.0
2781.0
2434.0
9809.0
2563.0
748.0
206.0
452.0
2745.0
2434.0
3797.0
573.0
840.0
2428.0
966.0
857.0
375.0
7235.0
368.0
1148.0
5791.0
727.0
1292.0
4661.0
426.0
3010.0
262.0
1495.0
1256.0
12416.0
2902.0
1433.0
1330.0
3404.0
4038.0
376856.0
1663.0
913.0
7466.0
1585.0
2002.0
81537.0
1684.0
571.0
3303.0
1705.0
1420.0
3182.0
2963.0
396.0
1257.0
4175.0
658.0
1873.0
283.0
469.0
5072.0
2702.0
3731.0
1031.0
3408.0
2177.0
2144.0
869.0
41401.0
9663.0
6900.0
4559.0
57807.0
10547.0
1199.0
3435.0
3706.0
2686.0
2283.0
25124.0
11614.0
10367.0
4643.0
23050.0
3883.0
1239.0
1295.0
1292.0
1220.0
1567.0
2811.0
2611.0
3198.0
1252.0
5152.0
15956.0
1770.0
1476.0
1256.0
251.0
594.0
525.0
2819.0
1487.0
13526.0
26918.0
2115.0
16120.0
596.0
462.0
1744.0
482.0
4559.0
12066.0
1309.0
7229.0
1202.0
1764.0
1434.0
1164.0
1220.0
5792.0
50030.0
5007.0
24582.0
3726.0
2823.0
30417.0
6352.0
904.0
1380.0
4679.0
1392.0
1856.0
3521.0
9151.0
2486.0
3003.0
850.0
2626.0
4779.0
2354.0
4048.0
8785.0
3582.0
16708.0
2332.0
7397.0
1655.0
2232.0
1940.0
2727.0
6189.0
2646.0
17204.0
5937.0
3334.0
10575.0
4093.0
7773.0
3698.0
3718.0
3083.0
1810.0
2713.0
2474.0
11516.0
3329.0
6705.0
3280.0
46542.0
9747.0
3845.0
11035.0
73806.0
4575.0
889.0
3490.0
7136.0
3090.0
6811.0
1434.0
4326.0
653.0
1637.0
2107.0
1461.0
1695.0
1038.0
15099.0
2598.0
1173.0
3045.0
2358.0
2494.0
1687.0
22861.0
1957.0
4056.0
1654.0
2597.0
2678.0
1582.0
886.0
10492.0
1578.0
686.0
14591.0
1411.0
8780.0
3160.0
839.0
5663.0
2360.0
6488.0
2643.0
2387.0
3019.0
785.0
431.0
1243.0
1186.0
626.0
2383.0
11060.0
2506.0
2277.0
2000.0
2124.0
1435.0
1074.0
2250.0
1549.0
1838.0
4231.0
1313.0
1310.0
1024.0
1743.0
1649.0
4766.0
1601.0
4496.0
749.0
746.0
1827.0
4096.0
1454.0
8011.0
1090.0
2065.0
1660.0
1023.0
718.0
1025.0
1186.0
