hours_wk_other_pooled_p50
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.707401
""
""
""
""
""
""
""
31.002775
""
""
""
32.871777
""
35.109879
""
""
""
""
""
""
""
22.006189
""
""
""
""
""
""
""
""
""
""
27.292547
""
""
""
""
29.546717
""
""
""
""
""
""
""
""
30.498417
""
""
""
""
""
""
""
""
""
""
""
""
""
32.214958
""
""
""
""
""
29.235666
""
""
28.656157
""
""
30.914762
""
""
""
""
38.89587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.69681
""
""
""
""
""
28.524601
""
""
""
""
""
32.012436
""
""
""
29.45595
""
""
29.832554
""
""
29.791876
""
27.999121
27.09049
""
31.475981
""
""
24.352499
""
""
""
30.232683
""
30.692448
""
""
28.032896
""
""
29.922005
25.182308
20.479969
28.204811
31.221972
""
28.969345
27.570625
""
28.563173
29.498636
29.219881
27.255474
28.155699
29.566208
33.06398
31.926687
30.004036
24.630428
""
""
28.81542
29.383402
26.9629
30.144138
""
""
28.314829
""
29.528757
29.420286
32.960804
31.431753
""
32.403244
""
""
""
30.110985
""
""
""
""
""
""
""
""
""
29.935411
""
30.574425
""
""
27.885319
""
""
""
""
""
""
""
""
26.775595
""
""
""
""
30.486834
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.614571
""
30.392117
29.084627
""
""
31.572874
27.848522
""
""
29.384176
31.248703
35.6838
32.455421
""
""
31.797249
""
29.087505
32.195557
""
""
""
25.757597
""
""
""
""
29.215961
27.186319
""
""
""
""
""
""
""
""
""
""
""
31.811008
""
""
""
""
""
""
31.152317
""
""
""
""
36.394279
""
""
33.448647
""
""
31.294783
""
30.331568
27.085918
32.796944
38.473972
31.966562
29.803938
""
""
28.989799
25.25425
27.742441
25.560266
""
""
""
""
28.074654
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.71759
""
""
""
""
""
31.756594
""
34.325138
""
""
""
""
""
""
""
""
""
""
31.151918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.79509
""
""
""
""
""
""
30.058657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.725655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.802643
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.278543
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.572277
30.939106
34.946987
29.729904
28.041094
""
""
""
""
""
""
""
""
""
""
""
""
29.277313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.469826
""
""
""
""
""
29.687946
""
""
""
""
""
31.22015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
