kfr_other_male_p75_se
0.050908759
0.039454862
""
""
0.10368853
""
""
0.046367362
""
""
""
""
""
""
""
0.04542901
0.07102254
""
""
""
""
0.07086885
0.046071813
0.098943964
0.072327793
0.066081107
0.1508593
0.063528329
""
""
""
""
""
""
0.050998561
0.072612531
0.024723969
""
0.080041319
0.050061639
0.052116152
0.059663821
""
""
0.020984156
""
""
0.06367778
0.031781834
""
0.035016496
0.049016122
""
""
""
""
0.084498845
0.088433541
0.041811422
""
0.068563573
""
0.05104081
0.073845878
""
""
""
""
""
0.013702236
0.090650104
""
""
""
0.022128742
""
""
0.031238699
0.05318021
0.0558169
0.066233508
""
""
0.037044551
0.081588231
""
""
""
0.098875664
0.061986156
""
""
""
""
""
""
0.082804479
0.024994284
0.038085818
0.067050807
""
""
""
0.0075270794
0.037074085
0.049640968
0.013776027
0.041783571
""
0.040474363
0.03691094
""
""
0.084675111
0.035282183
0.087770626
""
""
""
""
""
""
""
""
""
""
0.075914569
0.067308672
0.093649454
""
""
""
""
0.06604483
""
""
0.06319692
""
""
0.20746668
0.15154609
""
0.080199815
""
""
0.057376292
""
""
""
""
""
""
""
0.05278467
""
""
0.085762732
0.12831619
""
""
""
""
""
""
""
""
""
0.12045072
0.081841238
""
0.025150189
""
""
0.062893629
""
""
0.039555788
""
""
""
0.16090617
""
0.046134207
0.072778262
""
""
0.00573431
""
0.067508489
0.027032128
0.064829312
0.095397137
0.0072326399
0.063796915
0.022657206
0.014708798
0.09006343
0.031605192
0.046386164
0.10849281
0.014133176
0.027043998
0.055630483
0.064135902
0.0038377892
0.033700701
0.017600225
0.083049521
0.039613869
0.024372494
""
""
0.013544487
0.025838029
0.03436517
0.0058270395
0.016188111
""
0.0080618178
0.007193685
0.040215258
0.0075199967
0.0056281001
0.010004079
0.011045059
0.020397246
0.0075010234
0.017459193
0.0056149722
0.020021657
0.02779389
""
0.054281335
0.0090725413
0.014790648
0.015363468
0.032421321
0.053878073
""
0.020991774
0.0560055
0.010133828
0.021657679
0.034065433
0.020283787
""
0.011657069
""
""
""
0.021684971
0.044436876
""
""
""
""
""
""
""
0.095126025
0.017781308
""
0.022170894
""
""
0.01175175
0.078983508
0.08596316
""
""
""
""
""
""
0.014028904
""
""
""
0.0579536
0.024956621
""
""
""
0.039311241
""
""
0.08517497
0.07458885
0.090787575
""
""
0.1033339
""
""
""
0.040240351
""
""
""
""
""
""
""
""
0.061132748
""
0.032817639
""
0.014232621
0.015259751
0.031633835
0.031450167
0.014685691
0.021432977
