spouse_rk_asian_male_mean_se
""
""
""
""
""
""
""
0.051719509
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027454421
""
""
""
0.053036645
""
""
""
0.028476732
""
""
""
0.026883399
""
0.037844837
""
""
""
""
""
""
""
0.049749754
""
""
""
0.072458744
""
""
""
""
""
""
0.018182771
""
""
""
""
0.039304145
""
""
0.070568405
""
""
0.043585263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044775799
0.059687052
""
""
""
""
0.0092486441
0.058921944
""
0.018496286
0.049681202
""
0.056736846
0.058932036
""
""
""
0.04068606
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038020901
""
""
""
""
""
0.027360084
""
""
""
""
""
0.04764843
""
""
""
0.0042465515
""
""
0.024792457
""
""
0.0061132079
""
0.045440834
0.0091546271
0.054710139
0.045020677
0.051315464
""
0.011938657
0.026364282
""
""
0.0022615781
0.049826011
0.021656677
""
""
0.018131394
""
""
0.014166678
0.027336216
""
0.0038098681
0.021400146
""
0.0081713004
0.0062755002
0.05010077
0.0067902198
0.0044039744
0.0048137484
0.0086255083
0.030161355
0.0055487957
0.016400458
0.0038171706
0.028013492
0.045373894
""
""
0.0080964724
0.01837221
0.014875595
0.017312942
""
""
0.018553739
""
0.010002788
0.023784325
0.033979978
0.017064873
""
0.014484279
""
""
""
0.023467034
0.042433858
""
""
""
""
""
""
""
""
0.018316561
""
0.033931866
""
""
0.018201288
""
""
""
""
""
""
""
""
0.015707728
""
""
""
""
0.035879727
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046256844
""
0.01356707
0.014353712
0.038669743
0.044180974
0.017055586
0.026136979
0.040999681
""
0.040212799
0.015926378
0.04992504
0.020354465
0.032735713
""
0.041411873
""
0.021545978
0.011133959
""
0.075518377
0.051063862
0.027686045
0.054445129
""
""
""
0.012517731
0.023357805
0.058435731
""
""
""
""
""
""
""
""
""
0.051076677
0.01385515
""
""
""
""
""
0.039442226
0.03011998
0.032447733
""
""
""
0.038172353
0.032334741
0.069265366
0.012876624
0.072796457
""
0.03037376
""
0.011532594
0.033090662
0.014983932
0.030613111
0.01530451
0.027798025
""
0.049963534
0.043188583
0.037379719
0.043375354
0.019150756
""
""
""
""
0.031416822
""
""
""
""
""
""
""
""
""
0.050350349
0.057405733
""
""
0.044313069
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028907647
""
""
0.045372948
0.056646101
""
0.017135866
""
0.014957695
""
""
0.026772032
""
0.06325651
""
""
""
""
""
0.011547239
""
""
""
0.053509936
""
""
""
""
""
""
""
0.040363632
""
0.055750534
""
0.016128469
""
""
""
""
""
""
0.0092660896
""
0.033680551
""
""
""
""
""
0.038905174
0.046235625
""
""
""
""
""
""
""
""
""
""
""
""
0.045789517
""
""
0.064460739
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035729658
""
""
""
""
""
""
""
""
""
""
""
""
""
""
