comcoll_hisp_female_mean_se
0.099539667
0.076330781
""
0.064781874
0.047188956
""
0.034675747
""
""
0.093614206
0.062783793
0.031570867
""
""
0.065626249
""
""
0.059425179
""
""
0.074718885
0.036188625
0.092479564
0.10129678
0.033461515
""
0.074028715
0.042999655
0.032678224
""
""
0.090171903
0.042133793
0.049841192
""
0.059855379
""
""
""
""
0.081683196
""
""
""
""
""
0.027761338
0.10029281
0.058071867
0.08976423
0.060614541
0.071055517
""
""
""
0.07181704
""
""
""
""
""
0.055849899
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044337634
""
""
""
0.10257918
0.040119752
""
""
0.060190119
0.060476709
0.092390008
0.085692756
""
""
0.088311389
""
""
""
0.027978078
0.014771418
0.027332818
0.030709684
0.0068382565
0.016996365
0.024181247
0.036336191
0.013679883
0.033634305
0.031951569
0.10857947
0.045665197
0.055475123
0.089122042
0.050089326
""
0.050748374
0.054724187
0.05818538
""
""
""
0.074189492
""
""
0.095438093
""
0.067336358
0.067901306
""
""
""
0.019561205
""
0.09028285
""
0.044519529
""
0.062435046
0.058004364
""
""
0.063119568
0.086935915
""
""
""
""
0.083929762
""
""
""
""
0.054554068
""
""
0.046147481
0.071706824
""
0.072503552
""
""
""
""
0.053852879
0.027416093
""
0.012107525
""
""
""
0.046897482
0.016962174
0.03952042
0.069863707
0.034645747
""
""
0.046977933
0.022270143
0.10213672
""
""
""
0.042504501
""
""
0.042003982
""
""
0.072508201
""
""
0.076355711
0.048648983
""
""
""
0.047041137
0.061486565
0.030372959
0.056451585
0.034957953
0.047675814
0.064097576
0.067364462
0.063641228
0.039842717
0.035081796
""
""
0.062252328
""
0.11310242
""
""
0.023080494
0.078597933
0.038907662
0.026096854
""
""
""
""
""
""
0.038539328
0.073865622
0.11853354
0.10495387
0.039623518
0.050935004
0.045894895
0.084040202
""
""
""
""
""
""
""
""
0.11866883
0.097823031
""
0.067299865
""
""
0.10104048
0.039886683
""
0.093390837
0.024541415
0.075063333
0.080602966
""
0.065816611
""
0.097365074
0.040246025
0.11241136
0.039717734
0.083712481
0.026335854
0.02278096
0.034959607
0.026988262
0.0051672203
0.027296761
0.0083356127
0.012624676
0.039133552
0.0508685
""
""
""
""
""
0.076264396
""
""
0.10896512
0.024672108
""
""
0.013987025
0.041219831
""
0.02789823
0.013709446
""
""
""
""
""
""
""
""
""
0.080153562
0.092566311
0.08666075
0.023709061
""
""
0.080005661
0.10444056
0.10525423
""
0.075733222
0.091650739
""
0.05197705
0.083388336
0.10576898
0.08675909
0.051567372
0.05659683
""
0.0619817
0.067560963
0.088889316
""
0.050223447
0.11493176
""
""
0.085083753
0.080423869
0.11064456
0.074536704
0.039822754
""
0.044653129
0.031601973
0.019589396
0.066732004
0.0065388321
0.030424789
0.10012004
""
0.032268964
""
""
0.085868172
0.069206201
""
""
""
""
""
""
""
""
""
""
0.10684213
0.080049522
""
""
""
""
0.07678587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088952817
""
""
""
""
""
""
""
""
""
0.084079199
0.095326811
""
""
""
0.083253875
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083097838
""
""
0.085942499
""
""
0.092660546
""
0.044598546
""
""
""
0.071356952
""
""
""
""
0.07670173
0.056416154
""
""
0.093974784
0.08315178
""
""
0.063575819
0.045352485
""
0.05304293
""
""
0.028316092
0.10803321
""
""
""
""
""
0.024347778
""
""
0.023318524
0.068057202
""
""
""
""
""
""
""
""
""
0.05795617
""
0.073818818
""
""
0.021978352
0.010791752
""
""
0.055628523
0.083695754
0.071874566
""
""
""
""
""
""
0.10510603
""
""
0.076589383
0.045657765
0.031663895
0.080617614
0.083102316
""
0.052190863
0.086536542
0.079280972
0.021287458
0.089113943
""
""
""
0.10908809
""
0.06844537
0.090459302
0.059912782
""
0.089677818
0.051353406
0.071926624
0.035861496
""
0.028226733
""
""
0.069971673
0.0087406533
0.043748129
""
0.033663236
""
0.027330382
""
