kir_top20_white_female_p75_se
0.0038951291
0.006053044
0.018176164
0.0030544423
0.0036046482
0.012924733
0.0026995381
0.012796876
0.019616244
0.0044942074
0.0041128043
0.0021219107
0.015662892
0.007829247
0.0039360379
0.015004979
0.019739846
0.0043280846
0.017287539
0.014339378
0.004422389
0.004260927
0.0046162554
0.0066293892
0.0022360093
0.016703151
0.0072806599
0.0038766356
0.0024428717
0.0089925639
0.010099835
0.0056108269
0.0028358749
0.0035296879
0.012582697
0.0042760004
0.011708776
0.0088954624
0.027982928
0.023277253
0.004196133
0.012772766
0.014867962
0.026103148
0.014508068
0.011250291
0.0028029985
0.0053911493
0.0029268772
0.0076935701
0.0045107706
0.0040377541
0.0064757876
0.036919076
0.017919526
0.0041552125
0.01128676
0.024854949
0.017501181
0.0086541772
0.011083717
0.0034135918
0.022261944
0.011790457
0.010538128
0.010373192
0.019006945
0.011443186
0.013748987
0.014448056
0.012782189
0.01101103
0.01038332
0.005661407
0.011622891
0.019890735
0.0070703789
0.010401994
0.015457944
0.0025397863
0.01092096
0.0063221352
0.015163888
0.0057239337
0.002035622
0.0083285989
0.007389151
0.006731567
0.003280858
0.0063910768
0.0061527253
0.01251198
0.011256533
0.0036162536
0.010044116
0.016209327
0.0064474693
0.0045723775
0.0020750705
0.0040307879
0.0035304935
0.0022346862
0.0026877301
0.0037321262
0.003342933
0.0022083488
0.0044635646
0.0023199352
0.0087226471
0.0060748719
0.0057655931
0.0066539412
0.0033145063
0.015429081
0.0036253086
0.0026117975
0.0036442301
0.014954605
0.019605372
0.016252404
0.006909465
0.011702655
0.009360576
0.0095184622
0.01222265
0.0042286352
0.004218847
0.011943421
0.011254704
0.011792718
0.0014153202
0.0075980485
0.0062130154
0.010557786
0.0051286193
0.0084427092
0.0039018614
0.0056151813
0.015687533
0.0079167886
0.0047836993
0.0073293978
0.021841073
0.01254019
0.0069557666
0.015910314
0.0057121818
0.0079044262
0.010247324
0.011952125
0.0095653804
0.0025110792
0.0054544653
0.016108973
0.0034131426
0.0036258288
0.012835221
0.0042366236
0.014317206
0.0080861198
0.019129321
