coll_white_pooled_p75_se
0.028562617
0.01908078
0.054694712
0.074913532
0.035375342
0.18402527
0.067409821
0.024762079
0.045003194
0.077735625
0.046770744
0.084977403
0.048247065
0.080509819
0.086021528
0.03044977
0.03477367
0.099257454
0.11476807
0.0543116
0.083645776
0.032417379
0.030836415
0.046593238
0.043501727
0.026424445
0.05279538
0.029133523
0.078730501
0.053184465
0.063048035
""
0.088056393
0.053188052
0.019134359
0.036442868
0.0089979935
0.083121195
0.027142335
0.047365677
0.022252154
0.028517473
0.12884282
0.14892085
0.012990041
0.059754949
0.066497095
0.027823279
0.013299312
0.056587968
0.015169816
0.019794343
0.14191274
0.066018879
0.054441262
0.070488758
0.047852296
0.03154942
0.014246467
0.15190041
0.031903915
0.044917077
0.018681055
0.034748584
0.074793056
0.10646954
0.069549166
""
""
0.012207699
""
""
""
""
0.020925028
""
""
0.031157998
0.033701766
0.053971965
0.061683621
""
""
0.028525356
0.12628426
""
""
""
0.14652778
0.068256967
""
0.13671893
0.12160283
""
""
""
0.08880806
0.02733385
0.022246456
0.042220436
0.046174686
0.070262238
0.11092377
0.0042585875
0.025231695
0.038306937
0.0092244223
0.025164451
0.10338675
0.020838751
0.027046451
0.059312414
0.04874507
0.051747911
0.018669242
0.04212964
0.086875558
0.16623683
0.077224359
0.095072359
0.060268573
0.077881187
0.06618949
0.083709672
0.044188403
0.058438856
0.026647279
0.037062455
0.036874715
0.077310719
0.08923015
0.075176932
0.070683658
0.022514751
0.07422062
0.10598092
0.03259638
0.054254014
0.048129216
0.063428648
0.051279169
0.10308076
0.039329451
0.12401918
0.081093192
0.031569127
0.069949232
0.15801963
0.075133309
0.1452108
0.1193077
0.077675447
0.065739445
0.028602647
0.084925301
0.1048598
0.040961958
0.040864095
0.11503549
0.12022951
0.1137322
0.13967671
0.05784696
0.099218734
0.085641876
0.10452198
0.071551256
0.089200675
0.035060726
0.12165805
0.0120962
0.071295857
0.082905076
0.022883171
0.12592824
0.17767619
0.022042245
0.09184467
0.087925978
0.11914165
0.033566739
0.083172739
0.019443357
0.030960467
0.14455803
0.087676495
0.0073859286
""
0.037086543
0.018301763
0.039143212
0.070211247
0.0073302775
0.047503065
0.015375583
0.011157513
0.047962438
0.023736602
0.03584443
0.051913515
0.010745016
0.02579103
0.042346328
0.038119491
0.0039266413
0.028205574
0.015147
0.064749122
0.029930504
0.020295629
0.097984418
0.12613526
0.015126619
0.018893316
0.02205392
0.0049130451
0.011684055
0.058690444
0.00695153
0.0072772219
0.032387841
0.0068194577
0.0051433393
0.017788464
0.010840822
0.014750245
0.010370841
0.012891199
0.0064319102
0.015354025
0.018643193
""
0.039318409
0.011394141
0.010280937
0.012151374
0.026218019
0.036650263
0.12909283
0.016896022
0.032942191
0.0082337037
0.018464232
0.03696356
0.011323705
0.062687092
0.0073775193
0.095408313
0.13948971
0.12536199
0.011822766
0.021752872
0.06295301
""
0.07595399
0.15802385
""
0.19897664
0.11917695
0.05105707
0.011733619
""
0.011202363
0.062915698
0.032932237
0.0080540413
0.035807673
0.029455695
0.083857223
0.13017255
0.068805888
""
0.1495471
""
0.0070047923
0.18895146
0.081630908
0.10936039
0.030378861
0.010997899
0.088593505
0.13295117
0.044218667
0.019542774
""
0.040524587
0.060634632
0.039035045
0.041130211
0.052207567
0.11121999
0.043015599
0.10208981
0.071168497
0.075051725
0.021530177
0.060967471
0.073972858
0.068074465
0.19214484
""
""
0.1490196
0.087130249
0.035968952
0.094090991
0.014559147
0.06695465
0.0076837689
0.0071061514
0.012987197
0.014626647
0.0075513278
0.011581557
0.014268761
0.018532516
0.019632544
0.0088610118
0.019016922
0.020733109
0.017320154
0.055328425
0.021204116
0.066969842
0.010791193
0.0070501594
0.10958382
0.024456684
0.029170008
0.016754532
0.01750722
0.049041562
0.088983446
0.13997379
0.0093314024
0.015587941
0.036214959
0.13737291
0.058282588
0.093339011
0.15048945
0.087603487
0.099712119
0.083910882
0.063126728
0.026643112
0.038976409
0.0084836371
0.094515361
0.025857795
0.047564659
0.085893616
0.13947238
0.019487418
0.012979701
0.015894486
0.071325138
0.14968021
0.09267883
0.016259784
0.021041818
0.020857308
0.011070407
0.032220162
0.029278222
0.017145345
0.061359793
0.0095610265
0.021193307
0.0077808476
0.016452765
0.0092200153
0.01245922
0.043498702
0.017512677
0.023014534
0.020715818
0.013624919
0.010229093
0.062209345
0.056095202
0.086293325
0.11443271
0.014406706
0.062218424
0.055854168
0.088241734
0.074815556
0.20776577
0.10601494
""
0.044338558
0.082143113
0.036818895
0.029056307
0.077667639
0.099637844
0.02019961
0.080337532
0.13438381
0.091863282
0.038697384
0.042367622
0.073109858
0.064736463
""
0.032880861
0.11938025
0.026274692
0.035057887
0.14655933
0.016494513
0.057651188
0.07172209
0.016066199
0.026705578
""
0.019714659
0.13599333
0.0087782955
0.055539045
0.050578602
0.016901756
0.093659058
0.020713326
0.087997586
0.063226044
0.074727289
0.058660552
0.073935792
0.013397282
0.08045312
0.11116919
0.029613104
0.02070496
0.10184317
""
0.032037746
0.079150528
0.069969408
0.09496507
0.098928779
0.015191982
0.028707894
0.019481108
0.065460652
0.010140241
0.071168989
0.14468196
0.032705363
0.04199532
0.079132445
0.06624639
0.0086190496
0.047522116
0.020133743
0.1555021
0.059118807
0.042668864
0.067871988
0.087484069
0.018000299
0.018199382
0.095922336
0.040553156
0.085151456
0.1049239
0.080559462
0.14414151
0.12589057
0.046384122
0.079357482
0.14907686
0.042401765
0.034361895
0.044825349
0.092710175
0.14887945
0.027083782
0.065935306
0.065378323
0.24621834
0.11364168
0.054510083
0.12669589
0.074481063
0.1415
0.080365077
0.048983462
0.13635688
0.056124456
0.056590401
0.019566361
0.031237574
0.031798705
0.093559176
0.024770927
0.057899345
0.054526463
0.078276135
0.062868379
0.050381299
0.12303711
0.065965265
""
0.10705227
""
0.022902178
0.024766013
""
0.07940948
0.11655293
0.034984797
0.061037619
0.20375524
0.04950776
""
""
0.095281996
0.13617569
0.12857638
0.10866813
0.03816336
0.048879556
0.05921625
0.13341889
0.16363078
0.031104593
0.15750454
0.10383687
0.095630907
0.053104911
0.03430637
0.030529078
0.05569613
0.16164273
0.059334543
0.050022766
""
""
0.07092452
0.028216863
0.11255711
0.086051956
0.078923874
0.06313055
0.041868072
0.012195733
0.079368368
0.04174456
