kir_hisp_male_mean_se
0.017272407
0.020016864
0.052826654
0.011643674
0.010182532
0.036023207
0.007770543
0.032460324
0.048833705
0.014818948
0.013100894
0.0062173153
0.046309624
0.021034343
0.012139387
0.05375056
0.040227585
0.013265776
0.046704907
0.036386076
0.012277625
0.006474921
0.014901653
0.016455654
0.006029563
0.033698425
0.012789383
0.0084843673
0.0058101583
0.027619176
0.025060169
0.021778233
0.0081593404
0.0078363866
0.031714898
0.011072008
0.043299016
0.023548089
0.061644975
""
0.015070458
0.040963389
0.0486935
""
0.054478373
0.037093658
0.0050047343
0.019187631
0.011729261
0.022493746
0.011631641
0.014248084
0.022082862
0.066931084
0.041723825
0.011946478
0.046313222
0.060211353
0.050682526
0.021758325
0.026209719
0.0099850558
0.050992236
0.031347163
0.042352889
0.034145515
""
""
0.034891427
0.037188508
0.045993611
0.037640564
0.025455024
0.017532976
0.031518005
0.042656291
0.024929088
0.035725955
0.036506455
0.0081375362
0.025827928
0.021867603
0.049401201
0.018857876
0.0074413959
0.022527559
0.032797817
0.010158664
0.011621635
0.016462523
0.022155622
0.029861866
0.029998712
0.014695829
0.027775003
0.031852972
0.018826341
0.0071729696
0.0025336873
0.0045920443
0.0057074544
0.0011790782
0.0029807994
0.0042992877
0.0058593652
0.0021648619
0.0058167228
0.0052366983
0.019527983
0.0079044327
0.011310882
0.016383803
0.0095543899
0.049064867
0.0097383065
0.0091036847
0.0097088432
0.052373394
0.047383681
0.051989082
0.013960903
0.019867793
0.027120505
0.013553447
0.034047902
0.011395767
0.012734005
0.02438473
0.04662342
0.038603187
0.003336214
0.027055288
0.016322259
0.034978651
0.0079039736
0.032470506
0.012944519
0.0091075758
0.038599622
0.030226074
0.011590314
0.014241977
0.051902685
0.028878298
0.021876635
0.065006793
0.015481888
0.024306534
0.038475338
0.042115618
0.038696442
0.011063666
0.02694538
0.058250755
0.0074861683
0.013761264
0.054251365
0.015163096
0.0433934
0.048737753
""
""
0.010795956
0.0053053629
0.044519655
0.0022385758
0.036688682
0.031288382
0.043572117
0.0096226474
0.0033864081
0.0083099445
0.017473113
0.007202683
0.026943462
0.024779171
0.0087260725
0.0044360515
0.022623228
0.034372929
0.036799144
0.023832468
0.0091577535
0.034546737
0.026906135
0.0079782242
0.048672337
0.031145094
0.012887936
""
0.041361861
0.012078938
0.0091056647
0.04677714
0.042304948
0.029027255
0.010451278
0.015452513
0.0061317827
0.012960628
0.0070370422
0.0087222923
0.016357867
0.014514784
0.013909874
0.0084531866
0.0067035826
0.022194574
0.023828968
0.011009586
0.020437267
0.01733668
0.039623588
0.046420418
0.0046238028
0.014099849
0.0070296424
0.0049425554
0.029103456
0.030190658
0.035970848
0.036354557
0.030710535
0.03542199
0.008046723
0.01958891
0.027290821
0.02402444
0.0092624044
0.010183738
0.010725752
0.01694672
""
0.028287563
""
0.035284843
""
0.02638961
""
0.055024754
0.027385361
0.016027931
0.021533767
0.014707142
0.035569116
0.021496098
0.018247722
0.0086278124
0.023751197
0.017914945
0.0045504356
0.019749312
0.024481365
""
0.015126248
0.026418082
0.016732302
0.0082391547
0.025255691
0.0076440014
0.028480133
0.0052670636
0.0045028003
0.0067852712
0.0051670661
0.00095040293
0.0051786695
0.0014961145
0.0024398691
0.0076464214
0.01084278
0.025209188
0.043429237
0.021380275
""
0.046388105
0.014048279
0.025252501
0.044923149
0.0215507
0.0043778811
""
""
0.0025872474
0.0079065571
0.036312781
0.005191287
0.0025257689
0.024956627
0.037003927
0.038626421
""
0.04259428
0.036302246
0.039175935
0.02240737
0.041805204
0.014770541
0.017410848
0.017261166
0.0045913253
0.04878296
0.028785979
0.018617375
0.017936913
0.023730228
0.03963457
0.016249521
0.020015908
0.038939752
0.011173587
0.019375404
0.024855753
0.014022023
0.0097920997
0.011532362
0.036379319
0.015653508
0.016213709
0.019869745
0.027258478
0.010205495
0.024671804
0.032136504
0.033634804
0.015572652
0.014118741
0.022035344
0.020264553
0.0072624092
0.032109361
0.0085548535
0.0058987364
0.0039596451
0.015203892
0.0011918386
0.0059905951
0.016203437
0.03108724
0.0062774536
""
0.027619708
0.018192686
0.015077208
0.034660261
0.045731008
0.027961034
0.025114233
0.049544744
0.040510647
0.033340227
0.020546475
0.024369279
0.052466251
0.026881555
0.022576082
0.03728123
0.025142761
0.050030358
0.026768725
0.02063131
""
0.022568827
""
""
0.040389586
0.030516559
""
""
0.045717012
0.055518288
0.048970502
0.032314625
""
""
""
""
""
""
0.027640903
""
""
""
""
""
""
""
""
""
""
""
0.067247994
0.04881154
""
""
0.018074708
0.057683807
""
""
""
""
0.042039305
0.031532165
0.034321971
0.044447817
0.016519915
0.015526854
""
0.039751843
""
0.026650641
0.038606908
""
""
""
""
0.040919062
""
""
""
""
""
""
""
0.01705863
0.033832189
0.0347992
0.018195273
