kfr_native_other_male_mean_se
0.031790107
0.073778212
""
0.035395786
0.043375455
""
0.024948461
""
""
0.045243986
0.037337322
0.022790046
""
""
0.032877963
""
""
0.034959562
""
""
0.037350308
0.020217119
0.040454466
0.063729875
0.020628329
""
0.049325209
0.026349477
0.017422285
""
""
""
0.022700271
0.022346055
""
0.03819387
""
""
""
""
0.039533954
""
""
""
""
""
0.023222903
0.043087222
0.0308838
0.055547416
0.032900754
0.049383275
0.056998473
""
""
0.032911312
""
""
""
0.060165972
""
0.031395096
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026304923
""
""
""
""
0.02190195
""
""
0.034089994
0.030966543
0.035765395
""
""
""
0.040267307
""
""
0.051016606
0.037475087
0.01583636
0.028133105
0.039477166
0.019653821
0.02591333
0.037347302
0.034343865
0.018662794
0.030968718
0.022319375
""
0.051781524
0.041602429
0.04628513
0.036455236
""
0.025434256
0.033106215
0.026622994
""
""
""
0.06171545
""
""
0.065178141
""
0.043474365
0.037752897
""
""
""
0.013834897
""
""
""
0.048464671
""
0.033250391
0.035892788
""
""
0.033955898
0.034293741
""
""
""
""
0.034344211
""
""
""
""
0.030658875
0.048297208
""
0.020533837
0.03748079
""
0.048700586
""
""
""
""
0.041836448
0.015938917
""
0.010362923
0.042157888
0.049767405
0.032043844
0.035611928
0.010158181
0.026058331
0.049564894
0.025301777
0.04497686
""
0.023801316
0.018147567
0.04049534
0.03491094
0.041278403
0.045405023
0.016675413
0.056164645
0.072786137
0.016009677
""
""
0.03036418
""
""
0.043293908
0.022898052
""
""
""
0.038140703
0.029837169
0.02250379
""
0.021251766
0.041258998
0.052764993
0.039649058
0.033422578
0.033582348
0.021539886
0.047480308
0.048589416
0.038582623
0.042361267
0.036539201
""
""
0.033687703
0.027730195
0.027192777
0.015055079
0.057881564
0.044858459
0.054638863
0.053199682
0.060940295
0.041873418
0.015329078
0.04160108
0.047822889
0.034880634
0.016360108
0.028924607
0.028126732
0.039172567
""
0.050874397
""
0.057426948
""
0.037133373
""
0.054822195
0.075734571
""
0.056535479
0.035045441
""
0.046301086
0.058655549
0.020857209
0.055345897
0.043470543
0.015592787
0.037342872
0.042847212
""
0.030836983
""
""
0.026248816
""
0.027620235
0.043978911
0.030909212
0.024527868
0.02431168
0.024811175
0.011723491
0.02870555
0.013223553
0.011317944
0.028446833
0.032079909
""
""
0.048423845
""
""
0.026329275
0.035062574
0.031232806
0.041081812
0.018364754
""
""
0.01273399
0.022959402
0.062076151
0.029933492
0.014423856
0.038000498
0.062603474
""
""
0.051730964
0.062312871
""
""
""
0.05470999
0.052566655
0.045574613
0.011008294
0.053750854
0.031878021
0.037852347
""
""
""
0.057221476
0.073133573
""
0.051467329
0.04066192
""
0.048406925
0.031537585
0.039192028
0.049971741
0.034496304
0.041196685
0.044088483
0.060679715
0.033625968
""
""
""
0.060294069
0.037052281
0.05095033
0.047961716
0.036577199
""
0.030720131
0.02738159
0.017476762
0.064003922
0.010194638
0.029364415
0.066211596
""
0.014384175
""
""
0.034939617
0.042311929
0.041369524
""
""
""
""
""
0.041613225
""
""
""
0.054489549
0.048368551
""
0.045224987
""
""
0.059240505
""
0.032421291
""
""
""
0.066453695
""
""
""
""
""
0.056134231
""
""
""
""
""
""
0.072488204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031449214
""
""
""
""
""
""
0.027416617
""
""
0.035866909
0.043169878
""
""
""
0.04464478
0.059708159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032381985
""
""
""
0.04320278
""
""
""
""
""
0.04597282
""
""
""
""
""
""
""
0.040986773
""
0.02728058
""
""
0.021425158
""
""
""
""
""
""
0.020218236
""
""
0.052352324
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032586694
0.013034873
""
""
""
""
0.052722678
""
""
""
""
""
""
""
""
""
0.041163053
0.027913902
0.020315517
""
0.06309101
""
""
0.028370939
0.050118256
0.014626106
0.032930423
""
""
""
0.037776701
""
0.02208312
""
0.026728503
""
""
0.01813584
0.020230163
0.025678551
0.033534944
0.010162001
0.039317679
""
0.046273205
0.031091848
0.040335804
""
""
""
""
""
""
0.041421652
0.045221049
""
0.042757835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023373421
""
0.018011985
""
""
""
0.047279455
""
""
""
""
""
""
0.039925005
0.030947672
""
0.045482665
0.014619286
0.038184326
""
""
""
""
""
""
""
""
""
""
""
0.03051099
""
""
0.044979006
""
""
""
""
""
0.042093225
""
0.023742862
0.017497392
0.013319862
0.039603241
0.035139725
0.050615143
0.039443854
0.024490517
""
""
0.029747998
0.054141842
0.037967835
0.012389226
0.033710063
0.037335712
0.041881952
0.042620718
""
0.017448399
""
""
""
""
""
""
0.036101479
""
""
0.042131133
""
""
0.034485877
""
""
0.04334655
""
""
""
""
""
""
""
""
0.043559842
""
""
0.054917883
0.065761119
""
""
""
0.044761017
0.046543192
""
""
0.064334325
""
0.0052359723
0.018407183
0.013404361
""
0.047024693
""
""
""
0.024515342
""
0.011649416
""
0.022243781
0.053269163
""
0.037456803
0.037530802
""
0.03586245
0.010884386
""
""
0.026830995
0.046909295
""
0.044852689
""
""
""
""
0.023482118
0.015086036
0.034324359
0.032257415
""
""
""
""
""
0.070590965
0.036304142
""
""
0.029547745
0.028440252
0.037452124
""
0.040705532
0.019790888
0.024246261
0.01820223
0.023345908
0.010035507
0.011746347
0.075427838
""
""
0.026731081
0.020693513
0.0085247736
0.013590766
""
""
0.011219583
0.041261747
0.020555658
0.0059078443
0.059052393
""
""
0.049141251
0.021709785
0.050262548
0.028530261
0.012287106
0.070047945
0.01624614
0.060043842
0.030438881
0.02989189
""
""
0.040154282
""
""
""
0.043726578
0.032370955
0.0075892806
