has_mom_pooled_female_mean
0.94299614
0.94031298
0.93692535
0.93835557
0.93006879
0.93005764
0.91648799
0.95599794
0.95001942
0.92579234
0.92136776
0.92019254
0.94782692
0.93779582
0.92856061
0.95129913
0.93825638
0.93955165
0.95404792
0.87143236
0.89245576
0.90381122
0.91774321
0.87204534
0.92523146
0.83209872
0.89997202
0.91588467
0.92653996
0.90175432
0.90796959
0.94115943
0.92964393
0.93200517
0.84994072
0.90941101
0.87658226
0.89178824
0.80254602
0.77875733
0.87290573
0.85342956
0.9072715
0.88055831
0.85988253
0.82675117
0.87530529
0.89573538
0.88645977
0.89432883
0.92000514
0.90229666
0.86206371
0.78731954
0.89449924
0.86221373
0.89062107
0.91229743
0.91150326
0.86538655
0.90882015
0.92278248
0.88457948
0.94454551
0.94338256
0.94756919
0.95469606
0.94088328
0.95433676
0.94266558
0.80687404
0.83558041
0.79955
0.9049527
0.89156443
0.94174987
0.91396815
0.94021863
0.92345029
0.87579685
0.86687022
0.93838054
0.94649523
0.93863308
0.92802089
0.94402701
0.94032562
0.92898005
0.92880726
0.92929333
0.93314093
0.93425661
0.94467968
0.92775065
0.94063747
0.92990506
0.94338185
0.90227926
0.91685265
0.89476401
0.92254686
0.87427509
0.88000798
0.90209293
0.92722857
0.90683013
0.9228881
0.92384022
0.89752865
0.92318195
0.91782826
0.87796253
0.91424078
0.8457554
0.91534525
0.92878848
0.90608412
0.86112928
0.86625493
0.8665027
0.90023422
0.90365469
0.9167397
0.91899663
0.89778996
0.91557699
0.901438
0.90366852
0.87351114
0.87123293
0.91202313
0.90909445
0.91111302
0.917862
0.89536691
0.87560338
0.91208565
0.89187789
0.87757778
0.86118072
0.9125396
0.93366975
0.86953861
0.87214333
0.86874259
0.85449302
0.91833514
0.8744114
0.85090327
0.86371583
0.93588668
0.90118968
0.85455447
0.78773272
0.92881507
0.88781208
0.88356704
0.86640841
0.89795399
0.94957447
0.93915552
0.94655919
0.94672406
0.91500962
0.89134032
0.91276515
0.95132786
0.95247936
0.94441211
0.94662005
0.93729323
0.94584346
0.95704657
0.94666409
0.94961798
0.94485474
0.94298488
0.94452614
0.95586759
0.95975453
0.95929897
0.95198429
0.92732477
0.9285112
0.934488
0.93247908
0.93868494
0.9432655
0.94514763
0.93616438
0.94385004
0.94671565
0.93367344
0.93216318
0.95073241
0.9435392
0.93044794
0.93880373
0.9257642
0.92759204
0.92910618
0.9296608
0.93878567
0.93989134
0.93142378
0.93955779
0.92886978
0.93972504
0.94435138
0.93649518
0.93582767
0.94362015
0.94165343
0.94342709
0.92200607
0.92881227
0.92023951
0.92120957
0.944543
0.93157023
0.92516017
0.93492758
0.92963797
0.93212819
0.91934395
0.92239678
0.95239156
0.95492381
0.95218951
0.92970562
0.94103462
0.9461813
0.94855005
0.9487291
0.93995947
0.94333696
0.93614614
0.94403744
0.9474985
0.94392884
0.94690257
0.93360817
0.94491023
0.94081825
0.94662386
0.9339866
0.93173158
0.937231
0.93654907
0.94246304
0.93394172
0.93843836
0.93864506
0.94788575
0.93879533
0.93309593
0.92357439
0.93931365
0.94809562
0.94513559
0.94000328
0.93870401
0.94026476
0.94741559
0.93196177
0.86709464
0.93914348
0.91096908
0.92067772
0.92927802
0.9203037
0.91816002
0.90536606
0.93738639
0.93800044
0.95215458
