kir_stycz_other_male_n
158.0
77.0
""
271.0
131.0
24.0
363.0
""
""
97.0
106.0
540.0
""
39.0
109.0
""
24.0
139.0
""
27.0
134.0
491.0
112.0
48.0
575.0
""
58.0
287.0
890.0
26.0
42.0
76.0
562.0
460.0
20.0
233.0
""
40.0
""
""
121.0
25.0
""
""
""
""
565.0
127.0
262.0
76.0
194.0
209.0
59.0
""
""
199.0
""
""
""
33.0
""
256.0
""
21.0
33.0
26.0
""
21.0
22.0
21.0
""
22.0
21.0
40.0
20.0
""
37.0
31.0
""
450.0
29.0
54.0
31.0
49.0
558.0
47.0
51.0
216.0
320.0
117.0
59.0
""
25.0
167.0
27.0
""
58.0
94.0
1299.0
242.0
268.0
1914.0
624.0
240.0
345.0
1144.0
238.0
809.0
50.0
142.0
110.0
76.0
295.0
""
326.0
251.0
295.0
""
""
""
70.0
25.0
26.0
108.0
20.0
184.0
160.0
25.0
""
""
1762.0
40.0
61.0
22.0
85.0
29.0
164.0
191.0
""
32.0
166.0
145.0
""
20.0
38.0
""
113.0
32.0
""
""
34.0
268.0
51.0
""
547.0
199.0
""
128.0
""
23.0
""
""
196.0
1440.0
20.0
3728.0
66.0
28.0
81.0
129.0
2780.0
286.0
51.0
184.0
49.0
""
303.0
700.0
48.0
43.0
28.0
36.0
681.0
46.0
46.0
883.0
""
32.0
236.0
""
28.0
141.0
488.0
""
""
40.0
86.0
110.0
372.0
27.0
342.0
139.0
38.0
66.0
136.0
259.0
685.0
35.0
87.0
88.0
71.0
130.0
""
""
226.0
297.0
237.0
1126.0
64.0
89.0
46.0
46.0
103.0
50.0
1019.0
134.0
61.0
89.0
815.0
245.0
186.0
137.0
""
88.0
""
55.0
""
121.0
""
20.0
83.0
44.0
53.0
205.0
33.0
54.0
116.0
484.0
31.0
119.0
897.0
145.0
68.0
""
116.0
36.0
33.0
473.0
32.0
222.0
48.0
249.0
403.0
469.0
402.0
6724.0
454.0
2656.0
2720.0
296.0
226.0
62.0
""
78.0
""
20.0
273.0
118.0
35.0
80.0
1275.0
""
""
2984.0
452.0
38.0
262.0
1620.0
62.0
27.0
""
""
23.0
26.0
20.0
""
""
36.0
37.0
87.0
2094.0
""
60.0
77.0
""
21.0
""
37.0
70.0
""
62.0
86.0
36.0
71.0
183.0
121.0
36.0
97.0
76.0
73.0
23.0
256.0
27.0
""
""
80.0
159.0
54.0
50.0
209.0
""
183.0
254.0
780.0
56.0
3681.0
288.0
66.0
33.0
1202.0
""
25.0
99.0
138.0
63.0
""
32.0
31.0
""
""
59.0
22.0
47.0
""
34.0
65.0
""
41.0
23.0
32.0
51.0
""
175.0
""
""
20.0
""
""
""
""
""
""
46.0
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
87.0
""
""
67.0
73.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
248.0
""
""
""
138.0
""
""
""
""
""
66.0
""
""
""
""
20.0
""
21.0
92.0
""
164.0
""
""
528.0
""
""
""
""
""
""
759.0
""
""
83.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
206.0
1689.0
""
""
22.0
""
43.0
""
""
""
""
""
""
31.0
""
""
138.0
220.0
432.0
30.0
31.0
29.0
""
181.0
77.0
1148.0
64.0
34.0
""
""
135.0
22.0
241.0
42.0
237.0
24.0
51.0
415.0
370.0
286.0
83.0
1851.0
102.0
""
76.0
321.0
60.0
""
""
""
46.0
""
""
93.0
64.0
""
89.0
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
659.0
""
944.0
""
""
""
95.0
""
""
""
""
""
""
106.0
172.0
46.0
110.0
2256.0
178.0
47.0
20.0
59.0
""
""
""
""
""
""
""
""
105.0
""
""
76.0
""
""
""
22.0
""
81.0
27.0
428.0
1020.0
1717.0
83.0
135.0
83.0
84.0
283.0
36.0
""
163.0
42.0
87.0
1822.0
129.0
151.0
78.0
86.0
""
858.0
""
""
""
""
""
21.0
84.0
28.0
35.0
""
""
""
184.0
21.0
""
81.0
""
""
""
""
""
""
""
""
76.0
""
""
29.0
35.0
25.0
""
""
108.0
80.0
""
""
35.0
""
9458.0
418.0
1174.0
""
63.0
""
""
""
525.0
""
2188.0
""
664.0
94.0
""
105.0
122.0
""
88.0
1319.0
32.0
22.0
372.0
41.0
""
71.0
""
""
""
""
295.0
1559.0
75.0
140.0
""
""
""
23.0
""
39.0
111.0
""
""
202.0
141.0
217.0
32.0
142.0
801.0
566.0
1072.0
402.0
3863.0
2833.0
22.0
""
""
435.0
575.0
7367.0
2020.0
""
""
3425.0
95.0
477.0
15051.0
62.0
30.0
45.0
57.0
515.0
53.0
203.0
2239.0
39.0
870.0
62.0
173.0
226.0
""
""
93.0
""
""
""
162.0
80.0
6806.0
