kid_asian_male_n
1.0
0.0
1.0
5.0
4.0
0.0
1.0
0.0
2.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
3.0
2.0
6.0
6.0
3.0
4.0
6.0
1.0
1.0
1.0
1.0
2.0
3.0
2.0
6.0
6.0
2.0
0.0
0.0
1.0
1.0
1.0
0.0
3.0
7.0
0.0
0.0
3.0
0.0
0.0
1.0
2.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
2.0
0.0
1.0
0.0
0.0
5.0
0.0
3.0
2.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
3.0
2.0
5.0
18.0
6.0
1.0
1.0
0.0
0.0
0.0
2.0
5.0
13.0
0.0
1.0
0.0
1.0
1.0
0.0
0.0
6.0
1.0
0.0
0.0
0.0
1.0
2.0
0.0
2.0
1.0
2.0
2.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
4.0
2.0
0.0
2.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
2.0
0.0
0.0
4.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
2.0
9.0
19.0
1.0
1.0
0.0
0.0
2.0
1.0
1.0
7.0
3.0
3.0
1.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
1.0
7.0
5.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19.0
1.0
1.0
0.0
0.0
1.0
1.0
2.0
3.0
5.0
10.0
3.0
0.0
2.0
9.0
0.0
0.0
2.0
0.0
0.0
2.0
2.0
1.0
6.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
5.0
0.0
0.0
1.0
0.0
1.0
0.0
9.0
6.0
3.0
1.0
1.0
1.0
0.0
2.0
0.0
0.0
1.0
0.0
5.0
0.0
0.0
0.0
0.0
1.0
4.0
5.0
0.0
0.0
0.0
2.0
0.0
0.0
1.0
1.0
11.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
9.0
15.0
3.0
0.0
1.0
0.0
3.0
0.0
0.0
2.0
3.0
0.0
1.0
0.0
1.0
2.0
0.0
0.0
2.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
2.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
16.0
9.0
5.0
5.0
1.0
3.0
1.0
3.0
6.0
1.0
11.0
5.0
6.0
2.0
1.0
4.0
0.0
1.0
0.0
1.0
1.0
0.0
2.0
0.0
2.0
0.0
1.0
1.0
4.0
3.0
0.0
1.0
5.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
0.0
6.0
2.0
4.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
51.0
1.0
2.0
1.0
2.0
6.0
12.0
0.0
3.0
5.0
0.0
3.0
0.0
7.0
0.0
0.0
4.0
7.0
3.0
1.0
1.0
3.0
5.0
0.0
0.0
0.0
0.0
1.0
0.0
3.0
0.0
0.0
0.0
0.0
17.0
11.0
0.0
16.0
4.0
11.0
2.0
1.0
5.0
0.0
16.0
4.0
4.0
2.0
7.0
3.0
4.0
4.0
4.0
6.0
0.0
3.0
10.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
5.0
0.0
0.0
0.0
9.0
0.0
2.0
0.0
0.0
0.0
1.0
4.0
0.0
0.0
0.0
0.0
1.0
0.0
3.0
0.0
5.0
0.0
0.0
2.0
1.0
3.0
6.0
7.0
25.0
7.0
27.0
4.0
8.0
34.0
28.0
6.0
20.0
0.0
1.0
4.0
1.0
1.0
0.0
0.0
0.0
1.0
2.0
2.0
1.0
0.0
0.0
3.0
16.0
0.0
0.0
28.0
7.0
36.0
13.0
11.0
27.0
22.0
46.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
17.0
0.0
7.0
6.0
0.0
0.0
0.0
6.0
0.0
0.0
2.0
2.0
0.0
1.0
1.0
0.0
1.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
13.0
15.0
15.0
19.0
18.0
1.0
4.0
16.0
0.0
8.0
14.0
3.0
9.0
6.0
7.0
0.0
4.0
23.0
2.0
0.0
1.0
1.0
3.0
2.0
1.0
1.0
3.0
0.0
1.0
0.0
1.0
0.0
0.0
1.0
1.0
0.0
5.0
0.0
2.0
7.0
1.0
2.0
6.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
1.0
2.0
0.0
0.0
0.0
0.0
0.0
2.0
3.0
4.0
1.0
0.0
0.0
2.0
0.0
1.0
1.0
5.0
2.0
1.0
0.0
11.0
5.0
5.0
15.0
21.0
0.0
1.0
24.0
3.0
5.0
1.0
2.0
2.0
6.0
19.0
0.0
0.0
14.0
9.0
9.0
40.0
10.0
21.0
26.0
9.0
52.0
38.0
2.0
0.0
2.0
0.0
3.0
0.0
0.0
1.0
7.0
2.0
3.0
13.0
11.0
7.0
10.0
9.0
7.0
4.0
8.0
2.0
31.0
15.0
28.0
18.0
27.0
13.0
4.0
20.0
0.0
0.0
2.0
2.0
0.0
0.0
0.0
3.0
4.0
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
3.0
1.0
2.0
2.0
0.0
1.0
1.0
1.0
2.0
1.0
0.0
0.0
0.0
0.0
2.0
3.0
2.0
2.0
1.0
0.0
1.0
0.0
0.0
1.0
0.0
5.0
10.0
8.0
0.0
0.0
0.0
0.0
1.0
6.0
0.0
3.0
8.0
0.0
0.0
3.0
5.0
4.0
0.0
2.0
0.0
1.0
0.0
1.0
10.0
6.0
5.0
15.0
29.0
23.0
13.0
37.0
4.0
5.0
0.0
0.0
2.0
6.0
5.0
1.0
1.0
1.0
4.0
1.0
8.0
7.0
3.0
15.0
18.0
22.0
14.0
20.0
13.0
16.0
5.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
1.0
2.0
1.0
4.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
0.0
1.0
0.0
6.0
17.0
29.0
1.0
1.0
1.0
4.0
6.0
45.0
25.0
9.0
2.0
7.0
8.0
2.0
7.0
3.0
1.0
17.0
15.0
220.0
10.0
0.0
0.0
0.0
1.0
0.0
0.0
4.0
2.0
2.0
0.0
1.0
0.0
2.0
4.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.0
5.0
14.0
4.0
4.0
1.0
1.0
0.0
2.0
0.0
1.0
3.0
23.0
2.0
4.0
5.0
4.0
1.0
1.0
3.0
5.0
3.0
7.0
0.0
4.0
5.0
8.0
22.0
21.0
10.0
16.0
9.0
19.0
1.0
0.0
1.0
0.0
3.0
0.0
11.0
16.0
3.0
1.0
4.0
1.0
2.0
1.0
0.0
0.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.0
2.0
1.0
5.0
3.0
4.0
0.0
0.0
8.0
5.0
8.0
9.0
0.0
2.0
2.0
3.0
2.0
2.0
1.0
1.0
2.0
1.0
2.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
2.0
2.0
4.0
1.0
0.0
0.0
0.0
4.0
2.0
3.0
1.0
1.0
1.0
0.0
2.0
2.0
0.0
1.0
2.0
1.0
0.0
0.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
3.0
3.0
2.0
0.0
0.0
10.0
15.0
0.0
0.0
6.0
5.0
7.0
7.0
9.0
2.0
12.0
11.0
12.0
1.0
1.0
4.0
17.0
7.0
2.0
8.0
1.0
2.0
0.0
7.0
2.0
4.0
5.0
5.0
0.0
1.0
0.0
1.0
2.0
0.0
2.0
0.0
3.0
3.0
0.0
0.0
0.0
1.0
2.0
1.0
0.0
1.0
0.0
0.0
0.0
2.0
1.0
0.0
0.0
1.0
2.0
0.0
0.0
0.0
0.0
0.0
2.0
2.0
0.0
0.0
0.0
0.0
1.0
2.0
1.0
3.0
3.0
0.0
1.0
1.0
0.0
4.0
1.0
0.0
0.0
0.0
2.0
4.0
0.0
0.0
0.0
1.0
0.0
8.0
3.0
1.0
0.0
2.0
0.0
4.0
15.0
2.0
0.0
1.0
1.0
0.0
1.0
0.0
7.0
3.0
0.0
0.0
10.0
10.0
0.0
0.0
0.0
0.0
2.0
2.0
2.0
2.0
8.0
4.0
4.0
1.0
0.0
0.0
0.0
14.0
5.0
0.0
5.0
1.0
1.0
8.0
5.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
5.0
0.0
52.0
11.0
11.0
7.0
23.0
17.0
2.0
10.0
29.0
22.0
224.0
26.0
29.0
51.0
77.0
32.0
33.0
53.0
13.0
1.0
4.0
13.0
46.0
29.0
15.0
17.0
33.0
31.0
29.0
19.0
17.0
24.0
80.0
62.0
26.0
125.0
45.0
43.0
53.0
136.0
17.0
36.0
24.0
51.0
49.0
72.0
26.0
51.0
116.0
67.0
35.0
6.0
29.0
3.0
2.0
1.0
2.0
17.0
0.0
0.0
0.0
0.0
6.0
5.0
6.0
18.0
12.0
6.0
18.0
15.0
14.0
3.0
2.0
13.0
6.0
14.0
15.0
10.0
9.0
2.0
11.0
11.0
2.0
0.0
1.0
4.0
83.0
47.0
65.0
7.0
16.0
0.0
3.0
0.0
2.0
11.0
15.0
6.0
1.0
0.0
2.0
2.0
0.0
7.0
8.0
56.0
10.0
3.0
3.0
165.0
156.0
23.0
1.0
""
0.0
0.0
1.0
0.0
1.0
0.0
0.0
0.0
1.0
2.0
2.0
2.0
1.0
1.0
1.0
2.0
8.0
0.0
1.0
1.0
2.0
4.0
5.0
4.0
2.0
1.0
7.0
54.0
0.0
0.0
4.0
10.0
12.0
2.0
1.0
0.0
0.0
3.0
36.0
0.0
0.0
2.0
4.0
39.0
13.0
1.0
""
0.0
3.0
0.0
1.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.0
2.0
2.0
0.0
1.0
0.0
3.0
3.0
0.0
4.0
4.0
3.0
0.0
0.0
0.0
2.0
3.0
1.0
1.0
0.0
1.0
1.0
0.0
1.0
0.0
3.0
17.0
5.0
6.0
6.0
13.0
10.0
7.0
6.0
7.0
27.0
22.0
1.0
1.0
2.0
3.0
3.0
2.0
9.0
3.0
7.0
4.0
0.0
2.0
6.0
8.0
11.0
2.0
1.0
1.0
3.0
3.0
13.0
""
1.0
5.0
3.0
1.0
0.0
0.0
2.0
0.0
0.0
2.0
1.0
0.0
1.0
0.0
1.0
5.0
1.0
0.0
0.0
0.0
0.0
4.0
3.0
0.0
0.0
1.0
0.0
0.0
2.0
3.0
7.0
1.0
1.0
0.0
1.0
0.0
1.0
0.0
0.0
3.0
1.0
0.0
0.0
0.0
3.0
0.0
1.0
1.0
1.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.0
6.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
2.0
1.0
0.0
1.0
1.0
1.0
1.0
0.0
7.0
1.0
14.0
11.0
9.0
11.0
1.0
1.0
1.0
6.0
3.0
1.0
1.0
0.0
1.0
1.0
1.0
0.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
9.0
2.0
0.0
1.0
2.0
0.0
0.0
1.0
0.0
17.0
27.0
4.0
27.0
3.0
13.0
12.0
7.0
10.0
1.0
0.0
0.0
0.0
0.0
5.0
25.0
10.0
9.0
7.0
3.0
6.0
2.0
3.0
15.0
2.0
6.0
4.0
11.0
8.0
4.0
8.0
8.0
16.0
26.0
14.0
3.0
4.0
3.0
2.0
5.0
3.0
8.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
14.0
27.0
20.0
22.0
26.0
6.0
11.0
8.0
7.0
16.0
3.0
4.0
2.0
11.0
9.0
2.0
15.0
19.0
5.0
4.0
4.0
4.0
3.0
3.0
2.0
3.0
3.0
2.0
2.0
3.0
5.0
4.0
13.0
1.0
4.0
3.0
2.0
0.0
0.0
5.0
6.0
23.0
15.0
14.0
13.0
13.0
17.0
12.0
32.0
8.0
7.0
8.0
6.0
1.0
0.0
5.0
4.0
13.0
11.0
24.0
27.0
20.0
30.0
14.0
15.0
21.0
15.0
4.0
21.0
15.0
10.0
12.0
22.0
9.0
14.0
22.0
3.0
8.0
13.0
6.0
33.0
3.0
14.0
24.0
11.0
31.0
4.0
31.0
32.0
3.0
44.0
17.0
4.0
2.0
3.0
3.0
19.0
9.0
60.0
47.0
1.0
2.0
4.0
10.0
13.0
7.0
3.0
11.0
7.0
7.0
11.0
7.0
13.0
5.0
4.0
7.0
6.0
10.0
2.0
17.0
21.0
13.0
41.0
19.0
3.0
3.0
5.0
5.0
5.0
9.0
9.0
5.0
7.0
9.0
10.0
3.0
5.0
7.0
5.0
63.0
50.0
28.0
39.0
15.0
38.0
36.0
15.0
2.0
5.0
4.0
3.0
2.0
11.0
1.0
3.0
3.0
5.0
4.0
2.0
2.0
2.0
0.0
6.0
10.0
5.0
12.0
15.0
16.0
19.0
23.0
37.0
12.0
6.0
15.0
8.0
9.0
8.0
12.0
6.0
12.0
6.0
2.0
8.0
7.0
4.0
8.0
24.0
2.0
1.0
19.0
15.0
7.0
5.0
8.0
1.0
11.0
6.0
3.0
2.0
3.0
11.0
16.0
5.0
2.0
0.0
3.0
16.0
2.0
2.0
1.0
4.0
6.0
1.0
5.0
0.0
0.0
1.0
0.0
7.0
5.0
23.0
16.0
1.0
4.0
10.0
4.0
2.0
0.0
2.0
1.0
1.0
1.0
0.0
2.0
1.0
2.0
0.0
2.0
5.0
2.0
1.0
0.0
0.0
0.0
5.0
1.0
1.0
0.0
1.0
13.0
3.0
0.0
0.0
1.0
0.0
0.0
0.0
3.0
3.0
1.0
5.0
2.0
1.0
0.0
4.0
0.0
1.0
0.0
3.0
1.0
1.0
0.0
0.0
1.0
1.0
0.0
17.0
1.0
16.0
2.0
5.0
2.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
2.0
4.0
6.0
13.0
6.0
25.0
12.0
34.0
56.0
38.0
5.0
14.0
13.0
63.0
19.0
29.0
26.0
44.0
31.0
37.0
7.0
14.0
2.0
0.0
2.0
5.0
18.0
3.0
0.0
0.0
9.0
17.0
20.0
1.0
6.0
26.0
6.0
3.0
3.0
6.0
5.0
13.0
2.0
16.0
14.0
5.0
9.0
2.0
2.0
7.0
9.0
20.0
16.0
11.0
7.0
5.0
2.0
5.0
3.0
18.0
4.0
16.0
19.0
15.0
3.0
10.0
16.0
0.0
2.0
2.0
6.0
5.0
0.0
1.0
1.0
2.0
0.0
1.0
4.0
3.0
4.0
9.0
8.0
4.0
5.0
8.0
4.0
6.0
2.0
8.0
2.0
36.0
13.0
5.0
23.0
20.0
23.0
15.0
9.0
3.0
8.0
14.0
18.0
8.0
9.0
9.0
3.0
4.0
18.0
26.0
32.0
2.0
15.0
7.0
27.0
27.0
6.0
