two_par_hisp_pooled_p10
0.46791378
0.38501963
""
0.67937142
0.27920085
""
-0.0041361586
0.26689616
0.01311324
0.59574324
0.52978033
""
""
""
""
0.3445363
0.28914487
""
""
0.63790274
""
0.26057094
0.43786436
0.12319559
0.22214112
0.25197127
0.22362393
0.46708289
""
0.27514082
0.65824884
""
""
0.455744
0.25429899
0.39149523
0.26163793
""
0.28244919
0.30030271
0.35319933
0.27181807
""
-0.051113453
0.2934567
""
0.59888047
0.27238864
0.27743036
""
0.17808092
0.22673902
""
""
0.45794362
""
0.36020273
0.54355729
0.33532798
""
0.15828292
0.3356404
0.13842744
0.35258409
""
""
0.30661944
""
""
0.38196507
""
""
""
""
0.52128291
""
""
0.1805017
0.55585682
0.18125895
0.26657662
""
""
0.63956296
""
""
""
""
""
0.51204956
""
0.68299544
0.82066977
""
""
""
0.46166059
0.50208902
0.29942477
0.39199352
0.46054834
0.51793289
0.54021633
0.28418079
0.37422243
0.45253903
0.36599472
0.34064502
0.55947912
0.41994038
0.53437567
0.22181113
0.51811844
0.56860703
0.25107414
0.36170858
0.46014735
""
0.25620928
0.5948472
0.27435464
""
0.78358781
""
0.18438426
0.59409797
0.47407839
0.39606231
0.29462746
0.57105184
""
0.42192221
0.4056963
0.46900129
0.49351266
""
0.42058074
0.38308901
0.56242031
0.10340559
0.17530894
0.24643271
0.60179549
""
0.62463439
0.29017729
0.31316915
""
""
""
0.32293373
0.40783092
0.12460779
0.32445437
0.38944557
""
0.3116084
0.36834896
""
""
0.25498018
""
0.38343984
""
0.15565771
""
0.41744223
0.52746803
0.39517224
""
0.29470727
0.51618624
0.14788671
0.51668555
0.25319272
""
0.2195272
0.17552888
0.72031754
""
0.42781785
0.61807793
0.19764812
0.45467287
""
0.23729393
0.30934212
""
0.39958736
0.47060034
0.43777338
0.42195964
0.31490338
0.36972618
0.41562024
0.31837818
0.4155902
0.35894385
0.61182553
0.43078151
0.34150073
0.35312742
0.43228436
0.39218771
0.40252507
0.3511689
0.34801689
0.5166043
0.31627589
0.39153105
0.38286397
0.43571228
0.32432905
0.30786768
0.39280474
0.35662591
0.29663432
0.49087805
0.40568766
0.29817709
0.35702202
0.42586824
0.39518279
0.27093157
0.34657416
0.37692994
0.30721694
0.41849384
0.23512124
0.32625118
0.42325085
0.489557
0.49082327
0.33923402
0.30216822
0.41447255
0.44139922
0.38920742
0.78065735
0.36375436
0.4006575
0.40188998
0.33081535
0.39612961
0.22513336
0.30995974
0.24007976
0.60747218
0.72484368
0.53970999
0.24139947
0.19436201
0.49905887
""
-0.0049085901
0.63263565
0.66012102
0.42788005
""
0.44720736
0.24193114
""
0.22293414
0.37888858
0.54322988
0.35781378
0.34522018
0.41963086
0.14633669
""
0.42446369
""
0.4704743
""
0.18601364
""
0.33769825
0.2967318
0.39439249
0.31829211
0.38419914
0.32158801
0.44644201
0.37669951
""
0.42693177
0.49540854
0.3212809
0.25935045
0.42328778
0.84507185
0.45391139
0.3352403
0.1240522
0.44857636
0.32726839
0.53698272
0.44101122
0.84055668
0.39816105
""
""
0.51529664
-0.41312972
0.23155178
0.59410471
0.26115879
0.43552402
0.16428512
0.11576788
0.21307442
0.112704
0.15147556
0.15172736
0.21890038
0.11265387
0.23705424
0.12793121
0.23176187
0.14198343
0.40682992
0.15095659
0.42048153
0.37904775
0.37689924
0.3925052
0.72211933
0.4357262
0.42279696
0.39508092
0.36054474
0.46298537
0.32661104
0.54957074
0.36024445
0.28879115
0.43463942
""
0.26792535
0.77411908
0.66630042
0.25411361
0.55245602
0.48514983
0.30064711
0.47393632
0.42426735
0.34992874
0.83992565
0.31721082
0.27356085
0.5348596
0.57835299
0.33762845
0.33124587
0.29868588
0.45337865
""
0.35248354
0.27823526
0.40427452
0.26273379
0.41998804
0.30570003
0.43913198
0.42641351
0.18811974
0.31724426
0.34900701
0.34221289
0.39999989
0.32604119
0.33916166
0.38447425
0.49730524
0.29711485
0.55720937
0.3520638
0.40103421
0.33029369
0.61491722
0.33993295
0.28182137
0.41143519
0.38785353
0.35891414
0.50534695
0.23004568
0.078863345
0.39436591
""
-0.0032380649
0.15872565
0.32890964
0.33483195
0.19915889
0.4128345
0.27852118
""
""
0.24308237
0.22531916
0.37669975
0.25748405
0.54650372
""
0.45485911
0.27713817
0.3453998
0.54204732
""
0.35968214
0.68671906
0.19589645
0.26823646
0.24028693
""
0.27388611
""
0.25362915
0.37421337
0.38111499
0.44331425
0.064802989
0.36974385
-0.19331805
0.24837527
""
0.16994564
0.19663899
0.23127961
0.38488391
0.18984738
0.19676714
0.3552283
""
0.52626175
0.27695432
0.28592479
0.48944449
0.28211468
0.24745092
0.40628326
0.28128606
0.25210202
0.48036897
0.2134598
0.14833272
""
0.29740098
0.21237494
0.24058352
0.13532023
0.30093291
0.33711582
0.21277258
""
0.31468818
0.24482867
0.32339311
0.45095941
0.3481999
0.31967941
0.3782911
0.28579557
0.22727355
0.36000326
""
""
""
0.82776165
0.59144515
""
0.11523546
0.72376156
0.51716453
""
0.50153345
0.43825686
0.20971759
0.6913206
""
0.17458427
0.33745518
""
0.24468063
""
0.13340785
0.25949746
""
0.2488915
0.24842334
0.29323199
0.26885051
0.19432698
0.11656145
0.34153301
0.071944542
0.59976983
0.66457754
0.63385475
0.36886391
""
0.28489116
""
""
""
0.34132594
0.1457658
""
0.69876325
""
0.25894913
0.34064737
""
0.26475081
""
""
0.37156314
""
""
""
0.15907505
0.3019881
0.39420265
""
""
0.21789783
""
""
""
0.12843011
0.53367734
0.26123598
0.12004595
""
0.18158582
0.32890078
""
""
0.17106389
0.12834948
""
0.47726989
""
0.40533775
0.45542678
0.37330821
0.25188655
0.30791184
0.30959943
""
0.44888592
0.54973489
0.4766494
0.35641956
0.35773566
0.38167462
0.76894844
0.24084881
0.60705847
""
""
0.30470952
0.637308
0.44308323
